Exp_time,Van,OC6,FP1_emit1
14.33040278,5.5,0,0.04883214
14.34708333,5.5,0,0.049022066
14.36376389,5.5,0,0.051667757
14.38044167,5.5,0,0.050311791
14.397125,5.5,0,0.049561283
14.41380278,5.5,0,0.04981774
14.43048333,5.5,0,0.050802139
14.44716111,5.5,0,0.049819308
14.46383889,5.5,0,0.05130597
14.48051944,5.5,0,0.051798657
14.49719722,5.5,0,0.051847477
14.51387778,5.5,0,0.052359109
14.53055556,5.5,0,0.054165819
14.54723611,5.5,0,0.051463415
14.56391667,5.5,0,0.052526637
14.58061389,5.5,0,0.05193864
14.59729167,5.5,0,0.053161652
14.61396944,5.5,0,0.05420984
14.63065,5.5,0,0.053951261
14.64732778,5.5,0,0.052081974
14.66400833,5.5,0,0.054407713
14.68069722,5.5,0,0.054254673
14.69737778,5.5,0,0.054340534
14.71405833,5.5,0,0.054352803
14.73075278,5.5,0,0.055086133
14.74743333,5.5,0,0.056685068
14.76411111,5.5,0,0.053734779
14.78079167,5.5,0,0.056459392
14.79746944,5.5,0,0.056637393
14.81416667,5.5,0,0.055508475
14.83085278,5.5,0,0.057423056
14.84753333,5.5,0,0.057137323
14.86421944,5.5,0,0.056964601
14.8809,5.5,0,0.056857143
14.89758056,5.5,0,0.057288306
14.91428333,5.5,0,0.057481881
14.93096111,5.5,0,0.058985507
14.94763889,5.5,0,0.056649257
14.96432222,5.5,0,0.058476693
14.981,5.5,0,0.057514162
14.99768056,5.5,0,0.057333939
15.01435833,5.5,0,0.057962567
15.03103611,5.5,0,0.05848564
15.04771667,5.5,0,0.057978321
15.06441111,5.5,0,0.057833859
15.08109722,5.5,0,0.056710888
15.09778056,5.5,0,0.05785124
15.11446389,5.5,0,0.060387391
15.13116667,5.5,0,0.059878773
15.14784722,5.5,0,0.060433656
15.164525,5.5,0,0.06095097
15.1812,5.5,0,0.058487133
15.19787778,5.5,0,0.058212626
15.21456389,5.5,0,0.059926971
15.23125278,5.5,0,0.058244573
15.24793611,5.5,0,0.060237616
15.26461389,5.5,0,0.060829939
15.28129167,5.5,0,0.059749054
15.29797778,5.5,0,0.060717142
15.31465556,5.5,0,0.060243315
15.33133611,5.5,0,0.060662834
15.34801667,5.5,0,0.061199352
15.36469444,5.5,0,0.061335699
15.38137778,5.5,0,0.060520674
15.39806667,5.5,0,0.061091485
15.41475,5.5,0,0.063293538
15.43144167,5.5,0,0.061415458
15.44811667,5.5,0,0.062685796
15.46479444,5.5,0,0.060600105
15.481475,5.5,0,0.062755998
15.49816667,5.5,0,0.062078369
15.51485833,5.5,0,0.062104375
15.53153611,5.5,0,0.061992155
15.54822222,5.5,0,0.060405759
15.56491667,5.5,0,0.063074353
15.5816,5.5,0,0.061101382
15.59828056,5.5,0,0.064346138
15.61495833,5.5,0,0.064787576
15.63164444,5.5,0,0.064477453
15.64832778,5.5,0,0.06138894
15.66500278,5.5,0,0.061644665
15.68168333,5.5,0,0.065759038
15.69836111,5.5,0,0.063425727
15.71504444,5.5,0,0.065092493
15.731725,5.5,0,0.062118595
15.74841667,5.5,0,0.065092899
15.76510833,5.5,0,0.06563786
15.78178889,5.5,0,0.063778919
15.798475,5.5,0,0.063164478
15.81516111,5.5,0,0.062113042
15.83184444,5.5,0,0.06371001
15.848525,5.5,0,0.062865017
15.86520556,5.5,0,0.064814181
15.88188611,5.5,0,0.064044645
15.89856667,5.5,0,0.06449708
15.91526667,5.5,0,0.064838877
15.93195833,5.5,0,0.063853692
15.94864167,5.5,0,0.065443855
15.96531667,5.5,0,0.064613304
15.98201944,5.5,0,0.063847628
15.99871944,5.5,0,0.066355431
16.01541111,5.5,0,0.065430752
16.03209167,5.5,0,0.065027253
16.04878056,5.5,0,0.064080383
16.06546111,5.5,0,0.063756744
16.08214167,5.5,0,0.063600783
16.098825,5.5,0,0.063232488
16.11551667,5.5,0,0.063162809
16.1322,5.5,0,0.063150222
16.14888056,5.5,0,0.063282881
16.16555556,5.5,0,0.064741966
16.18223889,5.5,0,0.064478464
16.19891667,5.5,0,0.065008078
16.21559722,5.5,0,0.065911635
16.23228056,5.5,0,0.064516129
16.24896111,5.5,0,0.0656163
16.26565,5.5,0,0.064643474
16.282325,5.5,0,0.066456494
16.29900278,5.5,0,0.06600822
16.31568611,5.5,0,0.067348091
16.33238056,5.5,0,0.065018315
16.34906111,5.5,0,0.066776361
16.36573889,5.5,0,0.063151721
16.38241944,5.5,0,0.063476563
16.39909444,5.5,0,0.065089616
16.415775,5.5,0,0.063125216
16.43245278,5.5,0,0.065269546
16.44914444,5.5,0,0.065736912
16.46583611,5.5,0,0.064570202
16.48251111,5.5,0,0.066123126
16.4992,5.5,0,0.064727893
16.51589722,5.5,0,0.065158788
16.532575,5.5,0,0.066831683
16.54925556,5.5,0,0.066413662
16.56593056,5.5,0,0.067385266
16.58261389,5.5,0,0.0683858
16.5993,5.5,0,0.065740114
16.61598611,5.5,0,0.065863503
16.63268333,5.5,0,0.065885014
16.64937778,5.5,0,0.066566806
16.66605278,5.5,0,0.06861256
16.68273333,5.5,0,0.066317627
16.69941111,5.5,0,0.065126195
16.71608889,5.5,0,0.066132691
16.73277222,5.5,0,0.064988807
16.74946389,5.5,0,0.066509139
16.76614167,5.5,0,0.067465849
16.78283056,5.5,0,0.066085206
16.79951389,5.5,0,0.065549178
16.81619722,5.5,0,0.065490699
16.83287778,5.5,0,0.06544519
16.84956389,5.5,0,0.06449821
16.86626111,5.5,0,0.067224743
16.88293889,5.5,0,0.065002101
16.89961944,5.5,0,0.068361871
16.91629444,5.5,0,0.067607727
16.93297222,5.5,0,0.067370477
16.94967222,5.5,0,0.066525995
16.96635556,5.5,0,0.066804278
16.98303611,5.5,0,0.069550818
16.99973333,5.5,0,0.066431389
17.01641667,5.5,0,0.066463161
17.03309444,5.5,0,0.065867858
17.049775,5.5,0,0.066831513
17.06646111,5.5,0,0.064688995
17.08314167,5.5,0,0.065992138
17.09983333,5.5,0,0.066310976
17.11651389,5.5,0,0.06681444
17.13320278,5.5,0,0.068760611
17.14988056,5.5,0,0.068558839
17.16657222,5.5,0,0.068546334
17.18325556,5.5,0,0.06757087
17.19993611,5.5,0,0.071840587
17.21663056,5.5,0,0.070581557
17.23330833,5.5,0,0.068926483
17.25000833,5.5,0,0.0669838
17.26668333,5.5,0,0.068417317
17.28336389,5.5,0,0.068781543
17.30004167,5.5,0,0.068189807
17.31674167,5.5,0,0.068399357
17.33344444,5.5,0,0.06956827
17.35012778,5.5,0,0.068326733
17.36681944,5.5,0,0.067926757
17.38349722,5.5,0,0.067583194
17.400175,5.5,0,0.067677798
17.41686389,5.5,0,0.070099296
17.43355,5.5,0,0.06842372
17.45023056,5.5,0,0.068548387
17.46691111,5.5,0,0.07100973
17.48358889,5.5,0,0.06655891
17.50026667,5.5,0,0.071044403
17.51694722,5.5,0,0.070481774
17.53363056,5.5,0,0.067223747
17.55031111,5.5,0,0.067450453
17.56698889,5.5,0,0.067172338
17.58367778,5.5,0,0.066270752
17.60036389,5.5,0,0.066756575
17.61704722,5.5,0,0.069045282
17.63373333,5.5,0,0.068733154
17.65041667,5.5,0,0.068083432
17.66709444,5.5,0,0.068030724
17.68377778,5.5,0,0.068961047
17.70046111,5.5,0,0.067151754
17.71713889,5.5,0,0.069260503
17.733825,5.5,0,0.067314615
17.75051389,5.5,0,0.07044825
17.76718889,5.5,0,0.067401889
17.78386667,5.5,0,0.069666183
17.80054722,5.5,0,0.069190691
17.81722778,5.5,0,0.068606611
17.83391111,5.5,0,0.066203543
17.85058889,5.5,0,0.066978628
17.86726667,5.5,0,0.065859761
17.88397222,5.5,0,0.067592914
17.90065278,5.5,0,0.067795453
17.91733333,5.5,0,0.068879496
17.93401111,5.5,0,0.068529292
17.95068889,5.5,0,0.066459509
17.96736667,5.5,0,0.069346734
17.98404444,5.5,0,0.069349315
18.00072222,5.5,0,0.068564036
18.01740278,5.5,0,0.067146869
18.03408611,5.5,0,0.068939584
18.05077222,5.5,0,0.071914671
18.06745556,5.5,0,0.071090653
18.08413333,5.5,0,0.069826361
18.10081389,5.5,0,0.068315224
18.11748889,5.5,0,0.068666033
18.13416667,5.5,0,0.068333798
18.15084722,5.5,0,0.066272661
18.16752778,5.5,0,0.067137329
18.18421111,5.5,0,0.066529991
18.20088611,5.5,0,0.066898406
18.21756944,5.5,0,0.06694177
18.23424722,5.5,0,0.064859871
18.250925,5.5,0,0.067700987
18.26760556,5.5,0,0.068619792
18.28428611,5.5,0,0.067055756
18.30096944,5.5,0,0.068216175
18.31765556,5.5,0,0.066789252
18.33433889,5.5,0,0.068273337
18.351025,5.5,0,0.068111455
18.3677,5.5,0,0.068146444
18.38438056,5.5,0,0.068594389
18.40105833,5.5,0,0.066317864
18.41773889,5.5,0,0.067281421
18.43441667,5.5,0,0.067985934
18.45110278,5.5,0,0.066229039
18.46778333,5.5,0,0.066117829
18.48446667,5.5,0,0.068085388
18.50114444,5.5,0,0.069653435
18.51782778,5.5,0,0.069901595
18.53451111,5.5,0,0.068815104
18.55119444,5.5,0,0.067134762
18.567875,5.5,0,0.068009449
18.58456111,5.5,0,0.069255379
18.60124167,5.5,0,0.069126691
18.617925,5.5,0,0.068346437
18.63460278,5.5,0,0.068866857
18.65128611,5.5,0,0.066859664
18.66796667,5.5,0,0.065174195
18.68464444,5.5,0,0.067466887
18.70133056,5.5,0,0.066715591
18.71800833,5.5,0,0.065550907
18.73470278,5.5,0,0.066897498
18.75138889,5.5,0,0.067722306
18.76806389,5.5,0,0.066729382
18.78474167,5.5,0,0.069037931
18.80143056,5.5,0,0.068523712
18.81811111,5.5,0,0.06863171
18.8348,5.5,0,0.067431248
18.85148333,5.5,0,0.069800927
18.86816944,5.5,0,0.070637816
18.88484444,5.5,0,0.069947185
18.90154167,5.5,0,0.06995632
18.918225,5.5,0,0.067860834
18.93490278,5.5,0,0.069739018
18.95158056,5.5,0,0.066383431
18.96826111,5.5,0,0.066522904
18.98493889,5.5,0,0.06730452
19.00162222,5.5,0,0.068707392
19.01830556,5.5,0,0.067942771
19.03498333,5.5,0,0.069139524
19.05166389,5.5,0,0.068090532
19.06834722,5.5,0,0.068902477
19.08503056,5.5,0,0.06778014
19.10171389,5.5,0,0.070321506
19.11840278,5.5,0,0.069074933
19.13508056,5.5,0,0.071725991
19.15176111,5.5,0,0.070477735
19.16844167,5.5,0,0.068111455
19.185125,5.5,0,0.068433735
19.20180556,5.5,0,0.068781972
19.21848333,5.5,0,0.067328042
19.23516667,5.5,0,0.069888013
19.25184444,5.5,0,0.066780389
19.26853333,5.5,0,0.067438605
19.28521944,5.5,0,0.067528914
19.30190278,5.5,0,0.068305498
19.31858611,5.5,0,0.068540648
19.33526667,5.5,0,0.071285594
19.35194167,5.5,0,0.068879718
19.36861944,5.5,139,0.069837297
19.3853,5.5,139,0.070369093
19.40198333,5.5,139,0.074452098
19.41866389,5.5,139,0.070694166
19.43534444,5.5,139,0.072192876
19.45203056,5.5,139,0.069044261
19.46871944,5.5,139,0.06882428
19.48539444,5.5,139,0.069508868
19.50206944,5.5,139,0.070201542
19.51875556,5.5,139,0.06951695
19.53543333,5.5,139,0.068178954
19.55213333,5.5,139,0.071187785
19.56881389,5.5,139,0.069920761
19.58549167,5.5,139,0.070655271
19.60217222,5.5,139,0.070960836
19.61885278,5.5,139,0.072344206
19.63553333,5.5,139,0.071265784
19.65221389,5.5,139,0.071563894
19.66889444,5.5,139,0.071042998
19.68557222,5.5,139,0.070392057
19.70225,5.5,139,0.071019394
19.71893333,5.5,139,0.067311595
19.73561389,5.5,139,0.069638674
19.75229444,5.5,139,0.068298352
19.76898056,5.5,139,0.068730397
19.78565556,5.5,139,0.070881769
19.80233889,5.5,139,0.070831284
19.81902222,5.5,139,0.070526245
19.83570278,5.5,139,0.070069606
19.85238333,5.5,139,0.071240994
19.86906111,5.5,139,0.07156271
19.88574444,5.5,139,0.068980558
19.90242778,5.5,139,0.070918794
19.91910556,5.5,139,0.071625698
19.93578333,5.5,139,0.070960494
19.95246389,5.5,139,0.068118789
19.96914167,5.5,139,0.070891905
19.98582222,5.5,139,0.071458954
20.0025,5.5,139,0.0732457
20.01918056,5.5,139,0.070740382
20.03585556,5.5,139,0.068550497
20.05253056,5.5,139,0.067852737
20.06920556,5.5,139,0.069179894
20.08588889,5.5,139,0.068025902
20.10256944,5.5,139,0.069573643
20.11925,5.5,139,0.06900902
20.13593056,5.5,139,0.072223333
20.15262222,5.5,139,0.070453095
20.16930556,5.5,139,0.071469667
20.18598889,5.5,139,0.071929601
20.20266667,5.5,139,0.072429022
20.21934444,5.5,139,0.071376012
20.23601944,5.5,139,0.07122579
20.2527,5.5,139,0.070769848
20.26938056,5.5,139,0.068833519
20.28606944,5.5,139,0.070456019
20.30274444,5.5,139,0.066795034
20.31945,5.5,139,0.071212992
20.33613056,5.5,139,0.067226344
20.35281389,5.5,139,0.070822318
20.36949167,5.5,139,0.068645397
20.386175,5.5,139,0.068855863
20.40285556,5.5,139,0.070390106
20.41953889,5.5,139,0.070443803
20.43621389,5.5,139,0.069895886
20.45289167,5.5,139,0.06893575
20.46957222,5.5,139,0.072227611
20.48625556,5.5,139,0.074283811
20.50293056,5.5,139,0.068763989
20.51960833,5.5,139,0.068846588
20.53628889,5.5,139,0.067818783
20.55296667,5.5,139,0.06625412
20.56964722,5.5,139,0.067713377
20.586325,5.5,139,0.068526171
20.60300833,5.5,139,0.068178722
20.61968611,5.5,139,0.067987724
20.63636389,5.5,139,0.066692367
20.65304722,5.5,139,0.068687795
20.66973056,5.5,139,0.070020712
20.68641111,5.5,139,0.070772304
20.70308611,5.5,139,0.070934598
20.71976944,5.5,139,0.069165354
20.73645,5.5,139,0.070822076
20.75313056,5.5,139,0.070375
20.76981389,5.5,139,0.066731251
20.78649722,5.5,139,0.070960564
20.803175,5.5,139,0.071569188
20.81985278,5.5,139,0.07003475
20.83653056,5.5,139,0.06868743
20.85321111,5.5,139,0.069662438
20.86989167,5.5,139,0.069725434
20.88656667,5.5,139,0.068804505
20.90325,5.5,139,0.070617284
20.91992778,5.5,139,0.068385725
20.93661111,5.5,139,0.068367744
20.95328889,5.5,139,0.069346202
20.96996944,5.5,139,0.068720379
20.98664722,5.5,139,0.068854325
21.00332778,5.5,139,0.068002466
21.02001111,5.5,139,0.067963511
21.03669444,5.5,139,0.0696729
21.053375,5.5,139,0.07195666
21.07005278,5.5,139,0.070430926
21.08673333,5.5,139,0.067970889
21.10341389,5.5,139,0.067830282
21.12009167,5.5,139,0.066804408
21.136775,5.5,139,0.067448063
21.15345278,5.5,139,0.067363211
21.17013333,5.5,139,0.068994472
21.18681111,5.5,139,0.068387712
21.20348889,5.5,139,0.068049683
21.22016667,5.5,139,0.068718635
21.23684444,5.5,139,0.069095978
21.25352222,5.5,139,0.069094908
21.27020278,5.5,139,0.070436508
21.28688611,5.5,139,0.069784033
21.30356389,5.5,139,0.07108512
21.32024722,5.5,139,0.071423975
21.33692778,5.5,139,0.068845368
21.35360556,5.5,139,0.071298791
21.37028333,5.5,139,0.070673669
21.38696389,5.5,139,0.069016949
21.40364444,5.5,139,0.067414146
21.420325,5.5,139,0.066113435
21.43700556,5.5,139,0.068958
21.45368056,5.5,139,0.067992438
21.47037222,5.5,139,0.07041339
21.48705556,5.5,139,0.067912856
21.50373333,5.5,139,0.068777366
21.52041389,5.5,139,0.070635304
21.53709167,5.5,139,0.071413729
21.55377222,5.5,139,0.068252327
21.57045,5.5,139,0.07019047
21.58713333,5.5,139,0.072284264
21.60380833,5.5,139,0.068340906
21.62049167,5.5,139,0.073025833
21.63717778,5.5,139,0.072763158
21.65385833,5.5,139,0.07157709
21.67053333,5.5,139,0.071305525
21.68722778,5.5,139,0.070578502
21.70390556,5.5,139,0.069304336
21.72058611,5.5,139,0.067156279
21.73726944,5.5,139,0.070598242
21.75395,5.5,139,0.067822506
21.77063056,5.5,139,0.070420587
21.78730833,5.5,139,0.070381031
21.80398333,5.5,139,0.067042607
21.82066667,5.5,139,0.07006078
21.83734722,5.5,139,0.069632495
21.85403056,5.5,139,0.071213115
21.87070833,5.5,139,0.072072072
21.88738333,5.5,139,0.073314175
21.90406111,5.5,139,0.072347267
21.92075,5.5,139,0.06945276
21.93743056,5.5,139,0.072104834
21.95410833,5.5,139,0.072807134
21.97078889,5.5,139,0.068846816
21.98746944,5.5,139,0.066995398
22.00415,5.5,139,0.069365861
22.02083056,5.5,139,0.069835681
22.03750556,5.5,139,0.067611252
22.05418611,5.5,139,0.068939077
22.07086389,5.5,139,0.070063247
22.08754167,5.5,139,0.070396986
22.10422222,5.5,139,0.071468649
22.12090556,5.5,139,0.069374503
22.13758889,5.5,139,0.070035578
22.15426389,5.5,139,0.070743802
22.17094444,5.5,139,0.069718845
22.187625,5.5,139,0.072021613
22.20430833,5.5,139,0.071599045
22.22099167,5.5,139,0.070331847
22.23767222,5.5,139,0.071810089
22.25435278,5.5,139,0.069207154
22.27103333,5.5,139,0.069017524
22.28771111,5.5,139,0.068353182
22.30438611,5.5,139,0.067267919
22.32106389,5.5,139,0.071485944
22.33774444,5.5,139,0.068850676
22.35442222,5.5,139,0.067647445
22.37110278,5.5,139,0.070628415
22.38778333,5.5,139,0.069764363
22.40447778,5.5,139,0.069503822
22.42116389,5.5,139,0.071528658
22.43784444,5.5,139,0.071555526
22.45452222,5.5,139,0.072578481
22.4712,5.5,139,0.069490282
22.48788333,5.5,139,0.071374812
22.50456389,5.5,139,0.07224814
22.52124722,5.5,139,0.075657676
22.53793333,5.5,139,0.071628359
22.55461111,5.5,139,0.07054409
22.57128889,5.5,139,0.070994585
22.587975,5.5,139,0.071402761
22.60465278,5.5,139,0.068356846
22.62133056,5.5,139,0.0694224
22.63800833,5.5,139,0.069664903
22.65468889,5.5,139,0.072099428
22.67136944,5.5,139,0.069098516
22.68805278,5.5,139,0.069943913
22.70473056,5.5,139,0.072755734
22.72141111,5.5,139,0.072091316
22.73809722,5.5,139,0.071595939
22.75478056,5.5,139,0.071740807
22.77146667,5.5,139,0.073012158
22.78814722,5.5,139,0.072900567
22.80483333,5.5,139,0.073869476
22.82151667,5.5,139,0.072044523
22.83819444,5.5,139,0.074271055
22.85488611,5.5,139,0.074098021
22.87156944,5.5,139,0.072342421
22.88825,5.5,139,0.073265783
22.90492778,5.5,139,0.069937
22.92161944,5.5,139,0.070160367
22.93830556,5.5,139,0.068201829
22.95498889,5.5,139,0.070872274
22.97167222,5.5,139,0.070792768
22.98836111,5.5,139,0.068370524
23.00505833,5.5,139,0.067433384
23.02174167,5.5,139,0.071656375
23.03841944,5.5,139,0.071641593
23.0551,5.5,139,0.071691418
23.07178056,5.5,139,0.070003787
23.08846111,5.5,139,0.07270832
23.10514722,5.5,139,0.072393027
23.12182778,5.5,139,0.073492341
23.13851389,5.5,139,0.072167518
23.15519444,5.5,139,0.073540958
23.171875,5.5,139,0.070466253
23.18855278,5.5,139,0.069524595
23.20523056,5.5,139,0.070119411
23.22191389,5.5,139,0.071282521
23.23859444,5.5,139,0.069073679
23.255275,5.5,139,0.07042443
23.27195278,5.5,139,0.07199562
23.28863611,5.5,139,0.071852651
23.30531944,5.5,139,0.072379423
23.32199722,5.5,139,0.071396353
23.338675,5.5,139,0.071639681
23.35535833,5.5,139,0.071343265
23.37203333,5.5,139,0.07401078
23.38871944,5.5,139,0.071800273
23.40540833,5.5,139,0.072523109
23.4221,5.5,139,0.075111312
23.43877778,5.5,139,0.072221521
23.45545556,5.5,139,0.074762316
23.47213889,5.5,139,0.070649171
23.48881667,5.5,139,0.071681792
23.50549722,5.5,139,0.071503314
23.52217778,5.5,139,0.071704891
23.53885556,5.5,139,0.070610179
23.55553889,5.5,139,0.070001939
23.57222222,5.5,139,0.069727458
23.58890833,5.5,139,0.073463876
23.60559167,5.5,139,0.072302414
23.622275,5.5,139,0.072740113
23.638975,5.5,139,0.072484833
23.65566389,5.5,139,0.073469388
23.67235,5.5,139,0.073917167
23.68903333,5.5,139,0.072120363
23.70571944,5.5,139,0.071587939
23.72240556,5.5,139,0.0724846
23.73908611,5.5,139,0.072102817
23.75576667,5.5,139,0.071640495
23.77244722,5.5,139,0.069943549
23.78912778,5.5,139,0.069690948
23.80581111,5.5,139,0.071879209
23.82249167,5.5,139,0.070279768
23.83916667,5.5,139,0.070813719
23.85584722,5.5,139,0.070876632
23.87252778,5.5,139,0.070746073
23.88920833,5.5,139,0.073942701
23.90588889,5.5,139,0.072083794
23.92256667,5.5,139,0.07140624
23.93924722,5.5,139,0.075412042
23.95592222,5.5,139,0.071385028
23.97260556,5.5,139,0.073828499
23.98928889,5.5,139,0.072800439
24.00596944,5.5,139,0.07400722
24.02264722,5.5,139,0.071659092
24.039325,5.5,139,0.071858804
24.05600833,5.5,139,0.071174129
24.07268889,5.5,139,0.070632223
24.08936667,5.5,139,0.071739882
24.10604444,5.5,139,0.070968607
24.12272222,5.5,139,0.073079585
24.1394,5.5,139,0.070247404
24.15608056,5.5,139,0.07211412
24.17276111,5.5,139,0.071039635
24.18944167,5.5,139,0.070604293
24.20611944,5.5,139,0.073409356
24.2228,5.5,139,0.07165243
24.23948333,5.5,139,0.074336056
24.25616111,5.5,139,0.072822407
24.27284722,5.5,139,0.073001582
24.28952222,5.5,139,0.076592469
24.3062,5.5,139,0.074625907
24.32289167,5.5,139,0.071070234
24.33956944,5.5,139,0.073704889
24.35625,5.5,139,0.070012223
24.37292778,5.5,139,0.071022922
24.38960833,5.5,139,0.070766294
24.40628333,5.5,139,0.071535022
24.42296389,5.5,139,0.071586865
24.43964444,5.5,139,0.072427873
24.45632222,5.5,139,0.072119497
24.473,5.5,139,0.072440016
24.48967778,5.5,139,0.074971398
24.50635556,5.5,139,0.073459561
24.52303611,5.5,139,0.073063103
24.53971667,5.5,139,0.071894628
24.55642222,5.5,139,0.070788739
24.57310278,5.5,139,0.072478207
24.58978056,5.5,139,0.073175491
24.60646111,5.5,139,0.071847707
24.62313889,5.5,139,0.07193148
24.63981944,5.5,139,0.073257626
24.65650278,5.5,139,0.071128241
24.67318056,5.5,139,0.070501312
24.68986111,5.5,139,0.071919249
24.70656111,5.5,139,0.070102136
24.72323333,5.5,139,0.072242824
24.73991389,5.5,139,0.072368865
24.75659444,5.5,139,0.071742121
24.77327222,5.5,139,0.073160981
24.78995,5.5,139,0.073666777
24.80663056,5.5,139,0.073134328
24.82330833,5.5,139,0.072294454
24.83999167,5.5,139,0.073769974
24.85667778,5.5,139,0.074777714
24.87335,5.5,139,0.070249586
24.89003056,5.5,139,0.074421594
24.90670833,5.5,139,0.073766587
24.92339444,5.5,139,0.072209614
24.94006944,5.5,139,0.070699915
24.95675,5.5,139,0.069169156
24.97343056,5.5,139,0.071837208
24.99011111,5.5,139,0.072446131
25.00678889,5.5,139,0.071754546
25.02348611,5.5,139,0.070592194
25.04016667,5.5,139,0.070352755
25.05684444,5.5,139,0.072964617
25.073525,5.5,139,0.072420365
25.0902,5.5,139,0.072287564
25.10687778,5.5,139,0.070510373
25.12356111,5.5,139,0.07275704
25.14023889,5.5,139,0.073193167
25.15692222,5.5,139,0.073687622
25.17360556,5.5,139,0.073231516
25.19028333,5.5,139,0.075585197
25.20696389,5.5,139,0.072112778
25.22364167,5.5,139,0.073008582
25.24032222,5.5,139,0.0723759
25.257,5.5,139,0.074043203
25.27368056,5.5,139,0.073331927
25.29035556,5.5,139,0.072268176
25.30703333,5.5,139,0.069900635
25.32371389,5.5,139,0.070359281
25.34039167,5.5,139,0.071803118
25.35707222,5.5,139,0.071904402
25.37375833,5.5,139,0.070405885
25.39043889,5.5,139,0.072755734
25.40711667,5.5,139,0.070675443
25.42380278,5.5,139,0.073160954
25.44047778,5.5,139,0.073972235
25.45715833,5.5,139,0.073714969
25.47383333,5.5,139,0.074555267
25.49051944,5.5,139,0.074665797
25.50720278,5.5,139,0.073528494
25.52388889,5.5,139,0.076787922
25.54058611,5.5,139,0.074761102
