Time_Hr,Van_Concentration_uM,OC6_Concentration_nM,Genotype,OD600,GFP_Fluorescence
17.75858444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5843,1070929
18.00858833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5824,1048030
18.25858944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5804,1012127
18.5085925,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5811,978622
18.75859528,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5783,946735
19.00859861,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5783,920798
19.25860139,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5791,900170
19.50860417,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5754,872787
19.758605,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5742,852199
20.00860667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5732,829344
20.25860917,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5715,817444
20.50861361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5716,792847
20.75861639,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5692,775149
21.00861778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5681,754777
21.25861889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5674,748971
21.50862222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5657,720116
21.75862389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.564,712767
22.00862556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5644,699533
22.25862806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5642,686752
22.50862944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5611,672056
22.75863361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5602,659224
23.00863722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5599,646729
23.25863806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5589,634823
23.50864278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5585,627794
23.75864583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_22_U,0.5574,615837
0,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1224,41096
0.250293333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1224,35117
0.500295,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1234,36142
0.752331944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1254,42695
1.002336944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1289,59070
1.252339444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1333,85488
1.502343333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1389,127389
1.7545475,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1463,183635
2.004551389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.155,257245
2.254553889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1668,346496
2.504558611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1793,460972
2.756486667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.1933,583623
3.006489167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2097,710891
3.256492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.231,872818
3.506494444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2552,1065887
3.756496944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.2832,1300040
4.006501667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.3175,1623155
4.256505833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.3555,1989274
4.5065075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.397,2467470
4.758459722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.4501,2928700
5.008460833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.4989,3554111
5.258463611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5553,3941575
5.508466389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5969,4045444
5.758467778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6279,3858677
6.008470833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6523,3645259
6.258472778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6741,3397759
6.508475833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6924,3058330
6.758476944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.7,2723626
7.008477778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6952,2425944
7.258481667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6905,2138796
7.508485,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6848,1901867
7.758488333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6775,1723513
8.008490556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6699,1552914
8.258492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6634,1440565
8.508496111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6575,1341309
8.758498056,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.654,1277743
9.008500278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.65,1230461
9.258503333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6449,1195498
9.508505278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6382,1154206
9.758506111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6352,1132601
10.0085075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6319,1113519
10.25851222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6285,1106396
10.50851556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6261,1086072
10.75851778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6222,1081663
11.00852167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6172,1063353
11.25852667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.616,1049644
11.50852861,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.615,1039689
11.75853222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6089,1049858
12.00853556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.609,1045733
12.2585375,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6018,1024730
12.50853972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6037,1022726
12.75854361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.6002,1013912
13.00854639,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5983,1002930
13.25854972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5969,994244
13.50855194,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5944,985668
13.75855389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5921,986641
14.00855722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5921,990051
14.25856056,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5877,984346
14.50856278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5857,983752
14.75856333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.583,965415
15.00856444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5827,962426
15.25856583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5793,978502
15.50856694,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5834,998943
15.75856778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5814,984236
16.00856972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5769,954182
16.25857194,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5813,965213
16.50857583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5766,952027
16.75857778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5771,920712
17.00857944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5724,884105
17.25858083,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5708,853904
17.50858306,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5709,846259
17.75858444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5726,807418
18.00858833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5681,784375
18.25858944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5669,758776
18.5085925,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5657,744381
18.75859528,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5648,717025
19.00859861,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5641,700180
19.25860139,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5622,686437
19.50860417,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5586,671392
19.758605,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5627,657317
20.00860667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5612,647375
20.25860917,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5615,632659
20.50861361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5581,621294
20.75861639,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5584,608566
21.00861778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5583,600731
21.25861889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5573,589316
21.50862222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.556,579396
21.75862389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.557,573552
22.00862556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5549,563992
22.25862806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5547,555043
22.50862944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5519,545975
22.75863361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5507,536106
23.00863722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5511,530095
23.25863806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5489,522163
23.50864278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.549,514431
23.75864583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RD,0.5473,507259
0,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1269,37314
0.250293333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1231,31843
0.500295,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.123,32195
0.752331944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1245,36267
1.002336944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1263,45718
1.252339444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1294,62855
1.502343333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1334,89431
1.7545475,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1389,122865
2.004551389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1451,167061
2.254553889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1532,222930
2.504558611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1645,293364
2.756486667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1784,378100
3.006489167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.1904,471535
3.256492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2073,571447
3.506494444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2269,683716
3.756496944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.252,829791
4.006501667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.2794,1018637
4.256505833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.3145,1247426
4.5065075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.3521,1535350
4.758459722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.4009,1833178
5.008460833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.4529,2325938
5.258463611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5111,2909459
5.508466389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5671,3286968
5.758467778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6166,3484229
6.008470833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6536,3362169
6.258472778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6877,3116694
6.508475833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7082,2854400
6.758476944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7066,2616751
7.008477778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7043,2416599
7.258481667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6993,2089438
7.508485,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.7001,1833951
7.758488333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6954,1622107
8.008490556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6895,1441368
8.258492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6812,1321323
8.508496111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6767,1212578
8.758498056,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6696,1134242
9.008500278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.666,1083141
9.258503333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6593,1047972
9.508505278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6553,1019491
9.758506111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6543,999025
10.0085075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6488,971215
10.25851222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6441,972403
10.50851556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6441,946245
10.75851778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6431,943072
11.00852167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6374,939355
11.25852667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6353,913102
11.50852861,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6277,908150
11.75853222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6297,908372
12.00853556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6275,898316
12.2585375,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6236,883213
12.50853972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6251,882824
12.75854361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6223,874881
13.00854639,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.62,873355
13.25854972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6171,859012
13.50855194,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6146,864473
13.75855389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6157,852941
14.00855722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.612,862759
14.25856056,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6115,852710
14.50856278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.609,852991
14.75856333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6075,834979
15.00856444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6056,829250
15.25856583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6049,846358
15.50856694,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6035,860742
15.75856778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.6,844091
16.00856972,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5976,815651
16.25857194,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5963,823560
16.50857583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5978,827867
16.75857778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5945,812207
17.00857944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.592,795286
17.25858083,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5916,765077
17.50858306,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5895,738850
17.75858444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5885,707372
18.00858833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5867,693835
18.25858944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5836,674733
18.5085925,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5831,656763
18.75859528,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5819,635494
19.00859861,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5785,622914
19.25860139,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5787,605049
19.50860417,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5744,593222
19.758605,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.574,581327
20.00860667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5718,567365
20.25860917,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5715,554499
20.50861361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5702,540894
20.75861639,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5679,528777
21.00861778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5659,521972
21.25861889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5667,512498
21.50862222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5654,502822
21.75862389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5645,491764
22.00862556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.563,487361
22.25862806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5625,475554
22.50862944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5601,468892
22.75863361,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5593,463190
23.00863722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5567,452701
23.25863806,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5564,447512
23.50864278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5566,439279
23.75864583,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_RU,0.5536,433321
0,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1306,35453
0.250293333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1288,30796
0.500295,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.128,33241
0.752331944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1308,38908
1.002336944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.133,51062
1.252339444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1356,70503
1.502343333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1393,99706
1.7545475,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1437,140013
2.004551389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1488,191577
2.254553889,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1555,261810
2.504558611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1631,347392
2.756486667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1725,451501
3.006489167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1803,569675
3.256492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.1905,718076
3.506494444,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2016,881035
3.756496944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2137,1068994
4.006501667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2282,1315506
4.256505833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2434,1528192
4.5065075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2599,1800447
4.758459722,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2788,2007512
5.008460833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.2941,2340670
5.258463611,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3152,2694726
5.508466389,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3328,3104086
5.758467778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3555,3522513
6.008470833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.374,3981401
6.258472778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.3968,4476283
6.508475833,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.4189,4982359
6.758476944,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.4403,5447555
7.008477778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.4628,6065437
7.258481667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.4831,6524708
7.508485,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5015,7038317
7.758488333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5181,7483940
8.008490556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5347,7979605
8.258492778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5489,8522328
8.508496111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5663,8998024
8.758498056,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5778,9462842
9.008500278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.5923,9977522
9.258503333,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6008,10407171
9.508505278,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6175,10693361
9.758506111,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6283,10866434
10.0085075,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6339,10825600
10.25851222,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6362,11029101
10.50851556,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6408,11001781
10.75851778,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6462,11107403
11.00852167,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.6435,11097688
11.25852667,18,19.3,Marionette-Clo PVanCC-GFP PLuxB-sRNA_24_U,0.652,11012560
