exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
292449.86,5.151421344042006,0.5,8450.0,37.0,0.16659999999974623,32.8125,35.625,36.870000000000005,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19081406881818874,0.06271457999542229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292509.92,5.1338555097909016,0.5,8450.0,37.0,0.11932499999974402,32.8125,35.5625,37.110000000000014,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18912031738765545,0.062333104448004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292569.95,5.151299712787415,0.5,8450.0,37.0,0.1728249999997417,32.75,35.5625,36.85000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19250782024872207,0.06343175402456702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292629.99,5.122494471068212,0.5,8450.0,37.0,0.13352499999973905,32.75,35.5625,37.03000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19179064621957734,0.06332494087129015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292690.02,5.163128772233306,0.5,8450.0,37.0,0.10014999999974299,32.75,35.5625,36.870000000000005,0.0,0.0,0.07,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1893339436942092,0.062333104448004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292750.06,5.1454459986917644,0.5,8450.0,37.0,0.152199999999742,32.75,35.625,36.93000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19076829175249865,0.06289768825818265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292810.11,5.163128772233306,0.5,8450.0,37.0,0.17239999999973837,32.75,35.625,36.85000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18693827725642786,0.061326009002822916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292870.18,5.151299712787415,0.5,8450.0,37.0,0.15509999999973312,32.75,35.625,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1880674448767834,0.061615930418860154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292930.24,5.151299712787415,0.5,8450.0,37.0,0.19529999999973321,32.75,35.625,36.77000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1889066910811017,0.062241550316624705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
292990.3,5.1454459986917644,0.5,8450.0,37.0,0.1869999999997399,32.8125,35.625,36.81,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19142442969405662,0.06327916380560006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293050.36,5.139709223886552,0.5,8450.0,37.0,0.13509999999973737,32.75,35.625,37.05000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18870832379644464,0.06201266498817426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293110.39,5.13397244908134,0.5,8450.0,37.0,0.12717499999973664,32.75,35.6875,37.05000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18953231097886625,0.06243991760128176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293170.44,5.1222650208900395,0.5,8450.0,37.0,0.19597499999973433,32.8125,35.6875,36.73000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18980697337300678,0.06234836346990158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293230.51,5.12811873498569,0.5,8450.0,37.0,0.13477499999973142,32.75,35.6875,37.03000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19147020675974671,0.06323338673990997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293290.57,5.139592284596114,0.5,8450.0,37.0,0.15729999999973565,32.8125,35.625,36.93000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19085984588387883,0.06291294728007935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293350.64,5.1454459986917644,0.5,8450.0,37.0,0.1836999999997361,32.75,35.625,36.81,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18942549782558937,0.062333104448004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293410.69,5.139709223886552,0.5,8450.0,37.0,0.139199999999726,32.8125,35.625,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18838788433661402,0.061951628900587474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293470.75,5.139947794431581,0.5,8450.0,37.0,0.1818999999997343,32.8125,35.625,36.81,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19050888838025481,0.06271457999542229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293530.82,5.151421344042006,0.5,8450.0,37.0,0.15297499999973246,32.75,35.6875,36.93000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19223315785458153,0.06337071793698024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293590.86,5.13397244908134,0.5,8450.0,37.0,0.1619999999997237,32.75,35.625,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19105821316853588,0.06283665217059586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293650.91,5.128001795695251,0.5,8450.0,37.0,0.1526999999997225,32.75,35.625,36.950000000000045,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18991378652628366,0.06253147173266194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293710.95,5.151299712787415,0.5,8450.0,37.0,0.17107499999972653,32.75,35.6875,36.85000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18869306477454795,0.06213473716334783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293771.0,5.139709223886552,0.5,8450.0,37.0,0.14749999999972468,32.8125,35.625,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.190096894789044,0.06263828488593881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293831.07,5.139709223886552,0.5,8450.0,37.0,0.1496999999997201,32.75,35.625,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18919661249713893,0.062409399557488365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293891.14,5.12811873498569,0.5,8450.0,37.0,0.14567499999971922,32.75,35.6875,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18945601586938277,0.06230258640421149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
293951.2,5.139709223886552,0.5,8450.0,37.0,0.1134999999997252,32.8125,35.625,37.110000000000014,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18834210727092393,0.06205844205386435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294011.26,5.128001795695251,0.5,8450.0,37.0,0.16417499999972257,32.75,35.6875,36.85000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18898298619058518,0.06205844205386435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294071.33,5.1338555097909016,0.5,8450.0,37.0,0.20349999999971496,32.75,35.625,36.690000000000055,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18831158922713054,0.06189059281300069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294131.4,5.145562937982202,0.5,8450.0,37.0,0.17667499999972514,32.8125,35.6875,36.81,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18918135347524223,0.062195773250934616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294191.47,5.1454459986917644,0.5,8450.0,37.0,0.20249999999971754,32.75,35.625,36.710000000000036,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19172961013199055,0.06318760967421988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294251.54,5.134094080335931,0.5,8450.0,37.0,0.12379999999971751,32.75,35.625,37.09000000000003,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19079880979629205,0.06279087510490577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294311.57,5.116528246084828,0.5,8450.0,37.0,0.1486999999997176,32.8125,35.625,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1884794384679942,0.0618448157473106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294371.61,5.1222650208900395,0.5,8450.0,37.0,0.1514999999997125,32.8125,35.625,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18872358281834134,0.062119478141451134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294431.64,5.1222650208900395,0.5,8450.0,37.0,0.10907499999970988,32.75,35.6875,37.13000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1919737544823377,0.06332494087129015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294491.69,5.157275058137656,0.5,8450.0,37.0,0.1346999999997096,32.8125,35.625,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1923857480735485,0.06346227206836041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294551.73,5.1338555097909016,0.5,8450.0,37.0,0.1472749999997172,32.8125,35.6875,36.93000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1889372091248951,0.06196688792248417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294611.77,5.139592284596114,0.5,8450.0,37.0,0.15929999999970912,32.75,35.625,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1906157015335317,0.06285191119249256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294671.84,5.139709223886552,0.5,8450.0,37.0,0.15617499999970824,32.8125,35.6875,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1892729076066224,0.062119478141451134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294731.9,5.122381960180478,0.5,8450.0,37.0,0.14017499999971056,32.875,35.6875,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1889372091248951,0.06192111085679408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294791.95,5.1338555097909016,0.5,8450.0,37.0,0.14597499999970615,32.8125,35.6875,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18818951705195697,0.06172274357213703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294851.99,5.1454459986917644,0.5,8450.0,37.0,0.18037499999971068,32.8125,35.6875,36.79000000000002,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18980697337300678,0.062409399557488365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294912.05,5.12811873498569,0.5,8450.0,37.0,0.14957499999970458,32.75,35.6875,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18660257877470054,0.061203936827649345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
294972.1,5.116528246084828,0.5,8450.0,37.0,0.16617499999971222,32.8125,35.6875,36.870000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1888456549935149,0.06196688792248417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295032.16,5.116528246084828,0.5,8450.0,37.0,0.12187499999970619,32.8125,35.6875,37.09000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18823529411764706,0.061905851834897385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295092.21,5.139709223886552,0.5,8450.0,37.0,0.10197499999970867,32.8125,35.6875,37.170000000000016,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18782330052643625,0.06166170748455024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295152.26,5.1338555097909016,0.5,8450.0,37.0,0.14534999999971016,32.875,35.75,36.93000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18731975280384527,0.06143282215609979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295212.32,5.1338555097909016,0.5,8450.0,37.0,0.19724999999969964,32.8125,35.75,36.690000000000055,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1880216678110933,0.06179903868162051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295272.38,5.1454459986917644,0.5,8450.0,37.0,0.17047499999970492,32.8125,35.6875,36.85000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19166857404440377,0.06306553749904631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295332.43,5.10527971824987,0.5,8450.0,37.0,0.1522749999996996,32.75,35.6875,36.950000000000045,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19177538719768064,0.0631265735866331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295392.49,5.1222650208900395,0.5,8450.0,37.0,0.13817499999969762,32.8125,35.6875,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1931792172121767,0.06387426565957122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295452.55,5.1338555097909016,0.5,8450.0,37.0,0.1280749999997043,32.8125,35.6875,37.05000000000001,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1876096742198825,0.06144808117799649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295512.6,5.122377531777773,0.5,8450.0,37.0,0.16217499999969684,32.8125,35.6875,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1868009460593576,0.06118867780575265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295572.69,5.1222650208900395,0.5,8450.0,37.0,0.14647499999969887,32.875,35.6875,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19108873121232928,0.0630960555428397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295632.75,5.128231245873423,0.5,8450.0,37.0,0.10227499999970073,32.8125,35.6875,37.170000000000016,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18828107118333715,0.06198214694438087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295692.82,5.116640756972561,0.5,8450.0,37.0,0.12074999999970126,32.8125,35.75,37.05000000000001,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18782330052643625,0.06172274357213703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295752.86,5.1338555097909016,0.5,8450.0,37.0,0.1935499999996953,32.8125,35.75,36.710000000000036,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18950179293507285,0.0622720683604181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295812.92,5.1222650208900395,0.5,8450.0,37.0,0.14797499999969665,32.8125,35.6875,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18643472953383688,0.06118867780575265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295872.96,5.122377531777773,0.5,8450.0,37.0,0.14887499999969583,32.875,35.6875,36.97000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18965438315403982,0.06221103227283131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295933.0,5.1222650208900395,0.5,8450.0,37.0,0.1854749999996967,32.875,35.6875,36.79000000000002,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18771648737315938,0.06170748455024033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
295993.05,5.116528246084828,0.5,8450.0,37.0,0.1325499999996939,32.8125,35.75,37.03000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18686198214694438,0.06102082856488899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296053.12,5.128001795695251,0.5,8450.0,37.0,0.13667499999968874,32.8125,35.6875,37.01000000000005,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18666361486228733,0.06128023193713283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296113.18,5.11697853391739,0.5,8450.0,37.0,0.1621749999996883,32.875,35.6875,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.19064621957732508,0.06254673075455863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296173.24,5.1338555097909016,0.5,8450.0,37.0,0.18274999999968777,32.8125,35.75,36.77000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18744182497901885,0.0613870450904097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296233.31,5.116528246084828,0.5,8450.0,37.0,0.11917499999968818,32.8125,35.6875,37.09000000000003,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18979171435111009,0.06243991760128176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296293.37,5.110903982167349,0.5,8450.0,37.0,0.12934999999968405,32.8125,35.75,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18728923476005188,0.061417563134203094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296353.42,5.139592284596114,0.5,8450.0,37.0,0.10814999999969026,32.8125,35.75,37.110000000000014,0.0,0.02,0.25,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1915007248035401,0.06314183260852979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296413.45,5.1222650208900395,0.5,8450.0,37.0,0.13187499999968205,32.8125,35.6875,37.01000000000005,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.18812848096437018,0.06193636987869078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296473.54,5.116640756972561,0.5,8450.0,37.0,0.15604999999968164,32.8125,35.75,36.89000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1872434576943618,0.06144808117799649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
296533.6,5.11112481982174,0.5,8450.0,37.0,0.18304999999968152,32.8125,35.75,36.77000000000004,0.0,0.02,0.15000000000000002,0.0,0.0,20.0,0.5,0.111,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,65535.0,0.1897001602197299,0.062333104448004883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,1.2874014881057891
