exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,comm_tar,comm_est,pid_kp,pid_ki,pid_kd,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
40238.58,0.471276244,0.5,6358.2,37,0.20695,33.0625,34.6875,37.21,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15815,0.04445147,0.018526715,7357,0.04431154,0.036291967,5299,0.020003774,0,0,0,0,0,5,1.170511495
40298.64,0.470081108,0.5,6358.2,37,0.15855,33.0625,34.6875,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15911,0.044937465,0.018729181,7241,0.043916586,0.03632095,5341,0.020408163,0,0,0,0,0,5,1.170511495
40358.68,0.47535831,0.5,6358.2,37,0.09005,33.125,34.625,37.49,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15984,0.045795796,0.018831331,7374,0.044209384,0.036343911,5157,0.020360675,0,0,0,0,0,5,1.170511495
40418.75,0.498008512,0.5,6358.2,37,0.15695,33.0625,34.6875,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16176,0.046241345,0.018916914,7621,0.044482351,0.036478152,5377,0.020643481,0,0,0,0,0,5,1.170511495
40478.79,0.508715016,0.5,6358.2,37,0.14745,32.9375,34.75,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16263,0.046608867,0.019000184,7736,0.043950362,0.036452947,5535,0.020776874,0,0,0,0,0,5,1.170511495
40538.83,0.511947264,0.5,6358.2,37,0.17475,33,34.6875,36.97,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16607,0.047269224,0.019268983,7847,0.044603033,0.036574487,5383,0.020248932,0,0,0,0,0,5,1.130986872
40598.88,0.512599707,0.5,6358.2,37,0.16085,33,34.75,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17456,0.046230522,0.018904675,7691,0.044987648,0.036016123,5543,0.020205665,0,0,0,0,0,5,1.078258396
40658.92,0.544109992,0.5,6358.2,37,0.17605,33,34.75,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17291,0.047423515,0.019142907,7600,0.044868421,0.036710526,5668,0.020112915,0,0,0,0,0,5,1.203314002
40718.97,0.540950569,0.5,6358.2,37,0.17775,32.875,34.75,36.95,0,0.019541283,0.148165133,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18146,0.047007605,0.018902237,7678,0.044933576,0.036858557,5930,0.020573356,0,0,0,0,0,0.455,1.203314002
40778.99,0.512142958,0.5,6358.2,37,0.450038069,32.75,34.75,36.45,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16587,0.048773136,0.019412793,7670,0.044328553,0.035984355,5323,0.020477175,0,0,0,0,0,0.455,1.203314002
40839.06,0.468049399,0.5,6358.2,37,0.48535,32.6875,34.6875,36.17,0,0.01751969,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16270,0.047879533,0.019237861,7154,0.045009785,0.036203523,5083,0.020263624,0,0,0,0,0,0.455,1.203314002
40899.11,0.425346268,0.5,6358.2,37,0.468646136,32.6875,34.6875,36.23,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15303,0.048944651,0.019538653,7011,0.044501498,0.035943517,5042,0.020230067,0,0,0,0,0,5,1.203314002
40959.19,0.444189834,0.5,6358.2,37,0.20285,32.875,34.6875,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15234,0.049297624,0.019495865,7265,0.044735031,0.036476256,4977,0.020092425,0,0,0,0,0,5,1.203314002
41019.26,0.442425684,0.5,6358.2,37,0.15855,33,34.625,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15550,0.04977492,0.019742765,7456,0.044930258,0.036346567,5039,0.020242112,0,0,0,0,0,5,1.203314002
41079.29,0.463086664,0.5,6358.2,37,0.15985,33.125,34.6875,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15881,0.04968201,0.019520181,7328,0.044623362,0.036572052,5167,0.020514805,0,0,0,0,0,5,1.203314002
41139.35,0.457159798,0.5,6358.2,37,0.13695,33.125,34.625,37.29,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16094,0.050329315,0.019758916,7486,0.0447502,0.035933743,5065,0.020335637,0,0,0,0,0,5,1.203314002
41199.41,0.469352719,0.5,6358.2,37,0.20215,33,34.625,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15638,0.052052692,0.020079294,7539,0.045762037,0.037007561,5056,0.020174051,0,0,0,0,0,5,1.203314002
41259.47,0.479077459,0.5,6358.2,37,0.13405,33,34.625,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16414,0.051053978,0.019922018,7693,0.045495905,0.036526713,5337,0.020236088,0,0,0,0,0,5,1.204671534
41319.54,0.501527437,0.5,6358.2,37,0.14835,33.0625,34.6875,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16250,0.052307692,0.020307692,7449,0.045777957,0.036246476,5301,0.020184871,0,0,0,0,0,5,1.28182602
41379.62,0.500866592,0.5,6358.2,37,0.13085,32.9375,34.6875,37.43,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16789,0.052236583,0.020132229,7517,0.045496874,0.036982839,5113,0.020340309,0,0,0,0,0,5,1.213779115
41439.66,0.509812638,0.5,6358.2,37,0.18875,33,34.6875,37.01,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17216,0.052393123,0.020097584,7861,0.04566849,0.036254929,5504,0.020167151,0,0,0,0,0,5,1.206200661
41499.7,0.512209717,0.5,6358.2,37,0.13715,32.9375,34.75,37.05,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17195,0.052864205,0.020180285,7661,0.045816473,0.036940347,5536,0.021134393,0,0,0,0,0,5,1.159963216
41559.74,0.551796837,0.5,6358.2,37,0.17945,32.8125,34.6875,37.25,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17518,0.05320242,0.020379039,7950,0.045534591,0.036855346,5062,0.020347689,0,0,0,0,0,5,1.325302411
41619.77,0.539707757,0.5,6358.2,37,0.15525,32.875,34.6875,37.17,0,0.019270491,0.147081963,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16851,0.05578304,0.020710937,7956,0.046254399,0.03670186,5494,0.020931926,0,0,0,0,0,0.455,1.325302411
41679.83,0.495841818,0.5,6358.2,37,0.471698305,32.6875,34.75,36.15,0,0.018822254,0.145289016,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16574,0.054784602,0.0207554,7401,0.046345089,0.037157141,5403,0.020173977,0,0,0,0,0,0.455,1.325302411
41739.9,0.456159637,0.5,6358.2,37,0.529222326,32.625,34.6875,35.99,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15872,0.054813508,0.020665323,7389,0.045608337,0.03667614,5114,0.020336332,0,0,0,0,0,5,1.325302411
41799.94,0.458047572,0.5,6358.2,37,0.23225,32.875,34.6875,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16165,0.054747912,0.020661924,7450,0.045771812,0.036778523,4936,0.019854133,0,0,0,0,0,5,1.325302411
41860.01,0.484094096,0.5,6358.2,37,0.19475,32.9375,34.6875,37.37,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16469,0.054769567,0.020644848,7486,0.045685279,0.036735239,5094,0.019827248,0,0,0,0,0,5,1.325302411
41920.08,0.48733078,0.5,6358.2,37,0.16515,33,34.625,37.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16521,0.055262999,0.020761455,7563,0.045749041,0.036890123,5275,0.019905213,0,0,0,0,0,5,1.325302411
41980.15,0.495477399,0.5,6358.2,37,0.14735,32.9375,34.6875,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16215,0.056860931,0.021214924,7413,0.04600027,0.036962094,5145,0.019825073,0,0,0,0,0,5,1.325302411
42040.22,0.510245697,0.5,6358.2,37,0.13105,33.0625,34.625,37.29,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17469,0.055011735,0.020665178,7863,0.04591123,0.037135953,5180,0.020849421,0,0,0,0,0,5,1.325302411
42100.27,0.514148059,0.5,6358.2,37,0.14795,32.875,34.625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17292,0.056326625,0.020934536,7544,0.046659597,0.036850477,5309,0.020342814,0,0,0,0,0,5,1.281894012
42160.31,0.496648097,0.5,6358.2,37,0.16725,32.875,34.625,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17391,0.057156,0.02116037,7959,0.046236964,0.036562382,5513,0.020315618,0,0,0,0,0,5,1.113910643
42220.38,0.533259873,0.5,6358.2,37,0.14425,32.9375,34.625,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16933,0.059056281,0.021614599,7804,0.046642747,0.036776012,5670,0.020458554,0,0,0,0,0,5,1.271596564
42280.44,0.54777101,0.5,6358.2,37,0.305675,32.8125,34.6875,36.97,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18272,0.056808231,0.021015762,8093,0.04633634,0.036821945,5601,0.020353508,0,0,0,0,0,0.455,1.271596564
42340.49,0.497321104,0.5,6358.2,37,0.41348731,32.8125,34.625,36.45,0,0.015810917,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16916,0.058110664,0.021281627,7530,0.046347942,0.036653386,5467,0.020120724,0,0,0,0,0,0.455,1.271596564
42400.53,0.465842366,0.5,6358.2,37,0.35915,32.6875,34.6875,36.47,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15416,0.060391801,0.021925272,7534,0.046190603,0.036633926,5147,0.020011657,0,0,0,0,0,5,1.271596564
42460.57,0.472783765,0.5,6358.2,37,0.19385,32.875,34.6875,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16957,0.057026597,0.021053252,7493,0.046576805,0.036967837,5475,0.020456621,0,0,0,0,0,5,1.271596564
42520.62,0.477924534,0.5,6358.2,37,0.16575,32.9375,34.6875,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16672,0.058601248,0.021353167,7575,0.046468647,0.036963696,5166,0.019744483,0,0,0,0,0,5,1.271596564
42580.66,0.482906723,0.5,6358.2,37,0.17765,33,34.6875,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17127,0.058620891,0.02131138,7664,0.04684238,0.037317328,5239,0.020423745,0,0,0,0,0,5,1.271596564
42640.72,0.514010391,0.5,6358.2,37,0.19935,33,34.6875,37.03,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17277,0.058806506,0.021415755,7866,0.046402237,0.03712179,5234,0.01987008,0,0,0,0,0,5,1.271596564
42700.76,0.505370639,0.5,6358.2,37,0.12685,33,34.6875,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16966,0.060709655,0.021867264,7724,0.047255308,0.036768514,5262,0.01995439,0,0,0,0,0,5,1.271596564
42760.83,0.507776155,0.5,6358.2,37,0.12905,32.9375,34.6875,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16917,0.061831294,0.022107939,7851,0.047382499,0.037192714,5727,0.020429544,0,0,0,0,0,5,1.222262573
42820.89,0.534957047,0.5,6358.2,37,0.18815,32.9375,34.6875,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16881,0.062555536,0.022095847,7840,0.047066327,0.036862245,5376,0.019903274,0,0,0,0,0,5,1.317586687
42880.96,0.532238436,0.5,6358.2,37,0.299589013,32.875,34.6875,36.95,0,0.017633417,0.140533667,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17313,0.06243863,0.022295385,8093,0.047201285,0.037810453,5304,0.020173454,0,0,0,0,0,0.455,1.317586687
42940.99,0.518488923,0.5,6358.2,37,0.393575,32.75,34.6875,36.61,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17381,0.061043668,0.021920488,7943,0.04683369,0.03713962,5259,0.021106674,0,0,0,0,0,0.455,1.317586687
43001.04,0.466125471,0.5,6358.2,37,0.466261419,32.75,34.625,36.31,0,0.016999743,0.137998974,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16270,0.062200369,0.022188076,7596,0.047261717,0.037124803,5006,0.020175789,0,0,0,0,0,0.455,1.317586687
43061.1,0.434308609,0.5,6358.2,37,0.39365,32.75,34.625,36.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15305,0.062789938,0.022280301,7256,0.046719956,0.037072767,4903,0.02080359,0,0,0,0,0,5,1.317586687
43121.17,0.452273018,0.5,6358.2,37,0.22335,32.875,34.6875,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16526,0.05966356,0.021541813,7489,0.046601682,0.037121111,5105,0.020568071,0,0,0,0,0,5,1.317586687
43181.22,0.440105837,0.5,6358.2,37,0.14375,33,34.625,37.37,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15930,0.061770245,0.022159448,7551,0.047013641,0.037346047,4958,0.020169423,0,0,0,0,0,5,1.317586687
43241.27,0.467696241,0.5,6358.2,37,0.10935,33.0625,34.625,37.45,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15866,0.063027858,0.02237489,7370,0.047354138,0.037177748,5116,0.020132916,0,0,0,0,0,5,1.317586687
43301.31,0.464641653,0.5,6358.2,37,0.18605,33,34.625,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16206,0.063001358,0.022460817,7416,0.047599784,0.037621359,5256,0.020357686,0,0,0,0,0,5,1.317586687
43361.35,0.475084799,0.5,6358.2,37,0.22745,33.0625,34.6875,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16339,0.063834996,0.022522798,7557,0.047373296,0.037448723,5192,0.020030817,0,0,0,0,0,5,1.317586687
43421.42,0.487538039,0.5,6358.2,37,0.13435,33,34.625,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16309,0.064075051,0.022625544,7762,0.047023963,0.037361505,5065,0.020138203,0,0,0,0,0,5,1.329332363
43481.46,0.48853754,0.5,6358.2,37,0.13445,33.0625,34.625,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16424,0.06520945,0.022893327,7764,0.047398248,0.03760948,5374,0.019910681,0,0,0,0,0,5,1.269009748
43541.49,0.503719163,0.5,6358.2,37,0.14815,33,34.625,37.17,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17084,0.064036525,0.022535706,7860,0.047455471,0.037531807,5437,0.020231745,0,0,0,0,0,5,1.297367
43601.55,0.508216485,0.5,6358.2,37,0.18545,32.9375,34.625,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17540,0.064082098,0.022576967,7873,0.047631144,0.037215801,5183,0.020065599,0,0,0,0,0,5,1.259164487
43661.59,0.530346519,0.5,6358.2,37,0.15505,32.9375,34.6875,37.11,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17544,0.064694482,0.022628819,7913,0.047516745,0.037406799,5342,0.020404343,0,0,0,0,0,5,1.324075542
43721.65,0.521716031,0.5,6358.2,37,0.10375,32.9375,34.625,37.29,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16753,0.068047514,0.023398794,7974,0.047780286,0.037496865,5270,0.020683112,0,0,0,0,0,5,1.208650272
43781.72,0.552454411,0.5,6358.2,37,0.20905,32.8125,34.5625,36.87,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17239,0.067695342,0.023435234,7942,0.048224629,0.037647948,5577,0.019903174,0,0,0,0,0,5,1.319960191
43841.76,0.548067348,0.5,6358.2,37,0.328125,32.8125,34.5625,36.85,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17851,0.066999048,0.023191978,8325,0.047687688,0.036996997,5660,0.020141343,0,0,0,0,0,0.455,1.319960191
43901.82,0.510430467,0.5,6358.2,37,0.453425,32.6875,34.5625,36.33,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16980,0.06778563,0.02343934,7784,0.048304214,0.037769784,5172,0.019914927,0,0,0,0,0,0.455,1.319960191
43961.88,0.449304921,0.5,6358.2,37,0.424608475,32.375,34.5625,36.21,0,0.000694015,0.07277606,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15774,0.068593889,0.023709902,7475,0.047892977,0.037591973,5026,0.020095503,0,0,0,0,0,0.455,1.319960191
44021.92,0.475695301,0.5,6358.2,37,0.285934859,32.75,34.5625,36.87,0,0.004227061,0.086908244,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16631,0.0662618,0.022909025,7753,0.04759448,0.037146911,4975,0.020301508,0,0,0,0,0,0.455,1.319960191
44081.97,0.467547729,0.5,6358.2,37,0.24065,32.875,34.5,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16557,0.066618349,0.023011415,7650,0.047843137,0.037254902,5183,0.020065599,0,0,0,0,0,5,1.319960191
44142.04,0.477363578,0.5,6358.2,37,0.15695,33,34.5,37.25,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16211,0.06804022,0.02350256,7673,0.047569399,0.037403884,5177,0.020861503,0,0,0,0,0,5,1.319960191
44202.1,0.476087736,0.5,6358.2,37,0.18095,32.9375,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16502,0.068173555,0.023451703,7713,0.047970958,0.03772851,5215,0.020134228,0,0,0,0,0,5,1.319960191
44262.14,0.499643802,0.5,6358.2,37,0.19525,32.9375,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17074,0.06741244,0.023310296,8058,0.048275006,0.037478282,5249,0.020194323,0,0,0,0,0,5,1.319960191
44322.18,0.497428804,0.5,6358.2,37,0.13185,32.9375,34.4375,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16600,0.070421687,0.023975904,7630,0.048492792,0.037483617,5259,0.019965773,0,0,0,0,0,5,1.319960191
44382.26,0.511362486,0.5,6358.2,37,0.16705,32.875,34.5,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17136,0.069502801,0.023751167,7890,0.048669202,0.037769328,5353,0.020175602,0,0,0,0,0,5,1.319960191
44442.31,0.528229438,0.5,6358.2,37,0.14515,32.875,34.5,37.17,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17496,0.069444444,0.023605396,8051,0.048316979,0.037635076,5295,0.020207743,0,0,0,0,0,5,1.351318259
44502.34,0.536575133,0.5,6358.2,37,0.17835,32.875,34.5625,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18025,0.0689043,0.023411928,8231,0.048353784,0.03729802,5532,0.020065076,0,0,0,0,0,5,1.330779939
44562.41,0.5366125,0.5,6358.2,37,0.2644805,32.8125,34.5,37.17,0,0.01859633,0.144385318,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18104,0.06943217,0.023641184,8177,0.048550813,0.037422037,5519,0.020474724,0,0,0,0,0,0.455,1.330779939
44622.47,0.485732234,0.5,6358.2,37,0.415214078,32.6875,34.5,36.39,0,0.013092927,0.122371706,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16289,0.072441525,0.024433667,7713,0.048489563,0.037469208,5306,0.020354316,0,0,0,0,0,0.455,1.330779939
44682.52,0.490466251,0.5,6358.2,37,0.397613537,32.75,34.5625,36.63,0,0.017560055,0.140240222,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16419,0.071258907,0.024118399,7811,0.048265267,0.037767251,4913,0.020150621,0,0,0,0,0,0.455,1.330779939
44742.59,0.441253302,0.5,6358.2,37,0.40665,32.8125,34.5625,36.31,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16286,0.068832126,0.023578534,7371,0.048840049,0.037715371,4914,0.020553521,0,0,0,0,0,5,1.330779939
44802.66,0.444369397,0.5,6358.2,37,0.26285,32.875,34.5625,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15663,0.071250718,0.024260997,7447,0.048207332,0.037464751,4889,0.020044999,0,0,0,0,0,5,1.330779939
44862.72,0.457515262,0.5,6358.2,37,0.14235,33,34.5625,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16255,0.070439865,0.023869579,7378,0.048387097,0.037815126,5092,0.020227808,0,0,0,0,0,5,1.330779939
44922.77,0.459854874,0.5,6358.2,37,0.14715,33.0625,34.5625,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16820,0.069560048,0.023781213,7577,0.048831992,0.037613831,5070,0.019921105,0,0,0,0,0,5,1.330779939
44982.81,0.474109274,0.5,6358.2,37,0.16115,33.125,34.5625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16403,0.072181918,0.024324819,7690,0.048764629,0.037451235,5189,0.020235113,0,0,0,0,0,5,1.330779939
45042.88,0.490033503,0.5,6358.2,37,0.20315,33.0625,34.5625,37.01,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17093,0.070789212,0.024103434,8026,0.048467481,0.03762771,5221,0.020302624,0,0,0,0,0,5,1.330779939
45102.94,0.497365929,0.5,6358.2,37,0.15245,33.0625,34.5625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17404,0.070558492,0.023960009,7875,0.048634921,0.03784127,5294,0.02077824,0,0,0,0,0,5,1.308797749
45162.98,0.500340058,0.5,6358.2,37,0.18915,32.9375,34.5,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17698,0.070855464,0.024070516,7795,0.04913406,0.037844772,5401,0.020366599,0,0,0,0,0,5,1.261243718
