exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,comm_tar,comm_est,pid_kp,pid_ki,pid_kd,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
15315.25,0.526737669,0.5,6085.4,37,0.17495,32.625,34.5625,37.01,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11218,0.045462649,0.018630772,5837,0.049854377,0.039403803,4155,0.027918171,0,0,0,0,0,5,1.126458223
15375.31,0.537928258,0.5,6085.4,37,0.16815,32.6875,34.5625,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11146,0.045756325,0.018392248,5775,0.04969697,0.039480519,3934,0.027961362,0,0,0,0,0,5,1.13320299
15435.38,0.521706739,0.5,6085.4,37,0.15015,32.625,34.5625,37.09,0,0,0,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11482,0.045201184,0.018202404,6027,0.049444168,0.039654886,4089,0.027879677,0,0,0,0,0,5,0.984684114
15495.43,0.565423838,0.5,6085.4,37,0.14565,32.5,34.5,37.09,0,0,0,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11465,0.045529874,0.018142172,5945,0.049957948,0.039529016,3976,0.027665996,0,0,0,0,0,5,1.176859842
15555.48,0.556217792,0.5,6085.4,37,0.268575,32.5,34.4375,37.11,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11899,0.044709639,0.017900664,5973,0.049723757,0.040013394,4172,0.02780441,0,0,0,0,0,0.455,1.176859842
15615.52,0.537419512,0.5,6085.4,37,0.461875,32.4375,34.4375,36.25,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11707,0.044759546,0.018194243,5957,0.049857311,0.039785127,4062,0.027572624,0,0,0,0,0,0.455,1.176859842
15675.56,0.490393268,0.5,6085.4,37,0.4383,32.375,34.375,36.49,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10985,0.044970414,0.018206645,5514,0.050054407,0.039717084,3948,0.027608916,0,0,0,0,0,0.455,1.176859842
15735.63,0.458110945,0.5,6085.4,37,0.41325,32.4375,34.4375,36.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10490,0.045948522,0.018398475,5490,0.049726776,0.04007286,3618,0.02763958,0,0,0,0,0,5,1.176859842
15795.67,0.465869516,0.5,6085.4,37,0.19495,32.625,34.375,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10633,0.045988902,0.018245086,5587,0.049400394,0.039556112,3645,0.026886145,0,0,0,0,0,5,1.176859842
15855.73,0.471297139,0.5,6085.4,37,0.06725,32.6875,34.375,37.55,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11111,0.044910449,0.018090181,5557,0.04984704,0.039409753,3617,0.025711916,0,0,0,0,0,5,1.176859842
15915.8,0.469785865,0.5,6085.4,37,0.18355,32.6875,34.4375,37.05,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10832,0.044867061,0.018094535,5714,0.049877494,0.039726986,3923,0.027275045,0,0,0,0,0,5,1.176859842
15975.86,0.482804987,0.5,6085.4,37,0.17265,32.625,34.4375,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10982,0.045255873,0.018120561,5766,0.04977454,0.039021852,3939,0.027164255,0,0,0,0,0,5,1.176859842
16035.93,0.500539602,0.5,6085.4,37,0.12275,32.625,34.4375,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11558,0.044471362,0.017909673,5861,0.04982085,0.039754308,4072,0.027259332,0,0,0,0,0,5,1.176859842
16096,0.523021049,0.5,6085.4,37,0.15205,32.6875,34.5,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11520,0.044791667,0.018055556,5792,0.049723757,0.039364641,3805,0.026806833,0,0,0,0,0,5,1.249821819
16156.06,0.534401644,0.5,6085.4,37,0.09015,32.625,34.5,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11412,0.044952681,0.018138801,5869,0.049412166,0.039529732,4028,0.027805362,0,0,0,0,0,5,1.251908694
16216.13,0.533600852,0.5,6085.4,37,0.278474953,32.5625,34.5,37.01,0,0.017932263,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11313,0.044904093,0.018297534,5681,0.049639148,0.039077627,4077,0.027225901,0,0,0,0,0,0.455,1.251908694
16276.18,0.488537535,0.5,6085.4,37,0.400709026,32.4375,34.5,36.47,0,0.01647899,0.13591596,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11237,0.045029812,0.018154312,5808,0.049586777,0.039772727,3907,0.02687484,0,0,0,0,0,0.455,1.251908694
16336.23,0.45539345,0.5,6085.4,37,0.32285,32.4375,34.5625,36.53,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11062,0.045109383,0.018260712,5645,0.049778565,0.039681134,3812,0.027806925,0,0,0,0,0,5,1.251908694
16396.27,0.481549149,0.5,6085.4,37,0.20345,32.5625,34.5625,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10790,0.045690454,0.018443003,5612,0.049893086,0.03955809,3692,0.027356446,0,0,0,0,0,5,1.251908694
16456.34,0.482749829,0.5,6085.4,37,0.18775,32.625,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10824,0.045824095,0.018662232,5558,0.049838071,0.039762504,3856,0.027748963,0,0,0,0,0,5,1.251908694
16516.4,0.494471687,0.5,6085.4,37,0.16675,32.6875,34.5625,37.11,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11360,0.044894366,0.017957746,5798,0.050189721,0.039323905,3909,0.02762855,0,0,0,0,0,5,1.251908694
16576.5,0.524638606,0.5,6085.4,37,0.13745,32.625,34.5,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11122,0.045405503,0.017982377,5723,0.049624323,0.039489778,3957,0.027798838,0,0,0,0,0,5,1.251908694
16636.57,0.515014157,0.5,6085.4,37,0.19675,32.5625,34.5,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11316,0.04524567,0.017939201,6010,0.049916805,0.039600666,3977,0.027659039,0,0,0,0,0,5,1.251908694
16696.63,0.519699417,0.5,6085.4,37,0.20465,32.5625,34.4375,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11419,0.045012698,0.018040109,5957,0.049857311,0.039785127,4040,0.027970297,0,0,0,0,0,5,1.216481888
16756.7,0.536190269,0.5,6085.4,37,0.18725,32.5,34.375,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11234,0.045397899,0.018248175,5820,0.049828179,0.039690722,4081,0.026954178,0,0,0,0,0,5,1.249373228
16816.74,0.558345606,0.5,6085.4,37,0.2819,32.5625,34.375,37.11,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11242,0.045454545,0.018235189,5713,0.049711185,0.039558901,4002,0.027736132,0,0,0,0,0,0.455,1.249373228
16876.81,0.506357587,0.5,6085.4,37,0.417634498,32.4375,34.3125,36.45,0,0.017082479,0.138329916,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11439,0.044671737,0.018008567,5883,0.049804522,0.038755737,3945,0.028136882,0,0,0,0,0,0.455,1.249373228
16936.87,0.48782557,0.5,6085.4,37,0.390514831,32.4375,34.3125,36.69,0,0.018517742,0.144070969,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10386,0.046408627,0.018678991,5594,0.049338577,0.040042903,3839,0.027611357,0,0,0,0,0,0.455,1.249373228
16996.94,0.456541082,0.5,6085.4,37,0.32395,32.375,34.375,36.57,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10663,0.045484385,0.018287536,5482,0.049981758,0.039219263,3713,0.027201724,0,0,0,0,0,5,1.249373228
17056.98,0.457198394,0.5,6085.4,37,0.14085,32.5,34.375,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10981,0.044895729,0.018213277,5567,0.050116759,0.039159332,3787,0.027462371,0,0,0,0,0,5,1.249373228
17117.03,0.4700808,0.5,6085.4,37,0.17255,32.625,34.4375,37.13,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10963,0.044969443,0.018151966,5668,0.049929428,0.039520113,3965,0.027238335,0,0,0,0,0,5,1.249373228
17177.07,0.485927651,0.5,6085.4,37,0.16505,32.625,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10682,0.045684329,0.018255008,5570,0.049910233,0.039497307,3785,0.026420079,0,0,0,0,0,5,1.249373228
17237.14,0.493828954,0.5,6085.4,37,0.14935,32.6875,34.4375,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11010,0.045140781,0.018165304,5813,0.049372097,0.039566489,3897,0.027713626,0,0,0,0,0,5,1.249373228
17297.18,0.504177274,0.5,6085.4,37,0.18105,32.625,34.4375,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11447,0.044727876,0.018432777,5693,0.04971017,0.038468294,3886,0.027792074,0,0,0,0,0,5,1.249373228
17357.24,0.521222215,0.5,6085.4,37,0.11825,32.625,34.5,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10970,0.045396536,0.018687329,5928,0.049763833,0.039642375,4070,0.027764128,0,0,0,0,0,5,1.286650147
17417.31,0.519065041,0.5,6085.4,37,0.19765,32.5625,34.5,36.93,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11600,0.044655172,0.017931034,5957,0.049689441,0.039617257,3973,0.027435188,0,0,0,0,0,5,1.209875822
17477.36,0.540017547,0.5,6085.4,37,0.14165,32.5625,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11366,0.044958649,0.018212212,5837,0.049511735,0.039746445,3913,0.027344748,0,0,0,0,0,5,1.268099344
17537.43,0.554541207,0.5,6085.4,37,0.30155,32.5625,34.5,36.97,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11666,0.044573976,0.017915309,6040,0.049668874,0.039238411,4238,0.027843322,0,0,0,0,0,0.455,1.268099344
17597.48,0.503785289,0.5,6085.4,37,0.389697896,32.5,34.5625,36.53,0,0.017371872,0.139487489,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10959,0.045533352,0.018158591,5694,0.049877064,0.039515279,3858,0.027475376,0,0,0,0,0,0.455,1.268099344
17657.52,0.469641304,0.5,6085.4,37,0.445649872,32.4375,34.5625,36.29,0,0.013429782,0.123719129,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10973,0.045292992,0.018317689,5669,0.049920621,0.039336744,3825,0.027189542,0,0,0,0,0,0.455,1.268099344
17717.57,0.455315155,0.5,6085.4,37,0.29995,32.5,34.5,36.69,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10488,0.045957285,0.018211289,5488,0.049198251,0.039905248,3782,0.027498678,0,0,0,0,0,5,1.268099344
17777.61,0.483776694,0.5,6085.4,37,0.20545,32.625,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10400,0.045961538,0.018461538,5472,0.049707602,0.038925439,3709,0.027770288,0,0,0,0,0,5,1.268099344
17837.65,0.485288504,0.5,6085.4,37,0.13615,32.75,34.5,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10621,0.045852556,0.0182657,5613,0.04970604,0.039551042,3788,0.027719113,0,0,0,0,0,5,1.268099344
17897.73,0.483279668,0.5,6085.4,37,0.13095,32.6875,34.5,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11100,0.045045045,0.018198198,5701,0.049640414,0.038940537,3837,0.027365129,0,0,0,0,0,5,1.268099344
17957.79,0.514555792,0.5,6085.4,37,0.12045,32.6875,34.4375,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11120,0.045053957,0.01807554,5702,0.049982462,0.039109085,3964,0.028002018,0,0,0,0,0,5,1.268099344
18017.86,0.512527071,0.5,6085.4,37,0.17685,32.625,34.4375,37.03,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11329,0.044928943,0.018271692,5723,0.04997379,0.040188712,3867,0.02741143,0,0,0,0,0,5,1.268099344
18077.92,0.515255943,0.5,6085.4,37,0.13735,32.625,34.5,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10930,0.045654163,0.018298262,5746,0.049773756,0.04020188,4110,0.027737226,0,0,0,0,0,5,1.220625047
18137.99,0.510114612,0.5,6085.4,37,0.18585,32.5625,34.4375,36.97,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11565,0.045049719,0.018158236,5729,0.049921452,0.039972072,4112,0.027237354,0,0,0,0,0,5,1.129508818
18198.07,0.546084668,0.5,6085.4,37,0.14195,32.5625,34.4375,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11688,0.044661191,0.017967146,5963,0.049974845,0.040080496,4026,0.02757079,0,0,0,0,0,5,1.27744919
18258.11,0.532823079,0.5,6085.4,37,0.289509616,32.5,34.5,36.97,0,0.017758642,0.141034569,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11525,0.044859002,0.01813449,5945,0.049453322,0.039529016,4123,0.027892311,0,0,0,0,0,0.455,1.27744919
18318.17,0.523817557,0.5,6085.4,37,0.422375,32.4375,34.4375,36.47,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10704,0.045870703,0.018404335,5755,0.049000869,0.039617724,3938,0.027932961,0,0,0,0,0,0.455,1.27744919
18378.21,0.479587242,0.5,6085.4,37,0.434808083,32.4375,34.5,36.47,0,0.019443266,0.147773063,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10792,0.045496664,0.018254262,5655,0.050044209,0.03908046,3736,0.027301927,0,0,0,0,0,0.455,1.27744919
18438.28,0.44433696,0.5,6085.4,37,0.39415,32.4375,34.5625,36.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10640,0.045676692,0.018233083,5653,0.049885017,0.038740492,3758,0.027408196,0,0,0,0,0,5,1.27744919
18498.35,0.467804696,0.5,6085.4,37,0.21055,32.5625,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10592,0.045694864,0.018221299,5410,0.049907579,0.039926063,3567,0.027474068,0,0,0,0,0,5,1.27744919
18558.41,0.464374832,0.5,6085.4,37,0.10795,32.6875,34.5625,37.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10203,0.046652945,0.018817995,5414,0.049685999,0.039711858,3773,0.02703419,0,0,0,0,0,5,1.27744919
18618.45,0.481439878,0.5,6085.4,37,0.19105,32.6875,34.5625,37.05,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10867,0.045274685,0.0182203,5605,0.049776985,0.039072257,3806,0.02679979,0,0,0,0,0,5,1.27744919
18678.49,0.492872661,0.5,6085.4,37,0.13205,32.6875,34.5,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11278,0.044866111,0.018088314,5774,0.049878767,0.039487357,3879,0.02577984,0,0,0,0,0,5,1.27744919
18738.6,0.49940661,0.5,6085.4,37,0.16395,32.625,34.5,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11029,0.045335026,0.01831535,5727,0.050113497,0.038938362,3955,0.027812895,0,0,0,0,0,5,1.27744919
18798.65,0.496889343,0.5,6085.4,37,0.15005,32.5625,34.4375,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11284,0.044842255,0.017990074,5783,0.049801141,0.038907142,3901,0.027685209,0,0,0,0,0,5,1.198416943
18858.72,0.498894874,0.5,6085.4,37,0.15145,32.625,34.375,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11290,0.045084145,0.018069088,5803,0.049629502,0.04032397,3834,0.027647366,0,0,0,0,0,5,1.150580244
18918.79,0.519825131,0.5,6085.4,37,0.13135,32.625,34.375,37.17,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11569,0.04434264,0.017979082,5856,0.049180328,0.039617486,4071,0.027757308,0,0,0,0,0,5,1.216342435
18978.84,0.534715045,0.5,6085.4,37,0.16625,32.5625,34.4375,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11125,0.045303371,0.018247191,5710,0.049737303,0.038704028,4009,0.027687703,0,0,0,0,0,5,1.240249847
19038.91,0.54414256,0.5,6085.4,37,0.3457,32.4375,34.375,36.77,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11697,0.044712319,0.017953321,6005,0.048959201,0.039633639,3994,0.027290936,0,0,0,0,0,0.455,1.240249847
19098.95,0.519411366,0.5,6085.4,37,0.423975,32.4375,34.4375,36.45,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10576,0.045858548,0.018721634,5705,0.049956179,0.040140228,4002,0.027986007,0,0,0,0,0,0.455,1.240249847
19159.01,0.468267281,0.5,6085.4,37,0.436329818,32.375,34.4375,36.45,0,0.018699094,0.144796377,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10820,0.045471349,0.018299445,5563,0.050332554,0.039547007,3710,0.026684636,0,0,0,0,0,0.455,1.240249847
19219.07,0.439864986,0.5,6085.4,37,0.33935,32.375,34.4375,36.53,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10302,0.046107552,0.018345952,5458,0.050018322,0.039574936,3871,0.027383105,0,0,0,0,0,5,1.240249847
19279.12,0.45253211,0.5,6085.4,37,0.24725,32.5,34.5,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10682,0.045309867,0.018255008,5488,0.049927114,0.039905248,3605,0.026907074,0,0,0,0,0,5,1.240249847
19339.16,0.457183477,0.5,6085.4,37,0.14675,32.5625,34.5,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10687,0.04538224,0.018433611,5608,0.049928673,0.039586305,3615,0.026556017,0,0,0,0,0,5,1.240249847
19399.23,0.462356827,0.5,6085.4,37,0.16865,32.625,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11011,0.044864227,0.018072836,5675,0.04969163,0.039647577,3781,0.027505951,0,0,0,0,0,5,1.240249847
19459.3,0.48775222,0.5,6085.4,37,0.15205,32.6875,34.5,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11059,0.044850348,0.018084818,5702,0.050333216,0.03998597,3944,0.027890467,0,0,0,0,0,5,1.240249847
19519.33,0.494274935,0.5,6085.4,37,0.16305,32.5625,34.5,37.09,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11019,0.045013159,0.01824122,5642,0.050159518,0.039170507,3824,0.027719665,0,0,0,0,0,5,1.240249847
19579.38,0.503586178,0.5,6085.4,37,0.19565,32.5625,34.5,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11021,0.045277198,0.018237909,5799,0.049836179,0.040006898,3836,0.027372263,0,0,0,0,0,5,1.234226183
19639.45,0.508103474,0.5,6085.4,37,0.12905,32.6875,34.5625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11145,0.045132346,0.01812472,5805,0.049440138,0.039448751,3854,0.028022833,0,0,0,0,0,5,1.199305656
19699.52,0.525872701,0.5,6085.4,37,0.10655,32.5625,34.5625,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11562,0.044715447,0.018076457,5668,0.050105857,0.039520113,3907,0.027898643,0,0,0,0,0,5,1.242462539
19759.59,0.531685415,0.5,6085.4,37,0.18155,32.5,34.5,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11245,0.044730992,0.018052468,5850,0.04991453,0.039487179,3895,0.026700899,0,0,0,0,0,5,1.213317869
19819.64,0.53528385,0.5,6085.4,37,0.274567495,32.4375,34.4375,37.05,0,0.018299329,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11671,0.044469197,0.018250364,5952,0.049563172,0.039818548,4093,0.027852431,0,0,0,0,0,0.455,1.213317869
19879.69,0.513823713,0.5,6085.4,37,0.385975,32.4375,34.4375,36.61,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10976,0.045736152,0.01840379,5783,0.049628221,0.039080062,3739,0.027280021,0,0,0,0,0,0.455,1.213317869
19939.75,0.474357408,0.5,6085.4,37,0.424425114,32.3125,34.4375,36.47,0,0.017923762,0.141695046,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10971,0.044936651,0.018138729,5738,0.049843151,0.039386546,3825,0.02745098,0,0,0,0,0,0.455,1.213317869
19999.81,0.435874893,0.5,6085.4,37,0.35665,32.3125,34.375,36.45,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10458,0.045515395,0.018454771,5427,0.049751244,0.039432467,3834,0.027125717,0,0,0,0,0,5,1.213317869
20059.85,0.466641911,0.5,6085.4,37,0.19845,32.5,34.375,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10725,0.045407925,0.018088578,5609,0.049919772,0.039400963,3703,0.027815285,0,0,0,0,0,5,1.213317869
20119.89,0.471880601,0.5,6085.4,37,0.14035,32.5625,34.4375,37.29,0,0,0.25,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10959,0.044894607,0.018158591,5595,0.049687221,0.039857015,3810,0.027296588,0,0,0,0,0,5,1.213317869
20179.95,0.471812612,0.5,6085.4,37,0.12045,32.6875,34.4375,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10798,0.045378774,0.0180589,5514,0.049510337,0.039717084,3853,0.02751103,0,0,0,0,0,5,1.213317869
20240.01,0.484059678,0.5,6085.4,37,0.14295,32.625,34.5,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11066,0.04473161,0.018073378,5759,0.050182323,0.039763848,3928,0.027749491,0,0,0,0,0,5,1.213317869
