exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,OC6 (nM),IPTG (uM),,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,Background,Background Corrected,Post Induction Average,Normalised FP2,FP2 Moving Average,mScarlet Signal (AU),FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate,,,OC6 (nM),IPTG (uM)
30.33,0.510125846,0.5,7176,37,0.2184,32.25,33.875,37.01,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15940,0.035633626,0.01587202,7521,0.177635953,,0.127863199,,1.040033246,1.023868854,1.023868854,0.152373355,6931,0.046890781,0,0,0,0,0,5,0.887631987,0.938285563,0.000260635,59.99798813,30
30.34,0.526236001,0.5,7176,37,0.1731,32.25,33.875,36.93,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16378,0.035352302,0.015997069,7584,0.178401899,,0.128629146,,1.046263415,1.026015835,1.026015835,0.152953586,6447,0.048859935,0,0,0,0,0,5,0.936527381,0.941802943,0.000261612,59.99798813,30
30.36,0.539670533,0.5,7176,37,0.1993,32.25,33.875,37.09,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17662,0.034650662,0.015513532,7453,0.182745203,,0.13297245,,1.08159165,1.030293339,1.030293339,0.156849591,6722,0.048646236,0,0,0,0,0,5,0.965328149,0.944556884,0.000262377,59.99798813,30
30.38,0.551029755,0.5,7176,37,0.1909,32.25,33.9375,36.95,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16379,0.035655412,0.016057146,7493,0.183104231,,0.133331477,,1.084511961,1.03388015,1.03388015,0.157747231,6943,0.048394066,0,0,0,0,0,5,0.979551685,0.943915102,0.000262199,59.99798813,30
30.4,0.552193292,0.5,7176,37,0.3836,32.25,33.875,36.95,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17949,0.034430888,0.015655468,8008,0.177322677,,0.127549924,,1.037485079,1.036240534,1.036240534,0.152222777,6783,0.048945894,0,0,0,0,0,0.44,0.979551685,0.943195829,0.000261999,59.99828991,30
30.41,0.484411358,0.5,7176,37,0.582503493,32.0625,33.875,36.01,0,0.017265291,0.139061166,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16159,0.035336345,0.015966335,7248,0.18142936,,0.131656607,,1.070888641,1.039230249,1.039230249,0.155767108,6727,0.048312769,0,0,0,0,0,0.44,0.979551685,0.943334431,0.000262037,59.99851135,30
30.43,0.448846108,0.5,7176,37,0.597353493,32.0625,33.9375,36.29,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16101,0.03564996,0.016085957,7047,0.175393785,,0.125621031,,1.021795556,1.039804413,1.039804413,0.150560522,6553,0.047153975,0,0,0,0,0,5,0.979551685,0.946353228,0.000262876,59.99851135,30
30.45,0.456926888,0.5,7176,37,0.30145,32.25,33.9375,36.87,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17720,0.034537246,0.015349887,7530,0.167994688,,0.118221935,,0.961611652,1.043913694,1.043913694,0.143160691,6388,0.04758923,0,0,0,0,0,5,0.979551685,0.949372024,0.000263714,59.99851135,30
30.46,0.499591338,0.5,7176,37,0.1815,32.375,33.875,37.27,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17480,0.034153318,0.015560641,7205,0.175156142,,0.125383388,,1.019862579,1.041771347,1.041771347,0.151006246,6768,0.046690307,0,0,0,0,0,5,0.979551685,0.951184012,0.000264218,59.99851135,30
30.48,0.489721592,0.5,7176,37,0.1522,32.375,33.9375,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17211,0.034745221,0.015745744,7127,0.178195594,,0.128422841,,1.044585344,1.041762758,1.041762758,0.152518591,6642,0.04712436,0,0,0,0,0,5,0.979551685,0.95408894,0.000265025,59.99851135,30
30.5,0.501399487,0.5,7176,37,0.1417,32.375,33.875,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16536,0.035014514,0.015662796,7268,0.178315905,,0.128543152,,1.045563949,1.037673968,1.037673968,0.153274629,6768,0.046985816,0,0,0,0,0,5,0.979551685,0.957417517,0.000265949,59.99851135,30
30.51,0.516186082,0.5,7176,37,0.1848,32.375,33.9375,37.01,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16730,0.035086671,0.015780036,7358,0.177901604,,0.12812885,,1.042194039,1.033731256,1.033731256,0.152894808,6783,0.047324193,0,0,0,0,0,5,0.979551685,0.961296062,0.000267027,59.99851135,30
30.53,0.521885968,0.5,7176,37,0.27525,32.3125,33.875,36.85,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17012,0.035151658,0.015929932,7368,0.179424539,,0.129651785,,1.054581519,1.031212818,1.031212818,0.154858849,6690,0.047683109,0,0,0,0,0,5,0.963519461,0.962846255,0.000267457,59.99851135,30
30.55,0.517876971,0.5,7176,37,0.1715,32.3125,33.9375,37.17,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16314,0.035552286,0.01618242,7664,0.177453027,,0.127680274,,1.038545338,1.027095347,1.027095347,0.152661795,6392,0.049906133,0,0,0,0,0,5,0.892209272,0.963024982,0.000267507,59.99851135,30
30.56,0.525350378,0.5,7176,37,0.1805,32.25,33.9375,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16348,0.035845363,0.016087595,7749,0.177184153,,0.1274114,,1.036358327,1.025491844,1.025491844,0.152406762,7111,0.04767262,0,0,0,0,0,5,0.89058197,0.962526398,0.000267368,59.99851135,30
30.58,0.536417935,0.5,7176,37,0.1483,32.25,33.9375,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17219,0.034903304,0.015796504,7898,0.177006837,,0.127234084,,1.03491605,1.024873071,1.024873071,0.152950114,6637,0.049118578,0,0,0,0,0,5,0.908597353,0.962027814,0.00026723,59.99851135,30
30.6,0.55569425,0.5,7176,37,0.2047,32.1875,33.9375,36.93,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16950,0.03539823,0.015929204,7873,0.179855201,,0.130082448,,1.05808451,1.023290969,1.023290969,0.154451924,6928,0.049076212,0,0,0,0,0,5,0.969081425,0.960891766,0.000266914,59.99851135,30
30.61,0.57074894,0.5,7176,37,0.4835,32.1875,33.875,36.47,0,0.02,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17167,0.035009029,0.015902604,7784,0.183838643,,0.13406589,,1.09048564,1.023971486,1.023971486,0.158016444,7012,0.049343982,0,0,0,0,0,0.44,0.969081425,0.950966692,0.000264157,59.99873465,30
30.63,0.500444611,0.5,7176,37,0.5221,32.0625,33.875,36.37,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17210,0.034863451,0.015746659,7820,0.173785166,,0.124012413,,1.00871113,1.02769513,1.02769513,0.148976982,6544,0.048746944,0,0,0,0,0,0.44,0.969081425,0.947225117,0.000263118,59.99892445,30
30.65,0.463902481,0.5,7176,37,0.660038614,32,33.9375,35.77,0,0.017001608,0.13800643,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17892,0.03409345,0.015314107,7219,0.17412384,,0.124351087,,1.011465886,1.029267579,1.029267579,0.149328162,6652,0.046752856,0,0,0,0,0,0.44,0.969081425,0.941196057,0.000261443,59.9990616,30
30.66,0.427335463,0.5,7176,37,0.580590383,32.125,33.9375,36.53,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15911,0.035447175,0.015586701,7024,0.167995444,,0.118222691,,0.961617804,1.029170463,1.029170463,0.144077449,6542,0.045398961,0,0,0,0,0,5,0.969081425,0.937243053,0.000260345,59.9990616,30
30.68,0.465810371,0.5,7176,37,0.3032,32.3125,33.9375,37.19,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16746,0.034694853,0.015406664,7172,0.167456776,,0.117684023,,0.957236305,1.031057764,1.031057764,0.143614055,6245,0.04643715,0,0,0,0,0,5,0.969081425,0.934870314,0.000259686,59.9990616,30
30.7,0.471401469,0.5,7176,37,0.24635,32.5,33.875,37.13,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15291,0.035968871,0.015891701,6911,0.17189987,,0.122127117,,0.993376218,1.032039936,1.032039936,0.147735494,6762,0.045548654,0,0,0,0,0,5,0.969081425,0.924066718,0.000256685,59.9990616,30
30.71,0.472429352,0.5,7176,37,0.1596,32.5,33.9375,37.29,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16348,0.034805481,0.015659408,7036,0.172114838,,0.122342085,,0.995124759,1.033211148,1.033211148,0.147953383,6413,0.046468112,0,0,0,0,0,5,0.969081425,0.91976406,0.00025549,59.9990616,30
30.73,0.482234648,0.5,7176,37,0.1779,32.5,33.9375,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15771,0.035571619,0.016042103,6817,0.178964354,,0.129191601,,1.050838398,1.03566407,1.03566407,0.15417339,6375,0.047686275,0,0,0,0,0,5,0.969081425,0.918857126,0.000255238,59.9990616,30
30.75,0.49993764,0.5,7176,37,0.1588,32.4375,33.875,37.25,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16364,0.035138108,0.015705207,7102,0.175725148,,0.125952395,,1.02449085,1.037952007,1.037952007,0.150661785,6810,0.046549192,0,0,0,0,0,5,0.969081425,0.918027682,0.000255008,59.9990616,30
30.76,0.505815752,0.5,7176,37,0.2081,32.375,33.875,36.93,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16283,0.035312903,0.015783332,7133,0.177344736,,0.127571983,,1.037664501,1.038745319,1.038745319,0.152390299,6861,0.047077685,0,0,0,0,0,5,0.955694673,0.916340363,0.000254539,59.9990616,30
30.78,0.483270985,0.5,7176,37,0.24315,32.375,33.9375,36.97,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15936,0.035391566,0.015813253,7265,0.177150723,,0.127377969,,1.036086408,1.035542075,1.035542075,0.15264969,6507,0.047487321,0,0,0,0,0,5,0.771125136,0.91177285,0.00025327,59.9990616,30
30.8,0.511176084,0.5,7176,37,0.1906,32.3125,33.875,37.11,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16220,0.035511714,0.015721332,7342,0.177608281,,0.127835528,,1.039808167,1.030314978,1.030314978,0.152819395,6510,0.048540707,0,0,0,0,0,5,0.900978605,0.907205337,0.000252001,59.9990616,30
30.81,0.510667162,0.5,7176,37,0.1543,32.25,33.9375,37.05,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16473,0.035330541,0.015844109,7371,0.179215846,,0.129443093,,1.052884023,1.028911688,1.028911688,0.154253154,6437,0.049091192,0,0,0,0,0,5,0.852941417,0.902637824,0.000250733,59.9990616,30
30.83,0.525560923,0.5,7176,37,0.1998,32.25,33.875,37.09,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16140,0.03574969,0.015861214,7581,0.177944862,,0.128172109,,1.042545901,1.028717674,1.028717674,0.153014114,6629,0.048574446,0,0,0,0,0,5,0.896538606,0.898070311,0.000249464,59.9990616,30
30.85,0.53940694,0.5,7176,37,0.1712,32.1875,33.8125,37.13,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17200,0.034709302,0.015697674,7364,0.183188485,,0.133415731,,1.085197279,1.030713174,1.030713174,0.157930473,6902,0.047812228,0,0,0,0,0,5,0.929724154,0.893502798,0.000248195,59.9990616,30
30.86,0.51643513,0.5,7176,37,0.1944,32.1875,33.875,36.95,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17555,0.034690971,0.015608089,7637,0.180437345,,0.130664591,,1.062819635,1.032487844,1.032487844,0.155296582,7091,0.047525032,0,0,0,0,0,5,0.752676172,0.888935285,0.000246926,59.9990616,30
30.88,0.544385035,0.5,7176,37,0.2023,32.25,33.875,37.05,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17477,0.034731361,0.015792184,7646,0.182448339,,0.132675586,,1.07917697,1.032444909,1.032444909,0.157206382,6598,0.049712034,0,0,0,0,0,5,0.873163651,0.884367771,0.000245658,59.9990616,30
30.9,0.559438194,0.5,7176,37,0.38685,32.1875,33.75,36.95,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16754,0.035275158,0.01599618,7623,0.183785911,,0.134013158,,1.090056718,1.034368246,1.034368246,0.158074249,7231,0.047711243,0,0,0,0,0,0.44,0.873163651,0.879800258,0.000244389,59.99920236,30
30.91,0.547732853,0.5,7176,37,0.54275,32.125,33.75,36.25,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17784,0.034356725,0.015407108,7499,0.183091079,,0.133318326,,1.084404985,1.032915936,1.032915936,0.157887718,6616,0.049274486,0,0,0,0,0,0.44,0.873163651,0.873214984,0.00024256,59.999322,30
30.93,0.509671939,0.5,7176,37,0.5216,32.125,33.875,36.41,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16042,0.035656402,0.015771101,7238,0.179054988,,0.129282234,,1.051575609,1.035602671,1.035602671,0.154324399,6576,0.047597324,0,0,0,0,0,0.44,0.873163651,0.867953618,0.000241098,59.9994237,30
30.95,0.441328651,0.5,7176,37,0.382711589,32.1875,33.8125,36.55,0,0.000885712,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15644,0.035540782,0.015916645,7116,0.17158516,,0.121812407,,0.990816385,1.036274947,1.036274947,0.146711636,6210,0.047181965,0,0,0,0,0,0.44,0.873163651,0.860617863,0.000239061,59.99942753,30
30.96,0.460616083,0.5,7176,37,0.310625873,32.25,33.8125,36.97,0,0.003584148,0.084336591,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16853,0.034711921,0.015368184,7162,0.170343479,,0.120570726,,0.980716612,1.036997277,1.036997277,0.145769338,6614,0.045509525,0,0,0,0,0,0.44,0.873163651,0.85612723,0.000237813,59.99944292,30
30.98,0.446541503,0.5,7176,37,0.251284441,32.375,33.875,37.03,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15595,0.035524206,0.015902533,7152,0.170162192,,0.120389439,,0.979242032,1.038995922,1.038995922,0.145553691,5904,0.047933604,0,0,0,0,0,5,0.873163651,0.846695637,0.000235193,59.99944292,30
31,0.46423615,0.5,7176,37,0.2273,32.4375,33.875,37.17,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16859,0.034758882,0.015659292,7044,0.173622942,,0.123850188,,1.007391602,1.040232953,1.040232953,0.149346962,6744,0.045373665,0,0,0,0,0,5,0.873163651,0.846780569,0.000235217,59.99944292,30
31.01,0.477788114,0.5,7176,37,0.1907,32.4375,33.875,37.17,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16187,0.035275221,0.015876938,7098,0.173147365,,0.123374612,,1.003523289,1.044252398,1.044252398,0.148210764,6510,0.046390169,0,0,0,0,0,5,0.873163651,0.838684063,0.000232968,59.99944292,30
31.03,0.467550188,0.5,7176,37,0.23095,32.5,33.875,37.05,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16051,0.035761012,0.016073765,7260,0.172038567,,0.122265814,,0.994504378,1.045130851,1.045130851,0.147933884,6420,0.046884735,0,0,0,0,0,5,0.873163651,0.840666983,0.000233519,59.99944292,30
31.05,0.499402682,0.5,7176,37,0.2196,32.375,33.875,37.19,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16797,0.034887182,0.015538489,7451,0.171789022,,0.122016268,,0.992474584,1.047459524,1.047459524,0.14696014,6299,0.047785363,0,0,0,0,0,5,0.873163651,0.851080759,0.000236411,59.99944292,30
31.06,0.506572885,0.5,7176,37,0.1491,32.375,33.9375,37.01,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17523,0.034868459,0.015579524,7234,0.177080453,,0.1273077,,1.035514841,1.047645478,1.047645478,0.152059718,6842,0.046477638,0,0,0,0,0,5,0.873163651,0.855757037,0.00023771,59.99944292,30
31.08,0.506789946,0.5,7176,37,0.2582,32.3125,33.875,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16948,0.035166391,0.015636063,7448,0.175214823,,0.12544207,,1.020339889,1.044344378,1.044344378,0.150107411,6956,0.046578493,0,0,0,0,0,5,0.830790656,0.860433315,0.000239009,59.99944292,30
31.1,0.51864025,0.5,7176,37,0.2558,32.3125,33.875,37.09,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17649,0.034392883,0.015354978,7221,0.182661681,,0.132888928,,1.080912285,1.04008115,1.04008115,0.156626506,6294,0.048935494,0,0,0,0,0,5,0.858592747,0.865109592,0.000240308,59.99944292,30
31.11,0.516222248,0.5,7176,37,0.25705,32.3125,33.9375,36.87,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17128,0.035147128,0.01558851,7438,0.179080398,,0.129307645,,1.051782296,1.036155858,1.036155858,0.154342565,6915,0.047722343,0,0,0,0,0,5,0.801643817,0.86978587,0.000241607,59.99944292,30
31.13,0.501844742,0.5,7176,37,0.1954,32.25,33.875,37.13,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17441,0.034745714,0.015480764,7558,0.179015613,,0.129242859,,1.051255335,1.03640201,1.03640201,0.153876687,6584,0.049513973,0,0,0,0,0,5,0.676821844,0.874462147,0.000242906,59.99944292,30
31.15,0.511971482,0.5,7176,37,0.1995,32.25,33.875,37.09,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16181,0.035844509,0.01619183,7463,0.182768324,,0.132995571,,1.081779711,1.038615558,1.038615558,0.157443387,7388,0.047103411,0,0,0,0,0,5,0.702915149,0.879138425,0.000244205,59.99944292,30
31.16,0.544891917,0.5,7176,37,0.1726,32.1875,33.875,37.13,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17196,0.034891835,0.015875785,7686,0.182409576,,0.132636823,,1.078861672,1.039498562,1.039498562,0.156778558,6733,0.049012327,0,0,0,0,0,5,0.85472499,0.883814702,0.000245504,59.99944292,30
31.18,0.529585805,0.5,7176,37,0.2064,32.25,33.875,37.05,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17948,0.034767105,0.015767774,7450,0.188322148,,0.138549394,,1.126954253,1.039303091,1.039303091,0.161879195,7027,0.048242493,0,0,0,0,0,5,0.726511974,0.88849098,0.000246803,59.99944292,30
31.2,0.581622476,0.5,7176,37,0.1781,32.25,33.9375,36.93,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17884,0.034779691,0.0158242,7646,0.185456448,,0.135683695,,1.103644785,1.041078956,1.041078956,0.160345279,7562,0.047341973,0,0,0,0,0,5,0.97136548,0.89327243,0.000248131,59.99944292,30
31.21,0.572236756,0.5,7176,37,0.1436,32.1875,33.875,36.97,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18646,0.034162823,0.015606564,7734,0.186449444,,0.136676691,,1.11172177,1.04284165,1.04284165,0.1612361,7580,0.04762533,0,0,0,0,0,0.44,0.97136548,0.897061462,0.000249184,59.99952648,30
31.23,0.537696679,0.5,7176,37,0.44705,32.125,33.875,36.55,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17082,0.035183234,0.016040276,7615,0.182928431,,0.133155678,,1.083082013,1.044564732,1.044564732,0.157189757,7027,0.048242493,0,0,0,0,0,0.44,0.97136548,0.898180362,0.000249495,59.99959751,30
31.25,0.482594371,0.5,7176,37,0.56475,32.0625,33.9375,36.37,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15900,0.035849057,0.015974843,7503,0.175263228,,0.125490475,,1.020733616,1.044367024,1.044367024,0.150206584,6526,0.047961998,0,0,0,0,0,0.44,0.97136548,0.897988454,0.000249441,59.99965788,30
31.26,0.441576042,0.5,7176,37,0.601425,32.0625,33.9375,36.29,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16356,0.034910736,0.015712888,7014,0.172084403,,0.122311649,,0.994877199,1.045726435,1.045726435,0.147134303,6362,0.04652625,0,0,0,0,0,5,0.97136548,0.900940948,0.000250261,59.99965788,30
31.28,0.451187481,0.5,7176,37,0.26295,32.3125,33.9375,37.09,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15741,0.035448828,0.015691506,7246,0.168920784,,0.119148031,,0.969144473,1.045483448,1.045483448,0.144355506,6488,0.046547472,0,0,0,0,0,5,0.97136548,0.899102062,0.000249751,59.99965788,30
31.3,0.482599137,0.5,7176,37,0.1503,32.5,33.875,37.33,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17050,0.034604106,0.015601173,7142,0.172220666,,0.122447913,,0.995985563,1.047536616,1.047536616,0.147297676,6698,0.045983876,0,0,0,0,0,5,0.97136548,0.903856523,0.000251071,59.99965788,30
31.31,0.474961601,0.5,7176,37,0.2201,32.5625,33.9375,37.45,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16311,0.035252284,0.01569493,6992,0.176058352,,0.126285599,,1.02720112,1.047507642,1.047507642,0.150886728,6702,0.046404058,0,0,0,0,0,5,0.97136548,0.914554887,0.000254043,59.99965788,30
31.33,0.482054756,0.5,7176,37,0.1672,32.5,33.9375,37.13,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16102,0.035461433,0.015712334,7359,0.172441908,,0.122669155,,0.99778513,1.045318477,1.045318477,0.147710287,6497,0.047560412,0,0,0,0,0,5,0.97136548,0.924010714,0.00025667,59.99965788,30
31.35,0.501432336,0.5,7176,37,0.1929,32.5,33.875,37.29,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17415,0.034625323,0.015446454,7440,0.17311828,,0.123345526,,1.003286706,1.040067298,1.040067298,0.147715054,6594,0.047164089,0,0,0,0,0,5,0.97136548,0.9262375,0.000257288,59.99965788,30
31.36,0.509991628,0.5,7176,37,0.25525,32.4375,33.9375,36.93,0,0,0.25,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16282,0.035376489,0.015907137,7320,0.17773224,,0.127959487,,1.040816446,1.033279518,1.033279518,0.153005464,6471,0.04867872,0,0,0,0,0,5,0.973574108,0.934569668,0.000259603,59.99965788,30
31.38,0.51474602,0.5,7176,37,0.2139,32.375,33.9375,36.95,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16150,0.035417957,0.015975232,7424,0.17658944,,0.126816686,,1.031520958,1.025973766,1.025973766,0.151670259,6943,0.047097796,0,0,0,0,0,5,0.952733319,0.931242145,0.000258678,59.99965788,30
31.4,0.51330057,0.5,7176,37,0.19,32.3125,33.9375,37.41,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17327,0.035089744,0.01581347,7575,0.176237624,,0.126464871,,1.028659305,1.019761748,1.019761748,0.151155116,7391,0.046001894,0,0,0,0,0,5,0.896660547,0.927914623,0.000257754,59.99965788,30
31.41,0.516270199,0.5,7176,37,0.1846,32.3125,33.9375,37.17,0,0,0.07,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18441,0.034488368,0.01550892,7691,0.176570017,,0.126797264,,1.031362975,1.013156085,1.013156085,0.151345729,6844,0.048217417,0,0,0,0,0,5,0.869133594,0.9245871,0.00025683,59.99965788,30
31.43,0.527950381,0.5,7176,37,0.1913,32.25,33.9375,37.11,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16315,0.035121054,0.015813668,7699,0.17872451,,0.128951756,,1.048887517,1.011110371,1.011110371,0.153396545,6642,0.049232159,0,0,0,0,0,5,0.892793015,0.921259577,0.000255905,59.99965788,30
31.45,0.52301487,0.5,7176,37,0.2139,32.25,33.9375,37.11,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18741,0.034309802,0.015314017,7570,0.182034346,,0.132261593,,1.075809571,1.010112438,1.010112438,0.156406869,7254,0.047559967,0,0,0,0,0,5,0.819976142,0.917932054,0.000254981,59.99965788,30
31.46,0.544815181,0.5,7176,37,0.1856,32.25,33.9375,37.13,0,0,0,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16862,0.035108528,0.015834421,7555,0.184381205,,0.134608451,,1.094898807,1.01238973,1.01238973,0.159099934,6483,0.050593861,0,0,0,0,0,5,0.901487502,0.917619174,0.000254894,59.99965788,30
31.48,0.545053738,0.5,7176,37,0.182,32.3125,33.875,37.09,0,0.02,0.15,0,0,20,0.5,60,30,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18564,0.034152122,0.015352295,8025,0.17894081,,0.129168057,,1.050646894,1.01253801,1.01253801,0.154018692,7344,0.048066449,0,0,0,0,0,0.44,0.901487502,0.911472267,0.000253187,59.9997092,30
