exp_time,od_measured,Van,OC6,IPTG,FP1_emit1,FP2_emit1,growth_rate
44586.24,0.467599913,5.5,0,0,0.059834037,0.043398308,1.143761171
44646.29,0.482220145,5.5,0,0,0.059223914,0.04340629,1.143761171
44706.32,0.490987143,5.5,0,0,0.059532885,0.043112513,1.143761171
44766.37,0.500182778,5.5,0,0,0.061848151,0.043493573,1.142240051
44826.44,0.507098396,5.5,0,0,0.061871949,0.04347032,1.126322463
44886.56,0.522061903,5.5,0,0,0.060657985,0.042901447,1.157249671
44946.62,0.540218382,5.5,0,0,0.061518143,0.04312007,1.201949086
45006.67,0.532400856,5.5,0,0,0.06128943,0.042984869,1.09812131
45066.74,0.550996743,5.5,0,0,0.062639509,0.043516101,1.146211853
45126.8,0.545347537,5.5,0,0,0.060277905,0.043301319,1.146211853
45186.85,0.51842088,5.5,0,0,0.060032841,0.04361874,1.146211853
45246.92,0.517442452,5.5,0,0,0.061186429,0.044040985,1.146211853
45306.99,0.444890044,5.5,0,0,0.060075548,0.043253235,1.146211853
45367.05,0.461253913,5.5,0,0,0.061400196,0.043033175,1.146211853
45427.08,0.462015079,5.5,0,0,0.060868921,0.042795233,1.146211853
45487.15,0.470362972,5.5,0,0,0.05962448,0.043041335,1.146211853
45547.22,0.451575481,5.5,0,0,0.060495843,0.04316686,1.146211853
45607.25,0.472604098,5.5,0,0,0.061857252,0.042812899,1.146211853
45667.3,0.471052799,5.5,0,0,0.058494263,0.043188737,1.146211853
45727.34,0.469039493,5.5,0,0,0.058917976,0.043470114,1.146211853
45787.41,0.492546487,5.5,0,0,0.060182888,0.043280596,1.146211853
45847.47,0.506985113,5.5,0,0,0.060174133,0.044401544,1.146211853
45907.51,0.505807671,5.5,0,0,0.061400359,0.043252904,1.081925844
45967.57,0.516864052,5.5,0,0,0.060059233,0.043383157,1.092699705
46027.64,0.526882835,5.5,0,0,0.061902401,0.0435722,1.095659664
46087.7,0.533866315,5.5,0,0,0.062029026,0.043583956,1.080378466
46147.77,0.541049241,5.5,0,0,0.060541689,0.043470701,1.06645404
46207.84,0.540304087,5.5,0,0,0.06117694,0.043478261,1.06645404
46267.9,0.533508808,5.5,0,0,0.062871114,0.043425814,1.06645404
46327.97,0.520242452,5.5,0,0,0.059978769,0.0433213,1.06645404
46388.01,0.487764033,5.5,0,0,0.062816692,0.04363974,1.06645404
46448.09,0.452760251,5.5,0,0,0.059608288,0.043748856,1.06645404
46508.14,0.458218115,5.5,0,0,0.060225113,0.043042672,1.06645404
46568.18,0.472400514,5.5,0,0,0.063627878,0.043461829,1.06645404
46628.26,0.463519978,5.5,0,0,0.061098165,0.043799772,1.06645404
46688.29,0.504668067,5.5,0,0,0.062177715,0.042997543,1.06645404
46748.33,0.502536682,5.5,0,0,0.058958912,0.043071492,1.06645404
46808.38,0.522899241,5.5,0,0,0.063511922,0.043374817,1.132291798
46868.42,0.515963276,5.5,0,0,0.06050695,0.043395244,1.035617619
46928.47,0.532249906,5.5,0,0,0.060457954,0.043539326,1.07706934
46988.51,0.541509671,5.5,0,0,0.062778998,0.043320677,1.074959271
47048.63,0.540249082,5.5,0,0,0.06051228,0.043940715,1.074959271
47108.69,0.509741216,5.5,0,0,0.063257164,0.043179765,1.074959271
47168.74,0.479446611,5.5,0,0,0.061752698,0.04340629,1.074959271
47228.79,0.449295401,5.5,0,0,0.060400179,0.044326241,1.074959271
47288.83,0.455755139,5.5,0,0,0.062940348,0.042972415,1.074959271
47348.87,0.466589819,5.5,0,0,0.061118629,0.042911153,1.074959271
47408.92,0.465457293,5.5,0,0,0.061576172,0.042386185,1.074959271
47468.97,0.477364036,5.5,0,0,0.060726694,0.04418429,1.074959271
47529,0.494251373,5.5,0,0,0.063621783,0.043904351,1.074959271
47589.03,0.519057033,5.5,0,0,0.062105034,0.044188637,1.168119888
47649.08,0.500677775,5.5,0,0,0.061249113,0.043225572,1.001560786
47709.14,0.526232158,5.5,0,0,0.062973209,0.043540584,1.100821997
47769.19,0.521941202,5.5,0,0,0.062133314,0.043738977,1.021218282
47829.24,0.529788269,5.5,0,0,0.060423768,0.043257857,1.014924844
47889.31,0.541605859,5.5,0,0,0.06117553,0.04419691,1.030361918
47949.37,0.565714454,5.5,0,0,0.060732711,0.043647977,1.030361918
48009.44,0.540492587,5.5,0,0,0.060456224,0.042968104,1.030361918
48069.49,0.486671011,5.5,0,0,0.062343246,0.044525547,1.030361918
48129.56,0.475692906,5.5,0,0,0.061118431,0.043438248,1.030361918
48189.62,0.434932002,5.5,0,0,0.064178983,0.043604651,1.030361918
48249.66,0.448888242,5.5,0,0,0.059798697,0.043347154,1.030361918
48309.73,0.453939455,5.5,0,0,0.060084895,0.04330938,1.030361918
48369.77,0.467980122,5.5,0,0,0.059055395,0.043588741,1.030361918
48429.84,0.46927526,5.5,0,0,0.062657599,0.043201795,1.030361918
48489.88,0.478882367,5.5,0,0,0.059340203,0.044019484,1.030361918
48549.95,0.47101827,5.5,0,0,0.062693613,0.043256069,0.929169507
48610.01,0.489358482,5.5,0,0,0.064888473,0.043193002,0.997306325
48670.05,0.511472979,5.5,0,0,0.06318162,0.043332088,1.080039338
48730.12,0.533926781,5.5,0,0,0.06056894,0.04354897,1.154929249
48790.19,0.518945273,5.5,0,0,0.06123144,0.043540328,1.011801932
48850.26,0.511613988,5.5,0,0,0.060583844,0.043431826,0.918527778
48910.3,0.555288103,5.5,0,0,0.062181101,0.044548231,1.118351404
48970.34,0.556443381,5.5,0,0,0.061142556,0.043616458,1.118351404
49030.41,0.52324598,5.5,0,0,0.064142413,0.043956044,1.118351404
49090.46,0.491392967,5.5,0,0,0.062764811,0.043447166,1.118351404
49150.51,0.459847826,5.5,0,0,0.060554851,0.043931497,1.118351404
49210.55,0.492658605,5.5,0,0,0.062205882,0.044135967,1.118351404
49270.59,0.476572823,5.5,0,0,0.061255194,0.043170559,1.118351404
49330.66,0.502106304,5.5,0,0,0.062686567,0.043600299,1.118351404
49390.75,0.491214884,5.5,0,0,0.060327198,0.04302544,1.118351404
49450.82,0.514014695,5.5,0,0,0.061566132,0.043561263,1.118351404
49510.89,0.5070515,5.5,0,0,0.063373719,0.043808834,1.021515994
49570.94,0.532445187,5.5,0,0,0.064224169,0.043402778,1.117042337
49631,0.536239956,5.5,0,0,0.062637363,0.044162896,1.082495572
49691.06,0.557649353,5.5,0,0,0.061491467,0.043313201,1.145816666
49751.13,0.541407869,5.5,0,0,0.066385822,0.043591525,1.145816666
49811.19,0.556937999,5.5,0,0,0.063754916,0.044250871,1.145816666
49871.24,0.523347842,5.5,0,0,0.062797869,0.043667363,1.145816666
49931.31,0.476796454,5.5,0,0,0.059634585,0.04359117,1.145816666
49991.35,0.469612674,5.5,0,0,0.06309003,0.043888998,1.145816666
50051.39,0.424937682,5.5,0,0,0.058504875,0.043154178,1.145816666
50111.43,0.418903999,5.5,0,0,0.062975114,0.043155359,1.145816666
50171.48,0.450707785,5.5,0,0,0.060424768,0.043556086,1.145816666
50231.52,0.45148669,5.5,0,0,0.061507036,0.043694141,1.145816666
50291.56,0.463147859,5.5,0,0,0.060771847,0.043273938,1.145816666
50351.63,0.462728754,5.5,0,0,0.060287012,0.042965148,1.145816666
50411.69,0.485263017,5.5,0,0,0.060694672,0.04345351,1.231175861
50471.74,0.480459777,5.5,0,0,0.062873357,0.043446646,1.13977447
50531.8,0.486140527,5.5,0,0,0.061502281,0.043518519,1.1180484
50591.85,0.509129604,5.5,0,0,0.062047718,0.043791674,1.200760608
50651.92,0.496968746,5.5,0,0,0.061327359,0.043842096,1.068196166
50712,0.513876336,5.5,0,0,0.063223318,0.043402475,1.115152876
50772.04,0.51914709,5.5,0,0,0.061541579,0.043882745,1.09000906
50832.07,0.537921728,5.5,0,0,0.062811289,0.044112539,1.142086034
50892.15,0.549024393,5.5,0,0,0.062960667,0.044349831,1.146271161
50952.19,0.554976793,5.5,0,0,0.062301797,0.043721403,1.146271161
51012.26,0.548676978,5.5,0,0,0.063064914,0.043544304,1.146271161
51072.32,0.537533912,5.5,0,0,0.064499819,0.044310528,1.146271161
51132.37,0.480706636,5.5,0,0,0.062606716,0.043667297,1.146271161
51192.41,0.449753778,5.5,0,0,0.06224191,0.043599443,1.146271161
51252.45,0.462181189,5.5,0,0,0.06022897,0.043307087,1.146271161
51312.52,0.47273993,5.5,0,0,0.062444047,0.043396581,1.146271161
51372.58,0.482283809,5.5,0,0,0.064654835,0.042932133,1.146271161
51432.65,0.493852771,5.5,0,0,0.060836767,0.044808104,1.146271161
51492.72,0.507702613,5.5,0,0,0.062666571,0.04442344,1.146271161
51552.77,0.497269993,5.5,0,0,0.064251386,0.043485675,1.026669371
51612.86,0.516383382,5.5,0,0,0.064749797,0.043979429,1.088484965
51672.92,0.521496755,5.5,0,0,0.062091278,0.04343239,1.06362144
51732.99,0.523456623,5.5,0,0,0.066274042,0.044198895,1.021693709
51793.06,0.559495913,5.5,0,0,0.060822202,0.043647288,1.170355191
51853.14,0.571691222,5.5,0,0,0.06415883,0.043187144,1.170355191
51913.2,0.525490499,5.5,0,0,0.066380673,0.044792037,1.170355191
51973.24,0.484908328,5.5,0,0,0.061424017,0.04368204,1.170355191
52033.3,0.446830685,5.5,0,0,0.063960349,0.043685616,1.170355191
52093.35,0.455450507,5.5,0,0,0.062504712,0.043478261,1.170355191
52153.4,0.467279057,5.5,0,0,0.060690344,0.043253589,1.170355191
52213.45,0.48821854,5.5,0,0,0.061597125,0.044368601,1.170355191
52273.51,0.482876353,5.5,0,0,0.062092922,0.043788934,1.170355191
52333.57,0.485442088,5.5,0,0,0.062296975,0.04331932,1.170355191
52393.64,0.507013296,5.5,0,0,0.063047412,0.043532118,1.242269124
52453.7,0.516714025,5.5,0,0,0.063207682,0.043672812,1.237012721
52513.76,0.521083575,5.5,0,0,0.066671787,0.04389881,1.200424676
52573.81,0.523252323,5.5,0,0,0.064128257,0.04330107,1.152863517
52633.86,0.526217243,5.5,0,0,0.062123978,0.044079062,1.112171352
52693.9,0.551229846,5.5,0,0,0.063300678,0.043753205,1.195875968
52753.94,0.540586453,5.5,0,0,0.065010093,0.043700051,1.195875968
52813.98,0.519802838,5.5,0,0,0.063944804,0.043732295,1.195875968
52874.03,0.502182661,5.5,0,0,0.063664709,0.043610912,1.195875968
52934.07,0.459791323,5.5,0,0,0.060573706,0.043520309,1.195875968
52994.12,0.426652405,5.5,0,0,0.059322034,0.043272081,1.195875968
53054.18,0.437372656,5.5,0,0,0.0590554,0.043141807,1.195875968
53114.23,0.439971076,5.5,0,0,0.06084209,0.043704274,1.195875968
53174.29,0.448617451,5.5,0,0,0.063411984,0.043993232,1.195875968
53234.35,0.454096798,5.5,0,0,0.060741371,0.043275508,1.195875968
53294.43,0.451108767,5.5,0,0,0.062887969,0.043256069,1.195875968
53354.47,0.471992538,5.5,0,0,0.061761314,0.043486446,1.271846267
53414.53,0.488335968,5.5,0,0,0.061563244,0.043861329,1.310375306
53474.59,0.489908531,5.5,0,0,0.060996863,0.043548387,1.254501764
53534.66,0.503855385,5.5,0,0,0.062446718,0.043818758,1.275988444
53594.71,0.51953015,5.5,0,0,0.06127735,0.043704102,1.304095682
53654.75,0.53371543,5.5,0,0,0.061395159,0.044230069,1.319704746
53714.78,0.541540095,5.5,0,0,0.06184325,0.043611584,1.297382449
53774.83,0.53893204,5.5,0,0,0.063407551,0.043878273,1.218030435
53834.88,0.570602926,5.5,0,0,0.060369765,0.043830312,1.328441183
53894.96,0.547514865,5.5,0,0,0.064079117,0.043812184,1.328441183
53955.01,0.510337496,5.5,0,0,0.06199187,0.04344742,1.328441183
54015.05,0.472364165,5.5,0,0,0.061651141,0.043921997,1.328441183
54075.09,0.455222786,5.5,0,0,0.062443371,0.043919578,1.328441183
54135.14,0.45489308,5.5,0,0,0.064099554,0.044053734,1.328441183
54195.2,0.460518047,5.5,0,0,0.061109097,0.044079193,1.328441183
54255.27,0.479107297,5.5,0,0,0.063484814,0.043615442,1.328441183
54315.32,0.487268417,5.5,0,0,0.06147541,0.043304947,1.328441183
54375.37,0.505095694,5.5,0,0,0.062197501,0.043798376,1.328441183
54435.44,0.507460081,5.5,0,0,0.06143818,0.043574594,1.276029561
54495.5,0.524284529,5.5,0,0,0.064376104,0.043688451,1.310077526
54555.53,0.528250037,5.5,0,0,0.063940627,0.043806104,1.267179235
54615.6,0.547713314,5.5,0,0,0.061228521,0.043872371,1.312367099
54675.64,0.546627295,5.5,0,0,0.062691862,0.043555556,1.312367099
54735.68,0.514189892,5.5,0,0,0.065281008,0.044432452,1.312367099
54795.73,0.457678116,5.5,0,0,0.063501618,0.043155894,1.312367099
54855.77,0.422369511,5.5,0,0,0.063606152,0.043739114,1.312367099
54915.82,0.437479083,5.5,0,0,0.061630966,0.043320611,1.312367099
54975.86,0.434614208,5.5,0,0,0.062438582,0.04360409,1.312367099
55035.9,0.456178179,5.5,0,0,0.062024662,0.043037975,1.312367099
55095.95,0.472196924,5.5,0,0,0.063711277,0.043143015,1.312367099
55156.02,0.471719914,5.5,0,0,0.060143132,0.044444444,1.312367099
55216.07,0.474108601,5.5,0,0,0.063343718,0.043294808,1.261901762
55276.12,0.489475432,5.5,0,0,0.064785789,0.043073136,1.294500247
55336.19,0.487581556,5.5,0,0,0.062398988,0.043696275,1.21814514
55396.27,0.521022051,5.5,0,0,0.061377246,0.043931497,1.356242261
55456.33,0.520993281,5.5,0,0,0.059672387,0.043780403,1.28826449
55516.38,0.53231719,5.5,0,0,0.064964518,0.043649374,1.28835843
55576.45,0.532940309,5.5,0,0,0.065831869,0.043328155,1.22745019
55636.49,0.548865441,5.5,0,0,0.063615152,0.043969627,1.254409338
55696.53,0.55570294,5.5,0,0,0.063553562,0.044091711,1.254409338
55756.57,0.51320604,5.5,0,0,0.061351316,0.0435094,1.254409338
55816.62,0.47330167,5.5,0,0,0.06281552,0.044517424,1.254409338
55876.67,0.452007378,5.5,0,0,0.062913152,0.043087299,1.254409338
55936.75,0.450383843,5.5,0,0,0.061966771,0.043486739,1.254409338
55996.81,0.464227355,5.5,0,0,0.062411769,0.043626062,1.254409338
56056.88,0.470617518,5.5,0,0,0.062932381,0.043775397,1.254409338
56116.94,0.483060446,5.5,0,0,0.064735555,0.044045369,1.254409338
56176.97,0.483811877,5.5,0,0,0.062846715,0.043502304,1.254409338
56237.06,0.491971555,5.5,0,0,0.060626657,0.043032049,1.241863129
56297.13,0.512949907,5.5,0,0,0.063169089,0.043625356,1.305041854
56357.2,0.525588086,5.5,0,0,0.062949766,0.043823264,1.312808581
56417.27,0.518702807,5.5,0,0,0.061097504,0.043610366,1.20760803
56477.31,0.536638025,5.5,0,0,0.062580427,0.04338843,1.249205744
56537.37,0.542693168,5.5,0,0,0.06231454,0.044052078,1.22040634
56597.41,0.558080976,5.5,0,0,0.063453653,0.043331077,1.22040634
56657.46,0.503481063,5.5,0,0,0.061914324,0.043848965,1.22040634
56717.5,0.500267381,5.5,0,0,0.063295666,0.043223052,1.22040634
56777.55,0.457789838,5.5,0,0,0.061262157,0.043364486,1.22040634
56837.59,0.412557068,5.5,0,0,0.064630797,0.043234138,1.22040634
56897.65,0.431318802,5.5,0,0,0.062432806,0.044475193,1.22040634
56957.69,0.448752222,5.5,0,0,0.062975779,0.043010753,1.22040634
57017.75,0.458599303,5.5,0,0,0.063331028,0.043145312,1.22040634
57077.81,0.477268545,5.5,0,0,0.064983674,0.043258427,1.22040634
57137.88,0.46416622,5.5,0,0,0.06320932,0.043336355,1.22040634
57197.94,0.487666487,5.5,0,0,0.064069396,0.043978475,1.307553089
57258.01,0.49291963,5.5,0,0,0.063889922,0.04447339,1.27431862
57318.05,0.496678767,5.5,0,0,0.064226314,0.043423874,1.233394693
57378.09,0.504768854,5.5,0,0,0.063672826,0.043901543,1.220196369
57438.13,0.523509609,5.5,0,0,0.062252759,0.044095941,1.268550877
57498.2,0.536115424,5.5,0,0,0.060417621,0.044032023,1.276505622
57558.26,0.540571427,5.5,0,0,0.062039888,0.044639656,1.237512231
57618.31,0.55398849,5.5,0,0,0.06543201,0.04353042,1.237512231
57678.35,0.521607284,5.5,0,0,0.063877423,0.04345646,1.237512231
57738.39,0.49564566,5.5,0,0,0.064237776,0.044363636,1.237512231
57798.45,0.459407773,5.5,0,0,0.060077383,0.043428353,1.237512231
57858.51,0.47703,5.5,0,0,0.060738444,0.043679046,1.237512231
57918.57,0.478949181,5.5,0,0,0.063217115,0.043637028,1.237512231
57978.63,0.481794457,5.5,0,0,0.064334509,0.043454244,1.237512231
58038.7,0.495606348,5.5,0,0,0.062947688,0.043845747,1.237512231
58098.75,0.513656018,5.5,0,0,0.065593501,0.044424621,1.237512231
58158.83,0.52139016,5.5,0,0,0.064708883,0.044395524,1.220471056
58218.87,0.537600599,5.5,0,0,0.063747861,0.043371808,1.251299326
58278.91,0.525348139,5.5,0,0,0.061937603,0.044436607,1.119570144
58338.96,0.545114563,5.5,0,0,0.065238833,0.044109925,1.174396086
58399,0.552626598,5.5,0,0,0.06563951,0.044293624,1.174396086
58459.03,0.517025943,5.5,0,0,0.062799003,0.04401531,1.174396086
58519.13,0.473754759,5.5,0,0,0.062632397,0.043348018,1.174396086
58579.19,0.434276612,5.5,0,0,0.061963012,0.043428788,1.174396086
58639.22,0.474444257,5.5,0,0,0.062388988,0.044328553,1.174396086
58699.26,0.469925357,5.5,0,0,0.061191053,0.043662243,1.174396086
58759.33,0.479242317,5.5,0,0,0.061396668,0.043628014,1.174396086
58819.37,0.498478513,5.5,0,0,0.06088993,0.043263061,1.174396086
58879.43,0.499041598,5.5,0,0,0.064687805,0.043947858,1.174396086
58939.5,0.511410292,5.5,0,0,0.063122687,0.043815362,1.189124479
58999.57,0.529980585,5.5,0,0,0.063211035,0.043003172,1.236672812
59059.62,0.532723799,5.5,0,0,0.06438199,0.044088537,1.19032732
59119.68,0.5346211,5.5,0,0,0.064594325,0.044042398,1.141476504
59179.71,0.534871983,5.5,0,0,0.064029615,0.044379712,1.085810164
59239.78,0.56151434,5.5,0,0,0.064865616,0.044065507,1.177349292
59299.83,0.565855664,5.5,0,0,0.06363758,0.043515213,1.177349292
59359.89,0.552004773,5.5,0,0,0.063680848,0.043434173,1.177349292
59419.93,0.536034367,5.5,0,0,0.063818057,0.043619569,1.177349292
59479.98,0.492492649,5.5,0,0,0.062787777,0.043715847,1.177349292
59540.02,0.463600011,5.5,0,0,0.064018834,0.043544984,1.177349292
59600.08,0.433692066,5.5,0,0,0.061470262,0.043218213,1.177349292
59660.15,0.451118864,5.5,0,0,0.063199627,0.043236222,1.177349292
59720.22,0.468324673,5.5,0,0,0.06050384,0.043158861,1.177349292
59780.26,0.460387934,5.5,0,0,0.062785988,0.043227129,1.177349292
59840.31,0.459169312,5.5,0,0,0.061654676,0.043461829,1.177349292
59900.35,0.476003488,5.5,0,0,0.063325506,0.043185841,1.177349292
59960.41,0.493789241,5.5,0,0,0.063440157,0.043378593,1.228532647
60020.47,0.502706424,5.5,0,0,0.063332134,0.043850267,1.220798696
60080.52,0.514002359,5.5,0,0,0.060764348,0.044257302,1.226423277
60140.57,0.506144578,5.5,0,0,0.064649243,0.043246954,1.118885614
60200.63,0.538746706,5.5,0,0,0.06566092,0.043942134,1.250210851
60260.7,0.520003736,5.5,0,0,0.061675462,0.044094488,1.081471714
60320.74,0.543561489,5.5,0,0,0.063407387,0.043654138,1.160318645
60380.81,0.569798503,5.5,0,0,0.062108997,0.043942788,1.160318645
60440.87,0.53863747,5.5,0,0,0.063110343,0.043627451,1.160318645
60500.91,0.51437756,5.5,0,0,0.064131669,0.043695381,1.160318645
60560.97,0.491897948,5.5,0,0,0.064682269,0.043966324,1.160318645
60621.04,0.442736785,5.5,0,0,0.060882246,0.043332088,1.160318645
60681.08,0.448563467,5.5,0,0,0.061702759,0.043694902,1.160318645
60741.15,0.459600908,5.5,0,0,0.064526283,0.043154478,1.160318645
60801.25,0.472368563,5.5,0,0,0.062625065,0.044174383,1.160318645
60861.32,0.47606409,5.5,0,0,0.062863535,0.043230316,1.160318645
60921.35,0.474349229,5.5,0,0,0.062468295,0.043454545,1.160318645
60981.39,0.506007185,5.5,0,0,0.064175104,0.043501805,1.296123853
61041.43,0.497207976,5.5,0,0,0.06374502,0.044387381,1.178690258
61101.47,0.509432106,5.5,0,0,0.063858891,0.043335067,1.192620308
61161.54,0.520734905,5.5,0,0,0.065116961,0.043746693,1.198822805
61221.58,0.516252195,5.5,0,0,0.063163664,0.043869112,1.112944577
61281.63,0.538521737,5.5,0,0,0.063321468,0.04419986,1.183994741
61341.67,0.545131571,5.5,0,0,0.062626791,0.043657614,1.161392964
61401.73,0.561179149,5.5,0,0,0.061349693,0.044206527,1.161392964
61461.78,0.507510124,5.5,0,0,0.065388468,0.043891481,1.161392964
61521.82,0.486871036,5.5,0,0,0.06316374,0.044226499,1.161392964
61581.87,0.470319835,5.5,0,0,0.065023597,0.044525547,1.161392964
61641.93,0.441871901,5.5,0,0,0.060847313,0.043748856,1.161392964
61701.99,0.467150564,5.5,0,0,0.063520465,0.043604651,1.161392964
61762.06,0.473003133,5.5,0,0,0.063936138,0.043815362,1.161392964
61822.11,0.478332038,5.5,0,0,0.062058635,0.043123336,1.161392964
61882.17,0.489003516,5.5,0,0,0.064222896,0.04338735,1.161392964
61942.21,0.52000463,5.5,0,0,0.061510816,0.04368063,1.161392964
62002.28,0.509568831,5.5,0,0,0.063835892,0.043909609,1.042504984
62062.31,0.534971252,5.5,0,0,0.061945103,0.044206774,1.136323952
62122.38,0.548389295,5.5,0,0,0.063189432,0.044159307,1.153825003
62182.43,0.546588074,5.5,0,0,0.061817006,0.044092898,1.153825003
62242.49,0.477547057,5.5,0,0,0.064093434,0.043571429,1.153825003
62302.54,0.458272706,5.5,0,0,0.062085509,0.043912552,1.153825003
62362.58,0.480789284,5.5,0,0,0.064468101,0.044125758,1.153825003
62422.65,0.492899391,5.5,0,0,0.065245527,0.043843951,1.153825003
62482.71,0.505606473,5.5,0,0,0.063717446,0.043831169,1.153825003
62542.78,0.504526456,5.5,0,0,0.061318242,0.044322797,1.153825003
62602.85,0.511638033,5.5,0,0,0.065434166,0.043886581,1.153825003
62662.92,0.528831489,5.5,0,0,0.064852672,0.043720606,1.195291035
62722.99,0.533709908,5.5,0,0,0.061924523,0.043909106,1.16307432
62783.04,0.534980499,5.5,0,0,0.062264396,0.044314381,1.11205415
62843.1,0.554000068,5.5,0,0,0.063125124,0.043767682,1.161254981
62903.14,0.557961556,5.5,0,0,0.064610866,0.04393585,1.161254981
62963.19,0.572287422,5.5,0,0,0.064658931,0.044004031,1.161254981
63023.23,0.523378064,5.5,0,0,0.063205111,0.043954104,1.161254981
63083.29,0.500344495,5.5,0,0,0.06433177,0.043455768,1.161254981
63143.37,0.4636495,5.5,0,0,0.063739591,0.04377748,1.161254981
63203.4,0.422345976,5.5,0,0,0.060781803,0.04360405,1.161254981
63263.45,0.426590049,5.5,0,0,0.062490137,0.043512195,1.161254981
63323.49,0.437582338,5.5,0,0,0.061170812,0.043010753,1.161254981
63383.55,0.462477036,5.5,0,0,0.061502907,0.043351477,1.161254981
63443.59,0.471143604,5.5,0,0,0.061728395,0.043486702,1.161254981
63503.66,0.457281291,5.5,0,0,0.062868663,0.043683589,1.161254981
63563.72,0.467496193,5.5,0,0,0.063841,0.04375,1.169469699
63623.78,0.492242665,5.5,0,0,0.062990394,0.043383554,1.265738042
63683.83,0.489166751,5.5,0,0,0.062902995,0.043898943,1.183645999
63743.89,0.48472531,5.5,0,0,0.06197796,0.043978102,1.097100473
63803.95,0.508444821,5.5,0,0,0.060585841,0.043526374,1.185568456
63863.99,0.515146385,5.5,0,0,0.063640191,0.043569923,1.165573257
63924.03,0.519813815,5.5,0,0,0.062656134,0.044094488,1.134353382
63984.11,0.517193108,5.5,0,0,0.062458735,0.043912888,1.06247258
64044.17,0.536414691,5.5,0,0,0.060991746,0.043915344,1.118822601
64104.21,0.52845661,5.5,0,0,0.065893923,0.043748948,1.018040959
64164.27,0.550002483,5.5,0,0,0.063482666,0.044360158,1.087025184
64224.31,0.579236831,5.5,0,0,0.062610675,0.043833333,1.087025184
64284.38,0.543127345,5.5,0,0,0.064814815,0.04368765,1.087025184
64344.45,0.485548452,5.5,0,0,0.063910583,0.043517032,1.087025184
64404.51,0.466825963,5.5,0,0,0.06023267,0.042906075,1.087025184
64464.56,0.472839313,5.5,0,0,0.060875124,0.04379562,1.087025184
64524.63,0.410505752,5.5,0,0,0.060972893,0.043398158,1.087025184
64584.68,0.435719001,5.5,0,0,0.062895539,0.0431641,1.087025184
64644.75,0.444751263,5.5,0,0,0.060697469,0.043403442,1.087025184
64704.79,0.460066751,5.5,0,0,0.062618308,0.043701311,1.087025184
64764.85,0.472610199,5.5,0,0,0.061181739,0.043744031,1.087025184
64824.9,0.493022211,5.5,0,0,0.06176065,0.04414199,1.087025184
64884.94,0.483958943,5.5,0,0,0.06028788,0.043648573,0.977011469
64944.99,0.479794089,5.5,0,0,0.059924078,0.043054571,0.902231762
65005.03,0.491085952,5.5,0,0,0.062589619,0.044085231,0.926906586
65065.09,0.497801676,5.5,0,0,0.065205973,0.043470286,0.921309027
65125.14,0.51543541,5.5,0,0,0.062795879,0.043920145,0.979674306
65185.21,0.516268325,5.5,0,0,0.063168124,0.044125465,0.93553451
65245.25,0.517581071,5.5,0,0,0.063730606,0.044231811,0.896376379
65305.29,0.533807655,5.5,0,0,0.062099068,0.044765597,0.944165777
65365.37,0.551893826,5.5,0,0,0.061713173,0.044034818,0.996917805
65425.47,0.570347097,5.5,0,0,0.06299682,0.044049855,0.996917805
65485.54,0.553846135,5.5,0,0,0.065336904,0.043878747,0.996917805
65545.6,0.514166142,5.5,0,0,0.063149262,0.043992349,0.996917805
65605.65,0.478310511,5.5,0,0,0.064713896,0.043690231,0.996917805
65665.7,0.459269559,5.5,0,0,0.064364943,0.043350333,0.996917805
65725.76,0.452521509,5.5,0,0,0.064045902,0.043290043,0.996917805
65785.81,0.46922358,5.5,0,0,0.062399415,0.043503593,0.996917805
65845.85,0.462472976,5.5,0,0,0.062853367,0.04418429,0.996917805
65905.9,0.480260357,5.5,0,0,0.065060611,0.043757073,0.996917805
65965.96,0.490464407,5.5,0,0,0.062971207,0.043454936,0.996917805
66026,0.494231517,5.5,0,0,0.062921189,0.043212036,0.970025973
66086.05,0.499107397,5.5,0,0,0.064658339,0.043917677,0.950976372
66146.1,0.52944001,5.5,0,0,0.063897075,0.044088537,1.080423251
66206.17,0.521168966,5.5,0,0,0.064707141,0.044115052,0.979165397
66266.21,0.518564518,5.5,0,0,0.064332018,0.0439523,0.915177582
66326.29,0.536882935,5.5,0,0,0.064762305,0.0439465,0.973565568
66386.33,0.557695184,5.5,0,0,0.063906452,0.044738272,1.038984713
66446.4,0.56959219,5.5,0,0,0.061994781,0.043573351,1.038984713
66506.46,0.546254754,5.5,0,0,0.06364176,0.044675848,1.038984713
66566.5,0.548202863,5.5,0,0,0.061773819,0.044676481,1.038984713
66626.55,0.542812191,5.5,0,0,0.062018619,0.043713873,1.038984713
66686.61,0.511487666,5.5,0,0,0.061333149,0.043478261,1.038984713
66746.65,0.448737834,5.5,0,0,0.064319463,0.043343052,1.038984713
66806.69,0.466353549,5.5,0,0,0.063027406,0.043396932,1.038984713
66866.72,0.450782847,5.5,0,0,0.061086637,0.044502095,1.038984713
66926.77,0.452150773,5.5,0,0,0.062006848,0.042769467,1.038984713
66986.82,0.449643611,5.5,0,0,0.064106487,0.043806939,1.038984713
67046.89,0.472401699,5.5,0,0,0.061220167,0.044011142,1.038984713
67106.95,0.503975449,5.5,0,0,0.062130178,0.043953971,1.038984713
67167.02,0.496390878,5.5,0,0,0.065460678,0.043160335,1.038984713
