exp_time,od_measured,Van,OC6,IPTG,FP1_emit1,FP2_emit1,growth_rate
49907.16,0.519674361,5.5,0,0,0.0752571,0.049811862,1.322438039
49967.23,0.480699815,5.5,0,0,0.075905651,0.048602457,1.322438039
50027.28,0.447356466,5.5,0,0,0.074467306,0.048540146,1.322438039
50087.31,0.460627261,5.5,0,0,0.073525159,0.048740714,1.322438039
50147.36,0.479644171,5.5,0,0,0.072545341,0.049459316,1.322438039
50207.4,0.480515921,5.5,0,0,0.075809888,0.049506695,1.322438039
50267.43,0.506421252,5.5,0,0,0.072151136,0.049429658,1.322438039
50327.52,0.485172707,5.5,0,0,0.076737381,0.049341528,1.322438039
50387.6,0.506720155,5.5,0,0,0.074770863,0.049050086,1.38667803
50447.64,0.52659403,5.5,0,0,0.074756888,0.04914345,1.432757194
50507.67,0.512053294,5.5,0,0,0.074988103,0.048684855,1.27711573
50567.74,0.534957187,5.5,0,0,0.074679803,0.049576784,1.344533977
50627.81,0.545684602,5.5,0,0,0.077155409,0.049636003,1.33687059
50687.86,0.545417217,5.5,0,0,0.076272315,0.04944483,1.33687059
50747.91,0.505203672,5.5,0,0,0.077782584,0.048877375,1.33687059
50807.94,0.490989465,5.5,0,0,0.07617842,0.049499339,1.33687059
50867.99,0.459775652,5.5,0,0,0.072733762,0.049068768,1.33687059
50928.05,0.448593476,5.5,0,0,0.074273095,0.048095156,1.33687059
50988.12,0.448799017,5.5,0,0,0.078158205,0.048986183,1.33687059
51048.18,0.485395723,5.5,0,0,0.073645338,0.048616169,1.33687059
51108.25,0.478821836,5.5,0,0,0.077536886,0.049280954,1.33687059
51168.31,0.491210378,5.5,0,0,0.073602313,0.048763617,1.33687059
51228.38,0.497729624,5.5,0,0,0.074569922,0.048963234,1.309580568
51288.42,0.517269254,5.5,0,0,0.075383129,0.049249779,1.359621141
51348.47,0.493994001,5.5,0,0,0.078545455,0.049155405,1.153519583
51408.52,0.525837739,5.5,0,0,0.075362708,0.049011323,1.283251534
51468.58,0.521589024,5.5,0,0,0.075844401,0.049668311,1.194750812
51528.67,0.530903366,5.5,0,0,0.07739101,0.048984853,1.188113424
51588.74,0.570201065,5.5,0,0,0.074579699,0.049320584,1.342934829
51648.81,0.560477434,5.5,0,0,0.078430043,0.049348077,1.342934829
51708.87,0.529603821,5.5,0,0,0.078013694,0.049360446,1.342934829
51768.93,0.497869605,5.5,0,0,0.07605042,0.049206632,1.342934829
51828.98,0.451238793,5.5,0,0,0.074660469,0.049074241,1.342934829
51889.05,0.457199829,5.5,0,0,0.073691705,0.04893617,1.342934829
51949.16,0.48272664,5.5,0,0,0.071800068,0.048638132,1.342934829
52009.2,0.472072796,5.5,0,0,0.077768699,0.049120235,1.342934829
52069.24,0.48194137,5.5,0,0,0.077453931,0.048576214,1.342934829
52129.27,0.506124852,5.5,0,0,0.072651825,0.048868935,1.342934829
52189.34,0.508721389,5.5,0,0,0.077959507,0.048854962,1.291139434
52249.39,0.532896012,5.5,0,0,0.077854059,0.049573839,1.365859887
52309.43,0.513433795,5.5,0,0,0.075920451,0.049579537,1.185951251
52369.48,0.542634357,5.5,0,0,0.07634099,0.04935289,1.292597566
52429.54,0.541164027,5.5,0,0,0.077439024,0.049310975,1.292597566
52489.62,0.522539658,5.5,0,0,0.079874306,0.049729364,1.292597566
52549.68,0.487379369,5.5,0,0,0.076239715,0.05,1.292597566
52609.74,0.449536423,5.5,0,0,0.075152336,0.049342732,1.292597566
52669.78,0.44634468,5.5,0,0,0.074329843,0.048830301,1.292597566
52729.85,0.448539327,5.5,0,0,0.07518351,0.049177297,1.292597566
52789.89,0.458160799,5.5,0,0,0.074614938,0.04937799,1.292597566
52849.94,0.470746169,5.5,0,0,0.074444524,0.04951224,1.292597566
52909.98,0.476349339,5.5,0,0,0.073567033,0.049192231,1.292597566
52970.05,0.494105367,5.5,0,0,0.073440164,0.048780488,1.337759582
53030.09,0.485975947,5.5,0,0,0.074106779,0.049765909,1.22110263
53090.13,0.498229825,5.5,0,0,0.079531991,0.049229679,1.234754505
53150.18,0.514358142,5.5,0,0,0.076385042,0.048937978,1.268591774
53210.23,0.498892804,5.5,0,0,0.077440134,0.049150283,1.113576545
53270.29,0.516619966,5.5,0,0,0.075495543,0.050452331,1.162646551
53330.36,0.534242201,5.5,0,0,0.081001154,0.050408483,1.205139528
53390.43,0.545137886,5.5,0,0,0.076493028,0.049833333,1.205450959
53450.5,0.557329841,5.5,0,0,0.074709008,0.049511401,1.205450959
53510.54,0.522666731,5.5,0,0,0.078006274,0.049262793,1.205450959
53570.59,0.463426642,5.5,0,0,0.076055731,0.050045496,1.205450959
53630.65,0.433603704,5.5,0,0,0.076827661,0.048829554,1.205450959
53690.71,0.449932222,5.5,0,0,0.076756757,0.049612123,1.205450959
53750.75,0.434245026,5.5,0,0,0.077962905,0.048654626,1.205450959
53810.78,0.443231993,5.5,0,0,0.078781678,0.049727768,1.205450959
53870.82,0.458440806,5.5,0,0,0.074227689,0.049037414,1.205450959
53930.89,0.480954158,5.5,0,0,0.07248932,0.049563765,1.205450959
53990.94,0.46901834,5.5,0,0,0.076269355,0.050150629,1.069788145
54050.98,0.470797828,5.5,0,0,0.077913575,0.049267399,1.027659411
54111.02,0.486233441,5.5,0,0,0.074403147,0.049594229,1.073056669
54171.11,0.514093245,5.5,0,0,0.075920719,0.049267873,1.186551298
54231.18,0.50691278,5.5,0,0,0.080665434,0.04957265,1.085026627
54291.27,0.526198748,5.5,0,0,0.077701532,0.049016224,1.14279539
54351.32,0.538686368,5.5,0,0,0.076547993,0.04907563,1.156019226
54411.37,0.537644008,5.5,0,0,0.078845623,0.050008804,1.09240763
54471.43,0.54699318,5.5,0,0,0.079207921,0.049738661,1.089506311
54531.47,0.56383892,5.5,0,0,0.082531936,0.049308381,1.089506311
54591.53,0.510548789,5.5,0,0,0.079312813,0.04940145,1.089506311
54651.56,0.476883511,5.5,0,0,0.075643395,0.049126638,1.089506311
54711.61,0.426174342,5.5,0,0,0.073714202,0.048835042,1.089506311
54771.65,0.425456772,5.5,0,0,0.076863951,0.049274255,1.089506311
54831.7,0.445235011,5.5,0,0,0.075576175,0.049102235,1.089506311
54891.75,0.442535162,5.5,0,0,0.075262501,0.048679441,1.089506311
54951.8,0.461811002,5.5,0,0,0.075319241,0.049465483,1.089506311
55011.85,0.470807815,5.5,0,0,0.078459669,0.048910245,1.089506311
55071.92,0.46772903,5.5,0,0,0.077348871,0.049637873,1.01534847
55131.99,0.485172963,5.5,0,0,0.077919227,0.049537289,1.074430005
55192.06,0.49452373,5.5,0,0,0.074096426,0.048739211,1.077977563
55252.11,0.496455865,5.5,0,0,0.078130574,0.04955595,1.035777031
55312.17,0.525104937,5.5,0,0,0.075886004,0.049005098,1.152298784
55372.23,0.504661519,5.5,0,0,0.078975303,0.049070507,0.975553314
55432.3,0.526066067,5.5,0,0,0.077536281,0.048915784,1.051392238
55492.37,0.547101507,5.5,0,0,0.075578406,0.050323257,1.116445266
55552.41,0.557149529,5.5,0,0,0.080681184,0.049414407,1.116445266
55612.45,0.523838395,5.5,0,0,0.076943682,0.049628221,1.116445266
55672.5,0.498526864,5.5,0,0,0.080391575,0.048694779,1.116445266
55732.56,0.472736382,5.5,0,0,0.076473106,0.04921861,1.116445266
55792.6,0.448751302,5.5,0,0,0.075412762,0.049708738,1.116445266
55852.65,0.437916362,5.5,0,0,0.077939132,0.049226707,1.116445266
55912.69,0.438465098,5.5,0,0,0.076958106,0.049630996,1.116445266
55972.76,0.45704885,5.5,0,0,0.076491849,0.050555343,1.116445266
56032.82,0.466352583,5.5,0,0,0.076392419,0.048984681,1.116445266
56092.88,0.454480425,5.5,0,0,0.076507456,0.048990342,1.116445266
56152.95,0.475775708,5.5,0,0,0.07783122,0.049707602,1.197998096
56213.01,0.498677348,5.5,0,0,0.078694957,0.049598084,1.279136432
56273.08,0.498705801,5.5,0,0,0.078934174,0.049895688,1.215350777
56333.14,0.496988876,5.5,0,0,0.076325474,0.048784692,1.144237137
56393.19,0.498123066,5.5,0,0,0.077974998,0.049571184,1.093863846
56453.25,0.530785868,5.5,0,0,0.083352106,0.050340588,1.229705192
56513.34,0.530230012,5.5,0,0,0.082055382,0.050008505,1.165076588
56573.4,0.540336682,5.5,0,0,0.081337709,0.049740412,1.163467356
56633.46,0.559882025,5.5,0,0,0.081935123,0.049206863,1.163467356
56693.51,0.501830509,5.5,0,0,0.075991842,0.049974416,1.163467356
56753.55,0.477665125,5.5,0,0,0.079568595,0.049868766,1.163467356
56813.6,0.430573871,5.5,0,0,0.076029092,0.048589627,1.163467356
56873.66,0.443829405,5.5,0,0,0.076659562,0.049329859,1.163467356
56933.73,0.433990616,5.5,0,0,0.077538884,0.049134562,1.163467356
56993.77,0.462599074,5.5,0,0,0.074618348,0.049433962,1.163467356
57053.82,0.479929248,5.5,0,0,0.074980711,0.048890493,1.163467356
57113.87,0.474031167,5.5,0,0,0.078136572,0.048886569,1.163467356
57173.91,0.478520546,5.5,0,0,0.076382979,0.049964438,1.133572219
57233.94,0.481365791,5.5,0,0,0.078404402,0.049560065,1.094678546
57294.01,0.502008885,5.5,0,0,0.079988237,0.050178571,1.165915691
57354.07,0.502440556,5.5,0,0,0.079127949,0.04934663,1.11019846
57414.13,0.511721457,5.5,0,0,0.078868737,0.050577529,1.109597871
57474.16,0.53177241,5.5,0,0,0.076094713,0.050468262,1.169423425
57534.21,0.509304515,5.5,0,0,0.08180336,0.050386295,0.98144376
57594.27,0.516822335,5.5,0,0,0.077370564,0.049778942,0.976330779
57654.34,0.560241114,5.5,0,0,0.081363574,0.049991805,1.169518491
57714.4,0.556872002,5.5,0,0,0.078049092,0.050016134,1.169518491
57774.43,0.506252923,5.5,0,0,0.078624245,0.049316406,1.169518491
57834.49,0.470430038,5.5,0,0,0.080068524,0.049644096,1.169518491
57894.56,0.425538783,5.5,0,0,0.07954001,0.048718415,1.169518491
57954.63,0.443753684,5.5,0,0,0.077980583,0.049367314,1.169518491
58014.67,0.444769372,5.5,0,0,0.078376919,0.049990532,1.169518491
58074.72,0.442812897,5.5,0,0,0.077002737,0.049606889,1.169518491
58134.78,0.454720922,5.5,0,0,0.080494634,0.048970004,1.169518491
58194.82,0.453934349,5.5,0,0,0.077244259,0.049098375,1.169518491
58254.86,0.48938607,5.5,0,0,0.078539342,0.050327035,1.336639885
58314.91,0.491787639,5.5,0,0,0.074032269,0.049632995,1.284493814
58374.95,0.494343081,5.5,0,0,0.079539697,0.049395509,1.235817453
58435.01,0.499125343,5.5,0,0,0.078197897,0.050409908,1.202909021
58495.06,0.500403581,5.5,0,0,0.079399593,0.050883022,1.150436622
58555.13,0.507908067,5.5,0,0,0.078110129,0.049957228,1.137571367
58615.18,0.517469706,5.5,0,0,0.083631061,0.050319903,1.136644366
58675.21,0.522447658,5.5,0,0,0.07612788,0.04999144,1.108533605
58735.29,0.535302139,5.5,0,0,0.080364988,0.051144911,1.126026514
58795.36,0.558673516,5.5,0,0,0.077495232,0.050508475,1.197926947
58855.48,0.553327597,5.5,0,0,0.077570504,0.050764834,1.197926947
58915.56,0.545632906,5.5,0,0,0.080497249,0.049912014,1.197926947
58975.62,0.492727567,5.5,0,0,0.082419632,0.050008712,1.197926947
59035.68,0.448235202,5.5,0,0,0.078859682,0.050090744,1.197926947
59095.72,0.47077092,5.5,0,0,0.076608565,0.049529125,1.197926947
59155.76,0.475354495,5.5,0,0,0.077612372,0.04960354,1.197926947
59215.82,0.492604396,5.5,0,0,0.077590499,0.049203292,1.197926947
59275.9,0.479141841,5.5,0,0,0.076502732,0.049448595,1.197926947
59335.94,0.491666578,5.5,0,0,0.078638915,0.050110039,1.197926947
59396,0.486532267,5.5,0,0,0.079329135,0.05094976,1.106537875
59456.04,0.514726949,5.5,0,0,0.080927322,0.05025301,1.220211
59516.1,0.512848801,5.5,0,0,0.078011318,0.050521109,1.148233961
59576.14,0.534729778,5.5,0,0,0.079682908,0.050162643,1.216163655
59636.21,0.517172463,5.5,0,0,0.078685259,0.050185248,1.055200087
59696.26,0.545593682,5.5,0,0,0.082675791,0.050571237,1.162934452
59756.33,0.540530017,5.5,0,0,0.082100142,0.050470626,1.162934452
59816.39,0.532114638,5.5,0,0,0.079310573,0.050788698,1.162934452
59876.45,0.493879909,5.5,0,0,0.083683929,0.049965059,1.162934452
59936.5,0.443104069,5.5,0,0,0.077513764,0.04962963,1.162934452
59996.54,0.464234373,5.5,0,0,0.076802508,0.049515608,1.162934452
60056.59,0.483838653,5.5,0,0,0.080192945,0.049186257,1.162934452
60116.65,0.471497404,5.5,0,0,0.079550431,0.049753064,1.162934452
60176.7,0.487457536,5.5,0,0,0.0794406,0.049475524,1.162934452
60236.74,0.480950155,5.5,0,0,0.078952909,0.049938456,1.162934452
60296.81,0.492637893,5.5,0,0,0.081956426,0.04940145,1.176820043
60356.85,0.511785855,5.5,0,0,0.079286011,0.050658908,1.232374676
60416.89,0.501428806,5.5,0,0,0.078219735,0.050286111,1.109421988
60476.94,0.535347682,5.5,0,0,0.078879052,0.050245305,1.250315209
60537.01,0.528303593,5.5,0,0,0.080649545,0.049833333,1.148063539
60597.07,0.543551658,5.5,0,0,0.079849664,0.049481621,1.176021294
60657.12,0.570266062,5.5,0,0,0.081660154,0.050611413,1.176021294
60717.18,0.506728811,5.5,0,0,0.081039217,0.050164902,1.176021294
60777.24,0.490189613,5.5,0,0,0.079377543,0.050274537,1.176021294
60837.28,0.468308019,5.5,0,0,0.078844765,0.050712567,1.176021294
60897.33,0.443824721,5.5,0,0,0.081700379,0.049708667,1.176021294
60957.37,0.450969823,5.5,0,0,0.076478149,0.049635036,1.176021294
61017.42,0.464077882,5.5,0,0,0.075991649,0.049349724,1.176021294
61077.48,0.460931184,5.5,0,0,0.078851744,0.050329429,1.176021294
61137.57,0.477045227,5.5,0,0,0.078349197,0.049450549,1.176021294
61197.61,0.496416033,5.5,0,0,0.079908349,0.05029898,1.176021294
61257.67,0.503456142,5.5,0,0,0.079749419,0.050141243,1.159466981
61317.72,0.495017245,5.5,0,0,0.078243105,0.050895051,1.050781627
61377.76,0.503036642,5.5,0,0,0.078218689,0.050499915,1.04645379
61437.82,0.501588605,5.5,0,0,0.081451444,0.050024683,0.985482873
61497.86,0.533797409,5.5,0,0,0.080477002,0.05085034,1.122917064
61557.94,0.558016191,5.5,0,0,0.081079244,0.050281178,1.199885994
61617.98,0.544200261,5.5,0,0,0.079900777,0.050476817,1.199885994
61678.05,0.507397183,5.5,0,0,0.079934413,0.050319903,1.199885994
61738.1,0.487385644,5.5,0,0,0.07805966,0.049292082,1.199885994
61798.15,0.456386372,5.5,0,0,0.079526227,0.050156196,1.199885994
61858.2,0.463946803,5.5,0,0,0.079741538,0.049659031,1.199885994
61918.24,0.471176689,5.5,0,0,0.07838968,0.049946676,1.199885994
61978.28,0.486813094,5.5,0,0,0.078902954,0.04989605,1.199885994
62038.33,0.491407329,5.5,0,0,0.078376914,0.050423195,1.199885994
62098.39,0.496173812,5.5,0,0,0.079864472,0.050580876,1.199885994
62158.46,0.519654083,5.5,0,0,0.08134475,0.04997424,1.278602911
62218.5,0.549583747,5.5,0,0,0.082686971,0.050323866,1.382666176
62278.54,0.524626514,5.5,0,0,0.08211427,0.050218341,1.174109186
62338.6,0.545496394,5.5,0,0,0.07896436,0.050618109,1.232432486
62398.67,0.531882752,5.5,0,0,0.078523405,0.050456432,1.094991501
62458.74,0.585507806,5.5,0,0,0.081455692,0.050444162,1.328411249
62518.82,0.578568998,5.5,0,0,0.080471553,0.05010306,1.328411249
62578.89,0.540776325,5.5,0,0,0.084642356,0.050838841,1.328411249
62638.94,0.515242449,5.5,0,0,0.08190597,0.04916921,1.328411249
62698.98,0.46283875,5.5,0,0,0.078471827,0.049592632,1.328411249
62759.02,0.438088939,5.5,0,0,0.076503923,0.049463983,1.328411249
62819.06,0.448669535,5.5,0,0,0.077798301,0.049554566,1.328411249
62879.13,0.432825348,5.5,0,0,0.078110004,0.049291889,1.328411249
62939.17,0.462736364,5.5,0,0,0.080637743,0.050148588,1.328411249
62999.21,0.456951327,5.5,0,0,0.080367823,0.050074184,1.328411249
63059.26,0.474291625,5.5,0,0,0.079489982,0.049559083,1.328411249
63119.3,0.477675425,5.5,0,0,0.076327657,0.049752999,1.283317986
63179.35,0.481008593,5.5,0,0,0.077881194,0.049818997,1.240013067
63239.39,0.49855773,5.5,0,0,0.077314753,0.049879185,1.285515179
63299.44,0.498612863,5.5,0,0,0.078387534,0.049819619,1.221571159
63359.51,0.519438544,5.5,0,0,0.078825659,0.050175029,1.283248212
63419.59,0.520869316,5.5,0,0,0.082355451,0.050033135,1.227337817
63479.67,0.540859308,5.5,0,0,0.080598227,0.049885509,1.278950948
63539.72,0.545517612,5.5,0,0,0.083117429,0.049983824,1.278950948
63599.78,0.524444444,5.5,0,0,0.081504486,0.049991751,1.278950948
63659.82,0.482361853,5.5,0,0,0.077695777,0.050195799,1.278950948
63719.87,0.439662654,5.5,0,0,0.081894194,0.049794085,1.278950948
63779.94,0.443559281,5.5,0,0,0.080625383,0.049660986,1.278950948
63840.01,0.452577453,5.5,0,0,0.079038561,0.05,1.278950948
63900.09,0.469268739,5.5,0,0,0.077477732,0.04998142,1.278950948
63960.15,0.472567787,5.5,0,0,0.080483339,0.049876194,1.278950948
64020.18,0.475285868,5.5,0,0,0.080366813,0.049964183,1.278950948
64080.23,0.488802014,5.5,0,0,0.080723581,0.049271927,1.299126635
64140.28,0.505563885,5.5,0,0,0.081303725,0.049717127,1.335320949
64200.31,0.504463663,5.5,0,0,0.080002761,0.049932295,1.262019105
64260.36,0.536035164,5.5,0,0,0.08257468,0.050583658,1.381030008
64320.42,0.53139922,5.5,0,0,0.081563939,0.049832215,1.28591991
64380.47,0.534965796,5.5,0,0,0.083887866,0.049536593,1.241691655
64440.52,0.538354293,5.5,0,0,0.082316246,0.050146532,1.198549276
64500.56,0.550930741,5.5,0,0,0.082949309,0.050406763,1.207898485
64560.64,0.562747576,5.5,0,0,0.083400483,0.050731707,1.207898485
64620.69,0.510295377,5.5,0,0,0.07941879,0.049957519,1.207898485
64680.74,0.482558248,5.5,0,0,0.078808131,0.050944794,1.207898485
64740.79,0.471742746,5.5,0,0,0.077563108,0.0499002,1.207898485
64800.82,0.423059816,5.5,0,0,0.076894585,0.049887892,1.207898485
64860.89,0.432635175,5.5,0,0,0.079763663,0.048938467,1.207898485
64920.95,0.432369279,5.5,0,0,0.078719397,0.049177396,1.207898485
64981.02,0.448008521,5.5,0,0,0.077815899,0.049742405,1.207898485
65041.05,0.446734227,5.5,0,0,0.078482104,0.049910873,1.207898485
65101.09,0.454408512,5.5,0,0,0.076277651,0.050102823,1.207898485
65161.16,0.460840213,5.5,0,0,0.081701807,0.050072569,1.189667886
65221.19,0.485902025,5.5,0,0,0.079545455,0.049882523,1.289051395
65281.27,0.474717345,5.5,0,0,0.077266576,0.049437436,1.154736489
65341.3,0.484715424,5.5,0,0,0.079657808,0.050371156,1.159526871
65401.37,0.482384776,5.5,0,0,0.078380939,0.050396476,1.087090891
65461.42,0.518631047,5.5,0,0,0.081546868,0.050447658,1.2500883
65521.48,0.506347147,5.5,0,0,0.083694396,0.049748744,1.115673158
65581.54,0.503804415,5.5,0,0,0.07882062,0.050126582,1.044786398
65641.62,0.536651504,5.5,0,0,0.082677973,0.050779954,1.182029443
65701.74,0.548976691,5.5,0,0,0.083812261,0.050789876,1.191049175
65761.81,0.545583628,5.5,0,0,0.07956486,0.050191816,1.191049175
65821.88,0.504196628,5.5,0,0,0.081235542,0.049881637,1.191049175
65881.92,0.467034951,5.5,0,0,0.081845018,0.04981452,1.191049175
65941.96,0.466468519,5.5,0,0,0.079187004,0.050054605,1.191049175
66002.01,0.443427696,5.5,0,0,0.077157581,0.049804141,1.191049175
66062.07,0.446392418,5.5,0,0,0.080972597,0.049461581,1.191049175
66122.13,0.474413945,5.5,0,0,0.075779778,0.049829106,1.191049175
66182.18,0.444817119,5.5,0,0,0.078742429,0.049429658,1.191049175
66242.25,0.471306456,5.5,0,0,0.079961888,0.049601417,1.191049175
66302.28,0.486368306,5.5,0,0,0.075844572,0.049948507,1.191049175
66362.36,0.470131949,5.5,0,0,0.078740695,0.049786142,1.029638409
66422.41,0.484957272,5.5,0,0,0.077920324,0.050237969,1.071298655
66482.44,0.516866565,5.5,0,0,0.079806697,0.050688033,1.208905598
66542.51,0.496752239,5.5,0,0,0.080437625,0.050444109,1.029380247
66602.58,0.511733092,5.5,0,0,0.082502458,0.050485774,1.067046622
66662.65,0.524483169,5.5,0,0,0.079218913,0.050500082,1.087524753
66722.72,0.526782947,5.5,0,0,0.084690554,0.050403558,1.046274296
66782.76,0.531736921,5.5,0,0,0.079631878,0.050714998,1.022041356
66842.81,0.556168957,5.5,0,0,0.084367926,0.050248911,1.1057091
66902.86,0.566230062,5.5,0,0,0.083283523,0.05015125,1.1057091
66962.92,0.543210063,5.5,0,0,0.07995893,0.050593786,1.1057091
67022.98,0.50656956,5.5,0,0,0.08252047,0.050356053,1.1057091
67083.06,0.450675424,5.5,0,0,0.082072617,0.049802229,1.1057091
67143.1,0.429681468,5.5,0,0,0.080350225,0.05066251,1.1057091
67203.17,0.428108067,5.5,0,0,0.077858155,0.049499339,1.1057091
67263.22,0.427106909,5.5,0,0,0.079707384,0.050866616,1.1057091
67323.26,0.448304085,5.5,0,0,0.078422718,0.049743965,1.1057091
67383.31,0.452304908,5.5,0,0,0.081949402,0.050614606,1.1057091
67443.35,0.465214652,5.5,0,0,0.078521278,0.050672563,1.1057091
67503.42,0.472451971,5.5,0,0,0.078272416,0.049879185,1.096735172
67563.48,0.467419903,5.5,0,0,0.082279901,0.049651568,1.009774147
67623.53,0.484109731,5.5,0,0,0.082568128,0.049555051,1.064536221
67683.57,0.491239165,5.5,0,0,0.078877461,0.049824561,1.055167939
67743.61,0.514552053,5.5,0,0,0.079137663,0.05036471,1.141506388
67803.66,0.512559236,5.5,0,0,0.081508179,0.05003499,1.072789762
67863.72,0.513846697,5.5,0,0,0.082198377,0.050069061,1.026676312
67923.79,0.521156144,5.5,0,0,0.080919081,0.050927487,1.017716692
67983.87,0.552474855,5.5,0,0,0.082983904,0.050344375,1.141905528
68043.9,0.538780432,5.5,0,0,0.083327724,0.051367578,1.009510865
68103.98,0.555337423,5.5,0,0,0.080797815,0.050705171,1.049838638
68164.03,0.565364137,5.5,0,0,0.083185725,0.049952275,1.049838638
68224.08,0.519294605,5.5,0,0,0.083063349,0.050645995,1.049838638
68284.13,0.486556341,5.5,0,0,0.081864614,0.04959407,1.049838638
68344.18,0.453742011,5.5,0,0,0.082635099,0.05,1.049838638
68404.22,0.461288454,5.5,0,0,0.080139115,0.049488973,1.049838638
68464.28,0.459354676,5.5,0,0,0.078371247,0.049460432,1.049838638
68524.32,0.475119202,5.5,0,0,0.079040727,0.05046762,1.049838638
68584.37,0.466551455,5.5,0,0,0.08270339,0.050499546,1.049838638
68644.42,0.484957174,5.5,0,0,0.080903842,0.049957082,1.049838638
68704.48,0.500218118,5.5,0,0,0.08137882,0.050526316,1.090297667
68764.53,0.494643352,5.5,0,0,0.080634045,0.050120982,1.00216107
68824.58,0.527671506,5.5,0,0,0.083493761,0.050435972,1.145963836
68884.65,0.519809795,5.5,0,0,0.079347252,0.050369606,1.043632714
68944.71,0.521303944,5.5,0,0,0.082200205,0.050456511,1.000061955
69004.75,0.555434885,5.5,0,0,0.080005178,0.050770012,1.140313235
69064.83,0.53402092,5.5,0,0,0.08369349,0.050032916,0.965348467
69124.87,0.563955869,5.5,0,0,0.080592838,0.050877475,1.080704007
69184.92,0.554470251,5.5,0,0,0.079499721,0.050827621,1.080704007
69244.98,0.502851131,5.5,0,0,0.082343302,0.051084675,1.080704007
69305.02,0.472815314,5.5,0,0,0.082395909,0.049766719,1.080704007
69365.09,0.46411501,5.5,0,0,0.083854529,0.050210739,1.080704007
69425.13,0.412278652,5.5,0,0,0.07959059,0.049438202,1.080704007
69485.18,0.425655662,5.5,0,0,0.079437476,0.049541284,1.080704007
69545.22,0.429108753,5.5,0,0,0.081760025,0.049479642,1.080704007
69605.28,0.44037252,5.5,0,0,0.08168906,0.04962693,1.080704007
69665.32,0.445265538,5.5,0,0,0.079769797,0.050055617,1.080704007
69725.38,0.461383014,5.5,0,0,0.08096475,0.05038006,1.080704007
69785.45,0.471412695,5.5,0,0,0.080865851,0.050216763,1.091184976
69845.49,0.462467922,5.5,0,0,0.081554382,0.050560765,0.979155557
69905.56,0.486041623,5.5,0,0,0.082368269,0.050035236,1.079348982
69965.63,0.474393661,5.5,0,0,0.080618328,0.049827586,0.952611192
70025.68,0.492906364,5.5,0,0,0.08498709,0.050441576,1.019825854
70085.75,0.518708154,5.5,0,0,0.081110506,0.050327869,1.12190109
70145.82,0.537869812,5.5,0,0,0.085280206,0.050313428,1.17463147
70205.87,0.519592211,5.5,0,0,0.079865163,0.050697293,1.01218314
70265.97,0.514929369,5.5,0,0,0.085443704,0.05110318,0.934530332
70326.05,0.548148743,5.5,0,0,0.084148329,0.051089918,1.075354622
70386.1,0.569650407,5.5,0,0,0.086850024,0.05031746,1.075354622
70446.14,0.508848984,5.5,0,0,0.084581372,0.050660793,1.075354622
70506.19,0.463427245,5.5,0,0,0.084262516,0.051338067,1.075354622
70566.26,0.443139786,5.5,0,0,0.082378614,0.050110947,1.075354622
70626.32,0.443452268,5.5,0,0,0.081301432,0.050444565,1.075354622
70686.39,0.446191498,5.5,0,0,0.079494854,0.050383352,1.075354622
70746.46,0.454046697,5.5,0,0,0.080254126,0.050462879,1.075354622
70806.53,0.460475181,5.5,0,0,0.078757276,0.050090416,1.075354622
70866.59,0.45624971,5.5,0,0,0.079300699,0.050495942,1.075354622
70926.63,0.482445978,5.5,0,0,0.078985457,0.050376071,1.189072936
70986.7,0.472833571,5.5,0,0,0.080627178,0.050069541,1.069242838
71046.75,0.498037044,5.5,0,0,0.078959622,0.05011655,1.171573671
71106.79,0.498473021,5.5,0,0,0.082177531,0.050183394,1.115620008
71166.84,0.508895054,5.5,0,0,0.086879694,0.050215446,1.121916048
71226.91,0.514164134,5.5,0,0,0.083574879,0.050692747,1.09672243
71286.94,0.536046883,5.5,0,0,0.081882106,0.050385109,1.166923559
71346.99,0.541219141,5.5,0,0,0.084255087,0.050274941,1.137385298
71407.03,0.553815287,5.5,0,0,0.086710057,0.050981686,1.137385298
71467.09,0.520873071,5.5,0,0,0.081451613,0.051071989,1.137385298
71527.15,0.472393382,5.5,0,0,0.080688772,0.050540876,1.137385298
71587.21,0.431597059,5.5,0,0,0.080744398,0.050073638,1.137385298
71647.25,0.433036471,5.5,0,0,0.079751385,0.050120661,1.137385298
71707.32,0.419981835,5.5,0,0,0.079863177,0.050027488,1.137385298
71767.37,0.445504108,5.5,0,0,0.079572098,0.049409237,1.137385298
71827.43,0.455812686,5.5,0,0,0.079073084,0.050125764,1.137385298
71887.46,0.470912634,5.5,0,0,0.081364066,0.049918904,1.137385298
71947.53,0.477031325,5.5,0,0,0.078279745,0.049742405,1.119244757
72007.58,0.47423617,5.5,0,0,0.084218344,0.050052319,1.045652376
72067.62,0.465951874,5.5,0,0,0.081585082,0.050342466,0.940500483
72127.66,0.494464076,5.5,0,0,0.080390429,0.05036834,1.071651902
72187.73,0.501256922,5.5,0,0,0.084237579,0.050042123,1.059002165
72247.79,0.506986465,5.5,0,0,0.083838595,0.050635027,1.040148616
72307.84,0.529837764,5.5,0,0,0.081251243,0.050736498,1.120400821
72367.91,0.535893348,5.5,0,0,0.082952099,0.050978457,1.098473714
72427.98,0.530585782,5.5,0,0,0.086309316,0.050724638,1.01368947
72488.08,0.541081478,5.5,0,0,0.084708544,0.051207894,1.021769685
