Time,Van,OC6,IPTG,Sponge Circuit + mutagenised mScarlet-I,Sponge Circuit + mScarlet-I,Sponge Circuit,Negative Control Sponge Circuit + mScarlet
19.93,5.5,0,0,0.075471698,0.082583972,0.060539971,0.079158775
19.95,5.5,0,0,0.071285912,0.084259195,0.062867407,0.075678874
19.97,5.5,0,0,0.075852931,0.085098691,0.060896648,0.072265885
19.98,5.5,0,0,0.073685036,0.08674827,0.06021435,0.073952971
20,5.5,0,0,0.077384375,0.081487672,0.061298701,0.077152198
20.02,5.5,0,0,0.076736868,0.08169732,0.06087621,0.071204256
20.03,5.5,0,0,0.075379986,0.080853903,0.059557804,0.073151391
20.05,5.5,0,0,0.077172196,0.081691079,0.059560122,0.071918243
20.07,5.5,0,0,0.078706285,0.085035892,0.062360992,0.073607
20.08,5.5,0,0,0.073115058,0.081997132,0.06163929,0.077696961
20.1,5.5,0,0,0.075217678,0.080974992,0.060359792,0.074024823
20.12,5.5,0,0,0.07521072,0.08296382,0.058722834,0.076569477
20.13,5.5,0,0,0.075923284,0.085051885,0.059511158,0.07355731
20.15,5.5,0,0,0.075010259,0.08779661,0.060488767,0.076648841
20.17,5.5,0,0,0.073042648,0.085970498,0.062060242,0.075697946
20.18,5.5,0,0,0.076897076,0.082945786,0.061137369,0.074557261
20.2,5.5,0,0,0.077280265,0.086977682,0.061021264,0.078225705
20.22,5.5,0,0,0.075017749,0.082598974,0.062525846,0.075971206
20.23,5.5,0,0,0.070822943,0.081527143,0.061026237,0.077181208
20.25,5.5,0,0,0.076386713,0.084001988,0.059833977,0.078776758
20.27,5.5,0,0,0.07403614,0.081037729,0.059914894,0.072884265
20.28,5.5,0,0,0.076592479,0.082985161,0.059971281,0.073554789
20.3,5.5,0,0,0.07771622,0.08126107,0.058866162,0.077971375
20.32,5.5,0,0,0.075097077,0.081292376,0.059142395,0.074076378
20.33,5.5,0,0,0.075452644,0.077731762,0.059315223,0.075397374
20.35,5.5,0,0,0.077705828,0.084579571,0.059977578,0.076057131
20.37,5.5,0,0,0.074530383,0.087380063,0.061524334,0.073470461
20.38,5.5,0,0,0.072896901,0.082472853,0.05913191,0.071764632
20.4,5.5,0,0,0.070192379,0.081799857,0.062200562,0.076219307
20.42,5.5,0,0,0.071530436,0.084896148,0.059454933,0.074499487
20.43,5.5,0,0,0.073357888,0.082083863,0.059983189,0.073697426
20.45,5.5,0,0,0.075692211,0.083072,0.059930733,0.078448449
20.47,5.5,0,0,0.073393124,0.083246073,0.057678944,0.076888431
20.48,5.5,0,0,0.074286994,0.083918491,0.059854573,0.073286332
20.5,5.5,0,0,0.07528006,0.08354132,0.061460184,0.076132447
20.52,5.5,0,0,0.076708192,0.081621283,0.059697875,0.072635231
20.53,5.5,0,0,0.076116851,0.079701555,0.059416667,0.074632953
20.55,5.5,0,0,0.076287443,0.075774818,0.060979847,0.077280967
20.57,5.5,0,0,0.076290741,0.08265451,0.060618979,0.078383642
20.58,5.5,0,0,0.076994578,0.079481671,0.058999193,0.079675226
20.6,5.5,0,0,0.072818067,0.080747952,0.058268331,0.075918475
20.62,5.5,0,0,0.07405591,0.0816669,0.058805275,0.072761827
20.63,5.5,0,0,0.076325088,0.08012306,0.06129165,0.069472617
20.65,5.5,0,0,0.074270557,0.085618923,0.058399149,0.070751981
20.67,5.5,0,0,0.07295082,0.083167228,0.06148841,0.074049187
20.69,5.5,0,0,0.071567939,0.082551595,0.060506309,0.076804268
20.7,5.5,0,0,0.074916944,0.081551239,0.0597217,0.07182562
20.72,5.5,0,0,0.074068136,0.081895159,0.058351893,0.071885679
20.74,5.5,0,0,0.074770124,0.084273741,0.058693942,0.074419502
20.75,5.5,0,0,0.073693958,0.085417775,0.059554166,0.07502871
20.77,5.5,0,0,0.074074074,0.084733666,0.059200958,0.07550038
20.79,5.5,0,0,0.071537291,0.085641473,0.059050819,0.073436743
20.8,5.5,0,0,0.07373168,0.079218428,0.056662759,0.07671406
20.82,5.5,0,0,0.073851407,0.084630008,0.059053806,0.075931321
20.84,5.5,0,0,0.073962982,0.082139848,0.059338843,0.073327223
20.85,5.5,0,0,0.077219779,0.078569958,0.059595543,0.073404376
20.87,5.5,0,0,0.073270975,0.082245918,0.057864078,0.074512932
20.89,5.5,0,0,0.076388889,0.078469838,0.059673922,0.07774556
20.9,5.5,0,0,0.078057582,0.079974634,0.058910969,0.077443419
20.92,5.5,0,0,0.07326319,0.081105861,0.057700943,0.073601321
20.94,5.5,0,0,0.071085948,0.080499653,0.059248444,0.072257209
20.95,5.5,0,0,0.073170732,0.083137423,0.057023447,0.071931353
20.97,5.5,0,0,0.073050902,0.085021112,0.060498793,0.074435674
20.99,5.5,0,0,0.07389002,0.085411781,0.059056711,0.073637996
21,5.5,0,0,0.075482499,0.082908597,0.058662007,0.073816993
21.02,5.5,0,0,0.073728418,0.083779333,0.059288874,0.074074074
21.04,5.5,0,0,0.073854447,0.081194409,0.059691368,0.074881141
21.05,5.5,0,0,0.075665429,0.081469754,0.058421481,0.074022435
21.07,5.5,0,0,0.074317684,0.076085572,0.059627329,0.071479885
21.09,5.5,0,0,0.073004969,0.078734263,0.05873336,0.075704561
21.1,5.5,0,0,0.074452991,0.079196557,0.057277423,0.07269388
21.12,5.5,0,0,0.076467461,0.080779125,0.056157707,0.076864584
21.14,5.5,0,0,0.078457138,0.083706798,0.05767779,0.074120379
21.15,5.5,0,0,0.075235354,0.082069065,0.060567217,0.07663517
21.17,5.5,0,0,0.072220511,0.084242335,0.057991305,0.076376872
21.19,5.5,0,0,0.075642716,0.08125215,0.058757736,0.07429119
21.2,5.5,0,0,0.071620012,0.080137263,0.060356543,0.076805905
21.22,5.5,0,0,0.07404275,0.07750953,0.060056887,0.078984058
21.24,5.5,0,0,0.073557291,0.079697009,0.057185441,0.07794988
21.25,5.5,0,0,0.073167145,0.081946478,0.057865264,0.074688797
21.27,5.5,0,0,0.074041428,0.083066453,0.056950861,0.072729708
21.29,5.5,0,0,0.071771,0.081208499,0.056444958,0.075558709
21.3,5.5,0,0,0.07463847,0.080372193,0.057578323,0.074299801
21.32,5.5,0,0,0.073156869,0.081751093,0.057227674,0.07294041
21.34,5.5,0,0,0.073514256,0.078867685,0.057345624,0.073448164
21.35,5.5,0,0,0.074256997,0.078934351,0.057862771,0.072540828
21.37,5.5,0,0,0.06981982,0.080845861,0.05736,0.073372482
21.39,5.5,0,0,0.072119613,0.080826001,0.056669505,0.076338902
21.4,5.5,0,0,0.073986459,0.078713671,0.058007566,0.076154887
21.42,5.5,0,0,0.075085602,0.079759167,0.059022738,0.076720596
21.44,5.5,0,0,0.073661065,0.082571982,0.057016888,0.075437836
21.45,5.5,0,0,0.072540046,0.083700749,0.058925477,0.073541495
21.47,5.5,0,0,0.070785538,0.081186418,0.056950307,0.078952486
21.49,5.5,0,0,0.070532694,0.079933067,0.057737744,0.0840272
21.5,5.5,0,0,0.074656338,0.083511491,0.059174312,0.074246494
21.52,5.5,0,0,0.074567938,0.082001165,0.056848639,0.075067192
21.54,5.5,0,0,0.073257722,0.082306425,0.057704966,0.074067058
21.55,5.5,0,0,0.074374726,0.082504629,0.059072742,0.073360107
21.57,5.5,0,0,0.073094544,0.078920674,0.05869709,0.072925677
21.59,5.5,0,0,0.078355253,0.081912807,0.05727198,0.070167833
21.6,5.5,0,0,0.0761273,0.076866223,0.05679702,0.075342929
21.62,5.5,0,0,0.07218405,0.078838808,0.057276345,0.074704679
21.64,5.5,0,0,0.074619332,0.076962658,0.057352307,0.072008863
21.65,5.5,0,0,0.073479041,0.076807121,0.056919455,0.073980077
21.67,5.5,0,0,0.073870173,0.078661515,0.058317158,0.074854467
21.69,5.5,0,0,0.071118886,0.075745146,0.057892545,0.077959831
21.7,5.5,0,0,0.073402351,0.080295674,0.057383011,0.07478487
21.72,5.5,0,0,0.074380165,0.077017365,0.058555574,0.074665542
21.74,5.5,0,0,0.073636017,0.081201816,0.057145072,0.076990267
21.75,5.5,0,0,0.073143201,0.081134472,0.057446975,0.078343032
21.77,5.5,0,0,0.07583666,0.082682292,0.056517502,0.07106898
21.79,5.5,0,0,0.074052133,0.078537845,0.059473168,0.076825316
21.8,5.5,0,0,0.077438742,0.081938874,0.057527256,0.075416066
21.82,5.5,0,0,0.074587412,0.082163921,0.058324415,0.07187682
21.84,5.5,0,0,0.076710899,0.080052066,0.056828066,0.07527933
21.85,5.5,0,0,0.074071493,0.083327697,0.057619695,0.075854404
21.87,5.5,0,0,0.072832789,0.084819487,0.060442849,0.0744223
21.89,5.5,0,0,0.076324745,0.082032126,0.059252272,0.072011971
21.9,5.5,0,0,0.071251895,0.080554251,0.058629662,0.074977061
21.92,5.5,0,0,0.071224165,0.076212639,0.056433218,0.073752984
21.94,5.5,0,0,0.073210368,0.078413767,0.055866388,0.077308377
21.95,5.5,0,0,0.073272407,0.079775537,0.057042974,0.074119751
21.97,5.5,0,0,0.073010079,0.076825754,0.057919724,0.074659801
21.99,5.5,0,0,0.071072884,0.076869565,0.057399781,0.074003569
22,5.5,0,0,0.069982111,0.078954822,0.057298658,0.075491147
22.02,5.5,0,0,0.07299102,0.077918502,0.057428524,0.078682582
22.04,5.5,0,0,0.071862949,0.078151662,0.056287992,0.075399399
22.05,5.5,0,0,0.071308908,0.080590717,0.055388772,0.073827366
22.07,5.5,0,0,0.074459139,0.081855293,0.058231314,0.073341621
22.09,5.5,0,0,0.072861357,0.079325007,0.059348653,0.076646553
22.1,5.5,0,0,0.073503128,0.078461737,0.055539422,0.075521539
22.12,5.5,0,0,0.07536931,0.078525641,0.056654475,0.074848772
22.14,5.5,0,0,0.070739106,0.081617745,0.058671065,0.070644812
22.15,5.5,0,0,0.070747617,0.079308176,0.056596757,0.074509242
22.17,5.5,0,0,0.071671301,0.083245103,0.05619899,0.074185639
22.19,5.5,0,0,0.073416667,0.081005405,0.057905687,0.07233309
22.2,5.5,0,0,0.070805582,0.083472092,0.057125981,0.07255147
22.22,5.5,0,0,0.072740339,0.079008241,0.056886972,0.073072611
22.24,5.5,0,0,0.071915685,0.079750964,0.057000327,0.073300467
22.25,5.5,0,0,0.073375915,0.076488812,0.058060167,0.071345316
22.27,5.5,0,0,0.074397208,0.079499712,0.058675185,0.075579113
22.29,5.5,0,0,0.074537541,0.080220804,0.056395077,0.071052476
22.3,5.5,0,0,0.073517252,0.079969162,0.056243313,0.076156584
22.32,5.5,0,0,0.073965827,0.079186293,0.058158062,0.075684278
22.34,5.5,0,0,0.075804856,0.079700364,0.05758113,0.073822681
22.35,5.5,0,0,0.076632406,0.076085604,0.057608111,0.073686713
22.37,5.5,0,0,0.073128062,0.079003697,0.034008574,0.073458884
22.39,5.5,50,0,0.075641211,0.084816091,0.057716241,0.074210097
22.4,5.5,50,0,0.081967213,0.081298632,0.057704113,0.065867096
22.42,5.5,50,0,0.077873918,0.078171749,0.057626343,0.078032869
22.44,5.5,50,0,0.076128722,0.082304803,0.055731699,0.076722148
22.45,5.5,50,0,0.074471417,0.082485129,0.056763198,0.077313625
22.47,5.5,50,0,0.076623377,0.083837109,0.05676661,0.075124118
22.49,5.5,50,0,0.08,0.081546784,0.056303361,0.073126511
22.5,5.5,50,0,0.076952913,0.078248434,0.056756324,0.073619632
22.52,5.5,50,0,0.07660582,0.079220394,0.055052319,0.071582804
22.54,5.5,50,0,0.080840744,0.075346762,0.054766569,0.07465955
22.55,5.5,50,0,0.076854599,0.076553333,0.055415,0.07224359
22.57,5.5,50,0,0.079771411,0.077790465,0.054949399,0.071276462
22.59,5.5,50,0,0.077356557,0.080182099,0.055382899,0.073574929
22.6,5.5,50,0,0.076968101,0.078076815,0.056271408,0.074711134
22.62,5.5,50,0,0.079508629,0.077202855,0.056021068,0.074090705
22.64,5.5,50,0,0.07955826,0.078554925,0.055106596,0.073552426
22.65,5.5,50,0,0.077941706,0.075680604,0.05571183,0.07418191
22.67,5.5,50,0,0.077179778,0.077000134,0.053619303,0.072903935
22.69,5.5,50,0,0.077898551,0.077724036,0.056242178,0.073288509
22.7,5.5,50,0,0.076296237,0.076968427,0.052588106,0.073038774
22.72,5.5,50,0,0.074974841,0.078874756,0.053696996,0.073466433
22.74,5.5,50,0,0.074822455,0.075275591,0.051894563,0.071807426
22.75,5.5,50,0,0.072560125,0.076157891,0.052930601,0.069128733
22.77,5.5,50,0,0.073126594,0.074831282,0.053096044,0.072161514
22.79,5.5,50,0,0.071075402,0.075788874,0.052065437,0.070252034
22.8,5.5,50,0,0.071814551,0.073458522,0.052134937,0.069010248
22.82,5.5,50,0,0.071730288,0.070773896,0.052662425,0.070103366
22.84,5.5,50,0,0.073709677,0.069880494,0.05163612,0.064567025
22.85,5.5,50,0,0.071853094,0.072522046,0.051078134,0.068571042
22.87,5.5,50,0,0.073138194,0.072196621,0.050361446,0.067935697
22.89,5.5,50,0,0.07314027,0.072068966,0.050873504,0.06737425
22.9,5.5,50,0,0.070424608,0.071326385,0.050765512,0.067258472
22.92,5.5,50,0,0.07018697,0.070645715,0.050492907,0.065050229
22.94,5.5,50,0,0.070540016,0.071409287,0.050912979,0.066403311
22.95,5.5,50,0,0.069631902,0.072835326,0.050577459,0.069479244
22.97,5.5,50,0,0.070274841,0.070531275,0.051579467,0.067212381
22.99,5.5,50,0,0.07104112,0.072245635,0.050373869,0.065486296
23,5.5,50,0,0.066936136,0.068302257,0.050084007,0.066439417
23.02,5.5,50,0,0.069884665,0.068906727,0.050501857,0.065221265
23.04,5.5,50,0,0.067254509,0.069951248,0.050167485,0.066994583
23.05,5.5,50,0,0.067677095,0.066114018,0.049811958,0.065736342
23.07,5.5,50,0,0.066870732,0.067670753,0.049918988,0.067327576
23.09,5.5,50,0,0.069033693,0.067813199,0.049927586,0.068470149
23.1,5.5,50,0,0.067246148,0.065502757,0.04975048,0.063265066
23.12,5.5,50,0,0.066260472,0.067261824,0.049623832,0.060873191
23.14,5.5,50,0,0.066676885,0.068939077,0.049208742,0.061615701
23.15,5.5,50,0,0.06509434,0.068087141,0.049374391,0.063993832
23.17,5.5,50,0,0.065344224,0.064896381,0.049378063,0.0625
23.19,5.5,50,0,0.066502095,0.067519593,0.0490958,0.060584735
23.2,5.5,50,0,0.067772005,0.063573987,0.049002764,0.063970027
23.22,5.5,50,0,0.064904215,0.06532253,0.04859745,0.061184127
23.24,5.5,50,0,0.064550438,0.064355462,0.049104478,0.060552984
23.25,5.5,50,0,0.062940423,0.065047022,0.0486101,0.061951438
23.27,5.5,50,0,0.061484207,0.06308705,0.048644689,0.059804212
23.29,5.5,50,0,0.063418158,0.06281909,0.04833859,0.059760479
23.3,5.5,50,0,0.063543307,0.064975248,0.04984375,0.063078217
23.32,5.5,50,0,0.063291139,0.060361479,0.050139276,0.062913694
23.34,5.5,50,0,0.061516559,0.061312425,0.049233253,0.061006132
23.35,5.5,50,0,0.063106049,0.061952529,0.048932677,0.060940531
23.37,5.5,50,0,0.062924262,0.060224658,0.048758721,0.061837838
23.39,5.5,50,0,0.060948566,0.059985466,0.047969889,0.056518178
23.4,5.5,50,0,0.060883891,0.061782999,0.047716535,0.060599677
23.42,5.5,50,0,0.061959654,0.063782624,0.047843507,0.060825893
23.44,5.5,50,0,0.06057527,0.059592836,0.047088842,0.057976555
23.45,5.5,50,0,0.062489091,0.061250418,0.04738537,0.057408796
23.47,5.5,50,0,0.060280413,0.061809857,0.047707559,0.057862663
23.49,5.5,50,0,0.058994431,0.063500944,0.047196297,0.057005243
23.5,5.5,50,0,0.060573056,0.058558852,0.047426611,0.05744628
23.52,5.5,50,0,0.060804645,0.059300874,0.047229652,0.061600109
23.54,5.5,50,0,0.057841704,0.058505656,0.047108882,0.057876041
23.55,5.5,50,0,0.057906799,0.058827828,0.047158404,0.058757204
23.57,5.5,50,0,0.058636961,0.059693726,0.046809151,0.058951558
23.59,5.5,50,0,0.058954308,0.05775796,0.04700247,0.058521686
23.6,5.5,50,0,0.05883246,0.057996362,0.046864539,0.059186757
23.62,5.5,50,0,0.058823529,0.056708623,0.046650895,0.057815846
23.64,5.5,50,0,0.057268405,0.057596619,0.046516771,0.055882951
23.65,5.5,50,0,0.058585413,0.057396928,0.046304476,0.056524146
23.67,5.5,50,0,0.058746164,0.055982578,0.046246158,0.05475635
23.69,5.5,50,0,0.057729041,0.056753391,0.046318549,0.057510911
23.7,5.5,50,0,0.059569859,0.057671746,0.045435274,0.056751601
23.72,5.5,50,0,0.058544431,0.05946358,0.046124928,0.055143023
23.74,5.5,50,0,0.05627246,0.054707763,0.047157768,0.05465473
23.75,5.5,50,0,0.058246528,0.058344828,0.04693277,0.055345831
23.77,5.5,50,0,0.057697153,0.057025612,0.047523962,0.056164647
23.79,5.5,50,0,0.057218237,0.058026625,0.047409937,0.05564398
23.8,5.5,50,0,0.056109825,0.056067817,0.046703965,0.053744861
23.82,5.5,50,0,0.056776999,0.055380789,0.045861116,0.055372773
23.84,5.5,50,0,0.057341302,0.055271312,0.04594069,0.055759309
23.85,5.5,50,0,0.056320401,0.055952293,0.045512718,0.055291971
23.87,5.5,50,0,0.057876519,0.057460822,0.045922086,0.056857316
23.89,5.5,50,0,0.055555556,0.054767862,0.045684078,0.054092712
23.9,5.5,50,0,0.056107848,0.055669811,0.045468873,0.054010033
23.92,5.5,50,0,0.055877976,0.055532213,0.04546161,0.054085378
23.94,5.5,50,0,0.054770066,0.056941041,0.045547514,0.053310191
23.95,5.5,50,0,0.055555556,0.055612983,0.045351651,0.055533307
23.97,5.5,50,0,0.054554484,0.054206102,0.045303697,0.053683361
23.99,5.5,50,0,0.057846506,0.054810067,0.044977396,0.055154941
24,5.5,50,0,0.054565971,0.05479723,0.045194242,0.052662969
24.02,5.5,50,0,0.055170708,0.05450558,0.044690604,0.054405895
24.04,5.5,50,0,0.055550956,0.053678679,0.044922323,0.053168288
24.05,5.5,50,0,0.055200131,0.052611194,0.045021711,0.054468503
24.07,5.5,50,0,0.055900108,0.054621849,0.044764852,0.054086845
24.09,5.5,50,0,0.055953155,0.051768466,0.044745915,0.053240436
24.1,5.5,50,0,0.055266887,0.053499154,0.04454708,0.05274276
24.12,5.5,50,0,0.055291508,0.052835052,0.044526902,0.051704734
24.14,5.5,50,0,0.053059755,0.054791415,0.044286455,0.053828339
24.15,5.5,50,0,0.052691622,0.053193013,0.044246485,0.050639227
24.17,5.5,50,0,0.055453572,0.051707715,0.045126631,0.05269854
24.19,5.5,50,0,0.054093567,0.052642458,0.045789772,0.052247081
24.21,5.5,50,0,0.055820991,0.052567071,0.045835095,0.054933446
24.22,5.5,50,0,0.0545099,0.051388528,0.044655386,0.053369666
24.24,5.5,50,0,0.052221785,0.050210761,0.044674112,0.053818182
24.26,5.5,50,0,0.05312374,0.054008792,0.044790812,0.05235668
24.27,5.5,50,0,0.054467513,0.053146948,0.044049335,0.051795282
24.29,5.5,50,0,0.052441797,0.053271362,0.04448413,0.051898889
24.31,5.5,50,0,0.053483689,0.053466555,0.04427334,0.051688905
24.32,5.5,50,0,0.053176359,0.051360593,0.043975234,0.051747901
24.34,5.5,50,0,0.053272926,0.051106133,0.044101346,0.053090061
24.36,5.5,50,0,0.053243432,0.051778317,0.043424318,0.052576309
24.37,5.5,50,0,0.052891288,0.051668536,0.043777554,0.051175842
24.39,5.5,50,0,0.054003724,0.053090909,0.043782021,0.049923489
24.41,5.5,50,0,0.050493205,0.050068902,0.043839876,0.051129685
24.42,5.5,50,0,0.051892202,0.050469405,0.043458088,0.05169586
24.44,5.5,50,0,0.053178847,0.051058112,0.043195401,0.051168179
24.46,5.5,50,0,0.052271171,0.051774844,0.043603768,0.049889949
24.47,5.5,50,0,0.05193293,0.050015728,0.043184885,0.049775112
24.49,5.5,50,0,0.053841447,0.049662669,0.043281058,0.050485318
24.51,5.5,50,0,0.051760852,0.052397996,0.043510878,0.05259366
24.52,5.5,50,0,0.05363292,0.051634084,0.043127498,0.050166213
24.54,5.5,50,0,0.0526228,0.049651061,0.042975936,0.049277006
24.56,5.5,50,0,0.052311436,0.050089847,0.042812568,0.050441956
24.57,5.5,50,0,0.052177387,0.049357772,0.042579163,0.052424727
24.59,5.5,50,0,0.050627138,0.051810237,0.04224254,0.05177637
24.61,5.5,50,0,0.052842917,0.049323843,0.042343638,0.051419966
24.62,5.5,50,0,0.051357912,0.048948614,0.042886954,0.050553583
24.64,5.5,50,0,0.051184338,0.050411598,0.043690071,0.050122084
24.66,5.5,50,0,0.05278386,0.0516495,0.043909579,0.050543738
24.67,5.5,50,0,0.050676648,0.047754627,0.04402359,0.049718636
24.69,5.5,50,0,0.052267373,0.049658251,0.043598279,0.051384508
24.71,5.5,50,0,0.05208489,0.048057721,0.043805781,0.051142994
24.72,5.5,50,0,0.05289792,0.049877518,0.043701387,0.051801336
24.74,5.5,50,0,0.051957586,0.049221266,0.042969664,0.047433398
24.76,5.5,50,0,0.05157385,0.050874078,0.043238994,0.048258498
24.77,5.5,50,0,0.051542304,0.049625529,0.042784113,0.05062219
24.79,5.5,50,0,0.053287888,0.048857868,0.042418633,0.050414277
24.81,5.5,50,0,0.051282051,0.049631852,0.042561234,0.047684313
24.82,5.5,50,0,0.050977125,0.047985664,0.042733748,0.048004129
24.84,5.5,50,0,0.051355317,0.048101797,0.042255628,0.049726111
24.86,5.5,50,0,0.051045963,0.049539084,0.042533937,0.0501002
24.87,5.5,50,0,0.053270127,0.048403337,0.041966251,0.048215404
24.89,5.5,50,0,0.050741205,0.048761445,0.042154393,0.048157703
24.91,5.5,50,0,0.052802407,0.049484087,0.04169657,0.046880814
24.92,5.5,50,0,0.050707274,0.046936115,0.041961099,0.048854447
24.94,5.5,50,0,0.051927681,0.048653163,0.041868665,0.04873838
24.96,5.5,50,0,0.052255082,0.047421731,0.042169998,0.049393414
24.97,5.5,50,0,0.051141709,0.048490643,0.043235595,0.048767834
24.99,5.5,50,0,0.051256281,0.048856832,0.043109026,0.04757812
25.01,5.5,50,0,0.051489829,0.048820069,0.043033625,0.050741716
25.02,5.5,50,0,0.05028982,0.047230136,0.042919877,0.048738422
25.04,5.5,50,0,0.048928734,0.047943008,0.042553191,0.049835634
25.06,5.5,50,0,0.049491422,0.048315754,0.042081593,0.048063519
25.07,5.5,50,0,0.049616291,0.048707023,0.04268193,0.048999618
25.09,5.5,50,0,0.050654748,0.048701775,0.042269188,0.046114337
25.11,5.5,50,0,0.050589696,0.047525032,0.041908746,0.048161699
25.12,5.5,50,0,0.049335303,0.047875736,0.041695462,0.049659514
25.14,5.5,50,0,0.049722119,0.048929664,0.041766944,0.048129008
25.16,5.5,50,0,0.050581213,0.046440655,0.041976456,0.048653972
25.17,5.5,50,0,0.050861567,0.04793343,0.041807562,0.049736934
25.19,5.5,50,0,0.049548096,0.046260847,0.041549135,0.048887294
25.21,5.5,50,0,0.050750295,0.046876024,0.041704649,0.048467619
25.22,5.5,50,0,0.050306139,0.04740021,0.041582074,0.047896484
25.24,5.5,50,0,0.049871092,0.046703471,0.041190956,0.048526982
25.26,5.5,50,0,0.049176507,0.046545046,0.04143196,0.048820967
25.27,5.5,50,0,0.05083239,0.047943871,0.041622602,0.049119428
25.29,5.5,50,0,0.051353568,0.046532847,0.041170416,0.046462513
25.31,5.5,50,0,0.048325218,0.046756426,0.040980634,0.048183306
25.32,5.5,50,0,0.048110938,0.047847848,0.04119442,0.046554591
25.34,5.5,50,0,0.049234376,0.046683538,0.040826577,0.047305278
25.36,5.5,50,0,0.051231605,0.047398248,0.041895764,0.04790645
25.37,5.5,50,0,0.048520625,0.048063288,0.041752069,0.047560375
25.39,5.5,50,0,0.049714034,0.047324804,0.041744987,0.048858273
25.41,5.5,50,0,0.05058851,0.046495245,0.042212281,0.050113582
25.42,5.5,50,0,0.049444232,0.04662069,0.041240384,0.046745932
25.44,5.5,50,0,0.047900008,0.048859201,0.041273585,0.046652067
25.46,5.5,50,0,0.048996883,0.048051948,0.040758367,0.04817334
25.47,5.5,50,0,0.049038309,0.047118621,0.041313396,0.047253118
25.49,5.5,50,0,0.049893145,0.046797368,0.041436464,0.047488279
25.51,5.5,50,0,0.050240026,0.047894477,0.041194168,0.047631826
25.52,5.5,50,0,0.050012041,0.045741224,0.041226938,0.050010888
25.54,5.5,50,0,0.050236593,0.047741412,0.0405849,0.047058824
25.56,5.5,50,0,0.047608743,0.046254527,0.040402546,0.047881301
25.57,5.5,50,0,0.048990922,0.045886076,0.040643713,0.047178713
25.59,5.5,50,0,0.048869384,0.04649347,0.040851127,0.045151181
25.61,5.5,50,0,0.047975694,0.045597935,0.040808769,0.04736744
25.62,5.5,50,0,0.049573185,0.045817755,0.040432843,0.047395736
25.64,5.5,50,0,0.04806142,0.046995201,0.040575916,0.049348416
25.66,5.5,50,0,0.051551054,0.047031963,0.040661663,0.04723466
25.67,5.5,50,0,0.048434683,0.044693492,0.04104449,0.047088307
25.69,5.5,50,0,0.049238881,0.04662461,0.041423431,0.047206038
25.71,5.5,50,0,0.047720126,0.04610103,0.041676922,0.047727884
25.72,5.5,50,0,0.048149025,0.045523104,0.041928029,0.047672499
25.74,5.5,50,0,0.049630061,0.047345036,0.041064153,0.045710821
25.76,5.5,50,0,0.047814631,0.047115178,0.041318999,0.045956775
25.77,5.5,50,0,0.048848787,0.045481472,0.040753319,0.046744056
25.79,5.5,50,0,0.050082508,0.046077633,0.040762554,0.047911469
25.81,5.5,50,0,0.047731291,0.04771595,0.040824261,0.047768457
25.82,5.5,50,0,0.048389513,0.044828869,0.040583288,0.047014517
25.84,5.5,50,0,0.048176989,0.044938891,0.040621175,0.045181568
25.86,5.5,50,0,0.048697955,0.046978077,0.040702558,0.046250795
25.87,5.5,50,0,0.049108142,0.047277836,0.040157899,0.046305069
25.89,5.5,50,0,0.049813596,0.046788788,0.040674378,0.046481239
25.91,5.5,50,0,0.048121701,0.046889436,0.040458073,0.047377213
25.92,5.5,50,0,0.049492492,0.044946252,0.040302644,0.046525247
25.94,5.5,50,0,0.049899024,0.044968487,0.040298507,0.045875225
25.96,5.5,50,0,0.048813942,0.047715578,0.040144639,0.045688588
25.97,5.5,50,0,0.048759007,0.045489754,0.04015887,0.047471407
25.99,5.5,50,0,0.047437752,0.046098004,0.040002947,0.046370302
26.01,5.5,50,0,0.048873646,0.045744308,0.039988346,0.046704722
26.02,5.5,50,0,0.047629746,0.045781096,0.040442268,0.047327838
26.04,5.5,50,0,0.049851964,0.046159218,0.040706191,0.045265003
26.06,5.5,50,0,0.048675953,0.044942339,0.040549934,0.047324018
26.07,5.5,50,0,0.048440856,0.046594982,0.04144084,0.046207114
26.09,5.5,50,0,0.048651861,0.045580841,0.041083558,0.04484644
26.11,5.5,50,0,0.048765938,0.045532874,0.040564081,0.046793438
26.12,5.5,50,0,0.050040355,0.046983559,0.040812995,0.045402233
26.14,5.5,50,0,0.04892098,0.045667752,0.040282132,0.045307068
26.16,5.5,50,0,0.047272727,0.045292621,0.040999096,0.048798204
26.17,5.5,50,0,0.048058094,0.046691792,0.040625504,0.046946857
26.19,5.5,50,0,0.049913345,0.047167077,0.040414426,0.046549268
26.21,5.5,50,0,0.049136025,0.046241072,0.039901968,0.046508418
26.22,5.5,50,0,0.048863087,0.045685664,0.040543802,0.046937487
26.24,5.5,50,0,0.047311332,0.046678212,0.04036479,0.046652864
26.26,5.5,50,0,0.046286877,0.045051699,0.040202966,0.048235722
26.27,5.5,50,0,0.047343068,0.045961215,0.040406409,0.045344696
26.29,5.5,50,0,0.047951373,0.046952351,0.040317559,0.047521786
26.31,5.5,50,0,0.049286438,0.045837917,0.040357004,0.046776397
26.32,5.5,50,0,0.046080694,0.046671767,0.04017272,0.047141222
26.34,5.5,50,0,0.046259772,0.045116475,0.040205238,0.046268088
26.36,5.5,50,0,0.048151062,0.045752094,0.039814251,0.045012604
26.37,5.5,50,0,0.049126638,0.04591473,0.039730589,0.046183372
